Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,528.200,18.857,1.825,16.365,16.638,16.979,18.698,24.817,108.038,181.188,0.053
5,638.000,15.637,6.874,16.357,16.602,16.755,16.975,17.243,25.308,50.311,0.064
10,769.800,12.939,1.895,8.284,9.067,16.679,16.907,17.114,25.329,108.073,0.077
15,940.200,10.641,7.295,8.203,8.395,8.889,16.779,17.037,25.452,107.976,0.094
20,988.200,10.080,0.950,8.225,8.362,8.635,16.700,16.856,24.815,41.886,0.099
25,872.000,11.450,7.477,8.245,8.402,16.432,16.778,16.960,32.891,141.992,0.087
30,810.600,12.314,1.058,8.266,8.598,16.637,16.843,17.079,25.005,108.314,0.081
35,954.200,10.464,0.760,8.237,8.366,8.734,16.746,16.932,25.071,74.949,0.096
40,884.200,11.288,0.864,8.222,8.390,16.310,16.784,17.004,42.306,150.330,0.089
45,1016.000,9.824,7.244,8.207,8.354,8.559,16.641,16.830,17.562,92.213,0.102
50,1018.200,9.820,1.157,8.220,8.362,8.579,16.618,16.789,17.483,99.878,0.102
55,941.400,10.586,1.282,8.206,8.359,8.650,16.738,16.939,33.154,149.887,0.094
60,1010.000,9.884,7.547,8.217,8.350,8.552,16.621,16.800,25.214,116.929,0.101
65,984.200,10.146,0.937,8.210,8.359,8.590,16.665,16.835,24.715,167.116,0.099
70,948.400,10.525,1.107,8.218,8.349,8.606,16.665,16.871,66.086,150.668,0.095
75,1004.200,9.939,0.715,8.226,8.349,8.550,16.613,16.805,25.536,141.601,0.101
80,962.200,10.392,0.803,8.242,8.362,8.672,16.713,16.859,17.286,141.417,0.096
85,955.200,10.434,6.970,8.216,8.366,8.657,16.729,16.934,25.110,141.441,0.096
90,1008.200,9.903,1.128,8.236,8.355,8.558,16.646,16.783,17.869,107.995,0.101
95,1038.200,9.618,7.361,8.228,8.343,8.507,16.521,16.758,25.034,108.515,0.104
100,1035.800,9.640,6.818,8.222,8.347,8.523,16.569,16.782,25.059,75.055,0.104
105,896.200,11.139,0.932,8.219,8.399,9.009,16.834,17.290,41.785,141.335,0.090
110,913.800,10.934,5.970,8.215,8.385,9.828,16.779,17.095,33.467,83.476,0.091
115,892.400,11.144,0.972,8.219,8.374,8.700,16.763,17.095,58.347,183.465,0.090
