Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1670279536.297783,71815,3,1,0,0,1,0,71815
1,NewOrder,1670279536.297803,72519,5,1,0,0,1,0,72519
1,NewOrder,1670279536.297816,71814,2,1,0,0,1,0,71814
3,OrderStatus,1670279536.297870,102751,9,1,0,0,0,1,102751
1,NewOrder,1670279536.297899,109944,7,1,0,0,1,0,109944
1,NewOrder,1670279536.297900,104499,8,1,0,0,1,0,104499
1,NewOrder,1670279536.298542,70685,4,1,0,0,1,0,70685
1,NewOrder,1670279536.298635,104326,0,1,0,0,1,0,104326
1,NewOrder,1670279536.299104,111856,1,1,0,0,1,0,111856
1,NewOrder,1670279536.299112,109779,6,1,0,0,1,0,109779
1,NewOrder,1670279536.369786,36110,2,1,0,0,1,0,36110
1,NewOrder,1670279536.369813,32716,3,1,0,0,1,0,32716
1,NewOrder,1670279536.370417,85099,5,1,0,0,1,0,85099
1,NewOrder,1670279536.370459,35735,4,1,0,0,1,0,35735
1,NewOrder,1670279536.400740,42194,9,1,0,0,1,0,42194
1,NewOrder,1670279536.402507,86794,8,1,0,0,0,1,86794
1,NewOrder,1670279536.402604,52335,3,1,0,0,0,1,52335
1,NewOrder,1670279536.403046,86402,0,1,0,0,0,1,86402
1,NewOrder,1670279536.405943,50176,2,1,0,0,1,0,50176
1,NewOrder,1670279536.406255,48406,4,1,0,0,0,1,48406
1,NewOrder,1670279536.407935,46735,7,1,0,0,0,1,46735
1,NewOrder,1670279536.409013,41128,6,1,0,0,1,0,41128
1,NewOrder,1670279536.411070,18060,1,1,0,0,1,0,18060
1,NewOrder,1670279536.429232,60173,1,1,0,0,0,1,60173
1,NewOrder,1670279536.442976,47986,9,1,0,0,1,0,47986
1,NewOrder,1670279536.450255,43106,6,1,0,0,1,0,43106
1,NewOrder,1670279536.454777,51598,4,1,0,0,1,0,51598
4,Delivery,1670279536.454791,107925,7,1,0,0,0,1,107925
1,NewOrder,1670279536.455028,50154,3,1,0,0,0,1,50154
1,NewOrder,1670279536.455554,43486,5,1,0,0,1,0,43486
1,NewOrder,1670279536.456204,48578,2,1,0,0,0,1,48578
1,NewOrder,1670279536.489481,34172,8,1,0,0,1,0,34172
3,OrderStatus,1670279536.489509,12370,1,1,0,0,0,1,12370
1,NewOrder,1670279536.489541,24995,0,1,0,0,1,0,24995
1,NewOrder,1670279536.491052,33164,9,1,0,0,0,1,33164
4,Delivery,1670279536.493441,51169,6,1,0,0,1,0,51169
1,NewOrder,1670279536.499104,19012,5,1,0,0,1,0,19012
1,NewOrder,1670279536.501940,4619,1,1,0,0,1,0,4619
1,NewOrder,1670279536.504826,17170,2,1,0,0,1,0,17170
1,NewOrder,1670279536.505250,28948,3,1,0,0,1,0,28948
1,NewOrder,1670279536.506460,26823,4,1,0,0,0,1,26823
1,NewOrder,1670279536.506611,82697,1,1,0,0,0,1,82697
1,NewOrder,1670279536.514584,74287,0,1,0,0,1,0,74287
1,NewOrder,1670279536.518199,8179,5,1,0,0,1,0,8179
1,NewOrder,1670279536.522098,31795,2,1,0,0,1,0,31795
1,NewOrder,1670279536.523807,63584,8,1,0,0,0,1,63584
1,NewOrder,1670279536.524345,26483,9,1,0,0,1,0,26483
1,NewOrder,1670279536.526526,33659,5,1,0,0,1,0,33659
1,NewOrder,1670279536.533393,20721,4,1,0,0,1,0,20721
1,NewOrder,1670279536.534246,18580,3,1,0,0,1,0,18580
1,NewOrder,1670279536.544678,14262,6,1,0,0,1,0,14262
1,NewOrder,1670279536.550864,25800,9,1,0,0,1,0,25800
1,NewOrder,1670279536.552865,23180,3,1,0,0,1,0,23180
3,OrderStatus,1670279536.553968,14138,2,1,0,0,0,1,14138
4,Delivery,1670279536.554150,1846,4,1,0,0,1,0,1846
1,NewOrder,1670279536.556048,17710,4,1,0,0,1,0,17710
1,NewOrder,1670279536.559008,30965,6,1,0,0,1,0,30965
1,NewOrder,1670279536.560217,4292,5,1,0,0,1,0,4292
1,NewOrder,1670279536.562750,25385,7,1,0,0,1,0,25385
1,NewOrder,1670279536.564542,18563,5,1,0,0,1,0,18563
1,NewOrder,1670279536.568138,17204,2,1,0,0,1,0,17204
1,NewOrder,1670279536.573835,14697,4,1,0,0,1,0,14697
1,NewOrder,1670279536.576080,13955,3,1,0,0,1,0,13955
4,Delivery,1670279536.576743,28941,9,1,0,0,1,0,28941
1,NewOrder,1670279536.583136,15729,5,1,0,0,1,0,15729
1,NewOrder,1670279536.585400,4562,2,1,0,0,1,0,4562
1,NewOrder,1670279536.587458,39956,8,1,0,0,0,1,39956
1,NewOrder,1670279536.588179,51225,7,1,0,0,1,0,51225
1,NewOrder,1670279536.588607,38005,4,1,0,0,0,1,38005
1,NewOrder,1670279536.588918,16441,0,1,0,0,1,0,16441
1,NewOrder,1670279536.589378,7907,1,1,0,0,1,0,7907
1,NewOrder,1670279536.590064,38308,2,1,0,0,1,0,38308
1,NewOrder,1670279536.590083,47002,6,1,0,0,1,0,47002
4,Delivery,1670279536.590087,51255,3,1,0,0,0,1,51255
1,NewOrder,1670279536.597361,39939,1,1,0,0,1,0,39939
1,NewOrder,1670279536.598934,18289,5,1,0,0,1,0,18289
1,NewOrder,1670279536.605390,30619,0,1,0,0,0,1,30619
1,NewOrder,1670279536.605757,8389,9,1,0,0,1,0,8389
1,NewOrder,1670279536.614176,24398,9,1,0,0,0,1,24398
1,NewOrder,1670279536.617251,21034,5,1,0,0,0,1,21034
1,NewOrder,1670279536.626645,10497,4,1,0,0,1,0,10497
1,NewOrder,1670279536.627445,33773,8,1,0,0,0,1,33773
1,NewOrder,1670279536.628447,29716,2,1,0,0,1,0,29716
1,NewOrder,1670279536.636046,13206,0,1,0,0,1,0,13206
1,NewOrder,1670279536.637158,27881,6,1,0,0,1,0,27881
1,NewOrder,1670279536.637177,71824,4,1,0,0,0,1,71824
1,NewOrder,1670279536.637378,18115,1,1,0,0,1,0,18115
1,NewOrder,1670279536.638390,59755,5,1,0,0,0,1,59755
1,NewOrder,1670279536.638609,21693,9,1,0,0,1,0,21693
1,NewOrder,1670279536.639470,20413,7,1,0,0,1,0,20413
3,OrderStatus,1670279536.641517,10658,3,1,0,0,0,1,10658
1,NewOrder,1670279536.649325,49073,0,1,0,0,0,1,49073
