Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.000,38.412,1.345,26.815,36.232,50.225,64.275,77.640,100.589,107.925,0.026
5,28.000,37.216,0.840,29.317,36.353,43.575,57.043,64.897,112.401,117.587,0.027
10,21.200,39.916,0.841,31.828,39.961,46.634,61.348,70.081,77.163,82.499,0.025
15,34.400,33.831,1.238,27.647,33.616,39.935,48.367,54.140,64.567,72.225,0.030
20,14.400,38.850,0.734,27.135,38.827,49.904,60.054,82.081,94.972,94.972,0.026
25,28.600,35.912,2.627,27.692,35.244,44.573,50.395,56.760,69.338,79.389,0.028
30,21.400,39.209,0.778,30.257,35.496,44.140,55.930,67.529,98.536,100.623,0.026
35,25.000,40.446,6.640,31.502,37.940,48.957,62.538,67.106,76.589,91.472,0.025
40,30.000,36.128,0.719,29.934,34.853,41.676,55.055,61.962,75.507,79.413,0.028
45,19.400,44.749,0.827,34.436,42.496,51.431,65.161,68.902,105.981,105.981,0.022
50,28.200,35.513,0.803,27.872,34.829,42.993,55.654,61.293,89.069,91.224,0.028
55,19.000,41.612,4.201,29.428,40.801,52.219,62.364,71.950,95.663,95.663,0.024
60,24.800,40.069,3.333,30.746,39.903,47.543,62.308,72.746,91.691,117.518,0.025
65,20.800,37.411,0.705,31.809,37.872,48.301,60.773,62.729,71.880,76.126,0.027
70,13.800,66.184,0.962,41.073,67.192,89.184,98.948,102.635,119.331,119.331,0.015
75,22.000,38.349,4.152,31.970,37.151,45.546,56.338,62.046,69.015,76.954,0.026
80,20.200,42.124,8.736,29.970,39.668,49.348,71.614,75.992,91.608,94.755,0.024
85,28.800,34.934,2.851,27.883,34.632,40.188,51.158,60.663,76.961,77.651,0.029
90,20.600,40.322,4.633,32.506,38.712,47.932,54.342,60.775,104.109,115.915,0.025
95,32.800,36.739,0.730,29.360,36.362,43.831,51.886,62.319,88.118,92.208,0.027
100,19.800,39.066,3.201,30.001,39.837,48.717,57.991,61.238,80.065,80.065,0.026
105,30.000,36.691,1.010,29.970,35.283,42.601,56.013,57.993,70.072,87.879,0.027
110,19.800,40.605,3.266,30.139,39.079,49.244,64.898,70.830,84.563,84.563,0.025
115,28.800,33.184,2.151,25.399,30.887,40.882,49.501,52.951,76.212,85.337,0.030
