Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,25.600,5.810,1.890,2.917,4.054,6.870,9.231,10.741,14.138,102.751,0.172
5,29.000,3.293,1.488,1.993,2.440,3.440,5.664,7.167,20.011,22.676,0.304
10,21.600,2.378,1.172,1.682,1.977,2.442,3.671,4.648,7.220,7.966,0.420
15,31.000,2.411,1.301,1.586,1.842,2.508,4.258,5.051,6.219,21.919,0.415
20,16.600,2.745,1.243,1.661,2.220,3.161,5.012,5.949,6.716,6.716,0.364
25,29.600,2.260,0.900,1.602,1.846,2.519,3.841,4.764,6.524,6.991,0.442
30,19.800,2.488,1.285,1.617,1.899,2.749,4.595,5.945,8.464,8.464,0.402
35,22.600,2.130,1.312,1.540,1.793,2.331,3.102,4.316,5.894,5.950,0.469
40,25.600,2.440,1.152,1.537,1.854,2.765,4.605,5.417,10.245,11.175,0.410
45,20.800,2.655,1.161,1.669,2.149,3.190,4.407,5.874,8.068,9.480,0.377
50,28.200,2.599,1.214,1.567,1.828,2.311,3.601,6.035,11.916,37.451,0.385
55,20.200,2.442,1.283,1.580,1.830,2.349,4.177,6.692,8.631,9.229,0.409
60,20.600,2.962,1.103,1.563,2.091,2.919,3.938,4.232,17.880,48.644,0.338
65,21.600,2.830,1.280,1.684,2.059,3.388,5.795,7.359,8.647,10.208,0.353
70,12.200,2.699,1.385,1.637,1.965,2.958,5.298,6.688,8.339,8.339,0.371
75,24.800,2.562,1.244,1.777,2.008,2.842,4.347,5.574,9.203,9.446,0.390
80,18.800,2.351,1.311,1.646,2.064,2.672,3.616,4.223,5.805,5.805,0.425
85,29.000,2.390,1.227,1.621,1.927,2.376,4.281,5.069,7.022,7.133,0.418
90,22.200,2.582,1.183,1.640,1.994,3.145,4.037,5.916,8.391,8.398,0.387
95,32.400,2.417,1.338,1.612,1.940,2.723,4.257,5.121,7.973,9.604,0.414
100,21.400,2.327,1.244,1.738,2.065,2.563,3.423,4.037,5.069,6.361,0.430
105,35.200,2.336,1.342,1.609,1.868,2.350,3.625,4.931,11.645,11.935,0.428
110,22.200,2.528,1.160,1.686,2.009,2.732,3.970,6.064,9.967,10.128,0.396
115,31.200,1.935,1.205,1.540,1.751,2.101,2.722,3.169,4.263,5.127,0.517
