Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,346.600,11.860,0.534,6.265,8.981,14.351,23.421,30.198,50.741,191.406,0.084
5,415.600,10.064,0.562,5.302,8.374,12.697,20.008,26.023,41.300,66.032,0.099
10,440.400,10.329,0.586,5.577,9.201,13.075,19.773,25.077,38.427,63.491,0.097
15,445.400,9.235,0.472,5.209,7.787,10.748,19.067,25.076,38.478,73.374,0.108
20,431.800,9.539,0.470,5.197,7.642,11.611,20.384,25.593,38.382,62.870,0.105
25,400.400,10.547,0.555,5.823,9.415,13.179,21.108,25.907,37.854,62.529,0.095
30,455.000,8.871,0.519,5.175,7.648,10.453,18.207,23.745,35.914,78.954,0.113
35,449.000,8.742,0.458,4.780,7.362,10.028,17.984,24.603,36.106,76.613,0.114
40,416.400,11.109,0.534,6.407,10.198,14.126,21.708,26.810,36.022,60.577,0.090
45,419.600,9.876,0.508,5.176,8.039,11.033,19.373,24.922,39.575,982.534,0.101
50,455.000,8.910,0.475,5.334,7.605,10.185,17.948,24.460,37.338,60.756,0.112
55,420.400,10.631,0.558,5.649,9.221,13.315,21.146,27.269,41.403,78.922,0.094
60,438.800,9.765,0.439,5.399,8.300,11.407,20.794,25.922,37.756,75.759,0.102
65,472.400,8.686,0.513,4.698,7.341,9.710,18.912,24.565,37.017,58.886,0.115
70,409.200,10.225,0.490,5.526,8.107,13.221,21.276,26.265,41.662,60.007,0.098
75,480.200,9.821,0.474,4.974,8.585,12.694,19.257,23.740,32.616,57.383,0.102
80,478.000,8.790,0.475,4.744,7.710,10.616,16.907,22.931,32.254,55.702,0.114
85,382.400,11.763,0.455,6.143,10.746,15.679,22.549,28.168,42.224,72.640,0.085
90,396.000,11.330,0.514,5.959,9.388,14.293,23.587,29.941,43.934,76.349,0.088
95,422.000,10.443,0.482,5.751,9.104,13.251,20.218,26.413,40.915,106.976,0.096
100,426.600,9.913,0.553,5.762,8.906,12.485,18.513,25.444,33.986,61.333,0.101
105,450.400,8.996,0.532,4.927,7.511,9.848,17.529,22.964,34.087,868.385,0.111
110,412.600,10.156,0.499,5.714,8.724,13.045,19.956,25.581,37.310,66.774,0.098
115,407.000,9.400,0.388,5.798,8.266,11.562,17.377,23.846,35.658,64.548,0.106
