Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,334.800,11.055,0.523,5.077,8.643,12.401,22.073,30.346,56.878,194.487,0.090
5,417.000,9.349,0.524,5.066,7.849,10.905,19.309,25.113,39.755,60.362,0.107
10,401.600,11.271,0.493,5.817,10.066,14.656,21.510,27.219,40.876,72.704,0.089
15,451.200,9.334,0.509,5.082,7.988,10.993,18.222,25.514,41.853,60.891,0.107
20,445.400,9.107,0.538,5.041,7.525,10.509,18.939,24.704,40.422,61.910,0.110
25,399.600,11.109,0.539,6.114,9.906,14.280,21.357,27.103,41.930,73.198,0.090
30,444.000,9.293,0.494,4.989,8.027,11.104,19.217,25.047,35.283,78.947,0.108
35,467.200,8.691,0.531,4.572,7.590,10.462,17.028,23.938,37.170,52.480,0.115
40,423.600,10.572,0.556,5.809,9.072,13.822,20.914,26.128,40.310,60.638,0.095
45,445.800,9.553,0.477,5.476,8.319,11.335,18.935,24.932,37.719,70.108,0.105
50,442.000,8.712,0.478,4.695,7.538,9.982,18.837,24.044,34.200,53.273,0.115
55,422.200,10.150,0.503,5.461,8.437,12.691,20.370,27.255,40.434,62.893,0.099
60,411.200,10.480,0.528,5.449,8.915,12.811,21.086,26.595,42.853,98.501,0.095
65,461.000,8.804,0.545,5.206,7.583,10.148,18.374,24.143,32.658,67.273,0.114
70,448.800,8.694,0.522,5.067,7.484,10.074,17.517,23.319,32.694,76.478,0.115
75,437.200,11.176,0.481,5.785,10.029,14.192,20.901,27.248,44.078,54.842,0.089
80,495.800,8.962,0.557,4.806,7.742,11.107,17.577,22.154,34.681,57.932,0.112
85,413.800,10.593,0.539,5.833,9.145,13.588,21.029,26.444,41.935,68.993,0.094
90,369.800,12.178,0.536,6.492,10.978,15.958,24.037,30.215,43.474,73.971,0.082
95,426.800,9.752,0.514,5.052,8.040,11.584,20.008,26.318,42.105,76.932,0.103
100,412.200,10.649,0.556,6.444,9.987,13.081,19.622,26.307,37.054,56.751,0.094
105,437.000,9.276,0.509,4.728,7.755,10.431,18.576,23.462,35.465,847.391,0.108
110,434.600,9.521,0.547,5.608,7.870,11.476,19.288,25.096,39.458,58.357,0.105
115,409.600,10.639,0.537,6.148,9.586,13.535,20.742,25.985,35.904,58.204,0.094
