Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,31.800,35.135,1.276,2.603,36.207,50.153,74.899,96.632,137.669,272.735,0.028
5,37.200,26.536,0.985,1.889,31.489,46.806,51.540,53.512,82.106,84.136,0.038
10,38.600,22.450,0.908,1.778,11.085,44.059,50.185,54.930,83.170,83.389,0.045
15,36.400,22.273,1.458,1.820,16.231,42.038,47.799,55.349,81.267,84.227,0.045
20,39.400,24.525,1.271,1.725,27.357,45.512,50.754,53.244,58.150,61.456,0.041
25,33.800,23.298,1.462,1.672,17.545,44.650,52.479,54.419,69.993,90.616,0.043
30,39.000,22.941,1.363,1.825,24.451,42.729,47.943,49.796,64.806,65.095,0.044
35,40.800,21.791,1.296,1.800,9.942,43.759,49.244,51.676,62.657,74.398,0.046
40,39.200,20.514,1.328,1.685,3.480,43.192,48.169,50.156,63.647,67.052,0.049
45,39.400,20.022,1.125,1.701,3.348,42.996,47.806,50.325,59.753,63.332,0.050
50,41.600,24.780,1.161,1.980,24.904,45.115,50.293,54.037,67.508,94.365,0.040
55,38.600,24.666,0.982,1.800,25.157,44.379,49.976,56.147,81.616,87.933,0.041
60,38.800,22.637,1.295,1.707,12.053,43.918,47.519,50.267,76.407,82.171,0.044
65,44.000,23.639,1.103,1.657,25.372,43.931,49.865,53.925,66.954,78.096,0.042
70,41.000,24.612,1.312,1.699,25.237,45.399,49.750,53.377,68.595,87.942,0.041
75,35.600,21.068,1.390,1.662,4.675,43.561,48.648,51.749,78.265,81.733,0.047
80,47.600,21.096,1.178,1.670,5.922,44.722,49.757,52.975,56.451,82.268,0.047
85,41.200,22.877,1.267,1.669,16.223,43.864,49.431,52.631,60.882,76.098,0.044
90,34.000,26.003,1.403,1.705,30.129,46.364,50.534,56.991,75.701,76.213,0.038
95,39.000,21.930,1.372,1.644,14.853,42.185,47.851,51.103,73.323,94.875,0.046
100,38.400,24.238,1.439,1.647,24.046,45.969,49.287,53.214,75.062,75.435,0.041
105,43.000,21.846,1.245,1.670,15.632,42.867,48.742,51.814,57.150,66.889,0.046
110,40.800,24.920,1.293,1.680,29.474,44.672,50.225,53.997,64.744,73.089,0.040
115,41.600,21.842,1.471,1.656,13.949,44.197,48.307,52.007,54.621,66.188,0.046
