Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,402.200,24.794,2.922,15.289,20.285,28.947,41.755,52.886,74.773,1050.353,0.040
5,392.800,25.427,1.397,16.648,25.112,33.134,40.164,44.760,54.522,74.004,0.039
10,330.800,30.168,1.015,16.657,26.761,36.824,53.319,61.767,135.642,177.395,0.033
15,251.600,39.764,1.124,25.744,40.736,51.557,63.684,71.641,102.737,111.040,0.025
20,272.600,37.017,0.929,28.579,37.530,46.241,54.712,57.129,78.534,90.337,0.027
25,288.000,34.455,1.551,27.298,35.574,42.344,49.832,53.539,65.788,115.742,0.029
30,268.400,37.159,1.177,27.121,35.579,44.317,52.630,58.327,87.900,144.868,0.027
35,273.200,36.557,0.917,26.780,35.213,43.945,52.436,59.243,93.722,377.677,0.027
40,203.400,49.125,1.083,33.957,43.423,52.919,69.263,90.998,216.417,340.719,0.020
45,218.800,45.721,1.382,37.786,45.497,54.100,64.492,73.205,87.803,105.229,0.022
50,262.200,38.096,1.012,27.647,36.368,46.268,55.581,62.263,73.387,1045.561,0.026
55,277.800,35.978,1.536,27.590,35.876,44.487,52.300,54.756,72.531,103.233,0.028
60,259.200,38.666,1.109,26.878,35.881,45.645,53.818,61.422,96.075,1018.851,0.026
65,335.000,30.214,1.080,15.909,26.693,40.582,51.942,58.563,84.272,1010.583,0.033
70,186.400,52.860,2.912,34.645,44.433,57.852,82.356,97.878,197.477,471.922,0.019
75,221.400,45.358,1.327,37.628,44.492,53.958,62.303,67.418,109.782,148.908,0.022
80,252.200,39.355,2.034,29.298,39.014,46.244,53.979,61.342,70.638,116.531,0.025
85,273.400,36.731,1.569,28.044,36.005,44.421,53.146,56.696,71.370,91.106,0.027
90,272.800,36.544,1.259,27.123,35.446,44.016,52.366,57.396,77.841,172.943,0.027
95,250.400,40.055,0.932,26.607,34.829,44.468,59.979,67.961,210.368,221.481,0.025
100,300.400,33.302,1.489,23.972,26.908,37.240,59.635,70.428,141.492,201.844,0.030
105,231.200,43.080,2.169,37.571,42.313,50.425,58.303,64.229,79.719,94.364,0.023
110,263.600,37.958,2.984,28.837,37.442,45.685,53.998,55.998,85.272,94.659,0.026
115,253.600,38.962,2.015,27.765,36.700,47.423,53.325,60.431,84.755,112.585,0.026
