Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,428,428.000,8748,17258,18119,23207,26001,34441,43589,65201,85430,427,1,65201,18119,23207,26001,34441,43589
1,494,494.000,5339,17212,17469,20280,24774,26302,32361,42599,113151,493,1,42599,17469,20280,24774,26302,32361
2,523,523.000,13099,17117,17531,19057,18748,25652,26111,26559,35737,522,1,26559,17531,19057,18748,25652,26111
3,530,530.000,13138,16968,17305,18853,17934,25827,26320,34020,35217,529,1,34020,17305,18853,17934,25827,26320
4,542,542.000,11873,16985,17248,18408,17616,25677,26178,34107,35635,541,1,34107,17248,18408,17616,25677,26178
5,555,555.000,10414,16893,17209,18002,17634,25520,26022,26352,34340,554,1,26352,17209,18002,17634,25520,26022
6,558,558.000,11239,16914,17231,17859,17538,25360,25621,26609,26993,557,1,26609,17231,17859,17538,25360,25621
7,549,549.000,11007,16853,17162,18196,17868,25274,25521,26045,26350,548,1,26045,17162,18196,17868,25274,25521
8,588,588.000,3814,16576,17030,17042,17453,25024,25537,26188,33185,587,1,26188,17030,17042,17453,25024,25537
9,613,613.000,3385,12693,14700,16212,17447,25548,26178,35131,43117,612,1,35131,14700,16212,17447,25548,26178
10,639,639.000,3235,12733,14181,15600,17374,25066,25885,36770,43372,638,1,36770,14181,15600,17374,25066,25885
11,537,537.000,9993,12424,17048,18664,17522,25878,33999,109169,110326,536,1,109169,17048,18664,17522,25878,33999
12,575,575.000,3032,12523,13660,17396,17567,26704,34826,44035,69622,574,1,44035,13660,17396,17567,26704,34826
13,635,635.000,3144,12352,13485,15601,17271,18430,26037,52388,67771,634,1,52388,13485,15601,17271,18430,26037
14,651,651.000,3095,13146,14278,15376,16491,18154,25662,34296,43638,650,1,34296,14278,15376,16491,18154,25662
15,645,645.000,2811,12627,13748,15438,17186,24872,26012,26582,35257,644,1,26582,13748,15438,17186,24872,26012
16,658,658.000,3222,12612,14053,15180,17066,18359,25370,33875,34661,657,1,33875,14053,15180,17066,18359,25370
17,639,639.000,3367,12753,13956,15713,17061,18171,25873,34785,53573,638,1,34785,13956,15713,17061,18171,25873
18,646,646.000,5668,12307,13552,15575,17019,17973,25566,54869,63105,645,1,54869,13552,15575,17019,17973,25566
19,653,653.000,4341,12581,13584,15075,16769,18261,25804,34741,44455,652,1,34741,13584,15075,16769,18261,25804
20,640,640.000,3495,12293,13191,15626,16882,24665,25928,63897,86292,639,1,63897,13191,15626,16882,24665,25928
