Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,503.400,19.821,5.339,17.089,17.413,19.699,26.103,28.493,42.685,113.151,0.050
5,572.600,17.431,3.385,16.460,17.125,17.579,25.310,25.765,26.675,43.117,0.057
10,607.400,16.434,3.032,12.618,14.302,17.318,25.510,26.579,43.123,110.326,0.061
15,648.200,15.394,2.811,12.571,13.775,17.035,18.220,25.782,34.740,63.105,0.065
20,656.600,15.218,2.617,12.568,13.918,16.936,17.927,25.351,34.170,163.959,0.066
25,612.200,16.329,3.196,14.246,15.587,17.081,17.937,25.189,29.686,67.878,0.061
30,608.800,16.399,3.408,14.436,15.432,16.851,17.591,25.190,34.194,161.288,0.061
35,606.800,16.475,3.434,13.825,16.245,17.043,24.387,25.491,33.681,42.972,0.061
40,623.600,16.007,3.084,13.812,16.179,16.956,17.676,25.094,26.485,49.772,0.062
45,565.800,17.652,3.141,13.828,14.649,16.924,25.417,34.165,51.341,91.550,0.057
50,634.600,15.733,3.984,14.532,15.543,16.787,17.241,17.582,25.470,67.990,0.064
55,617.000,16.189,3.229,14.536,15.684,16.794,17.311,17.818,40.772,151.754,0.062
60,619.200,16.143,2.925,13.853,16.501,16.887,17.325,17.684,43.792,75.439,0.062
65,575.800,17.396,3.078,13.894,14.713,16.844,17.633,36.532,56.378,151.832,0.057
70,547.400,18.208,2.841,13.866,14.689,17.594,32.571,35.765,52.396,62.064,0.055
75,540.000,18.477,10.053,13.849,14.687,17.288,33.940,40.196,60.243,98.401,0.054
80,553.600,18.045,3.727,13.426,16.264,17.590,25.614,33.602,51.029,126.417,0.055
85,589.200,16.973,3.686,16.083,16.734,17.001,17.577,25.112,34.217,101.659,0.059
90,545.200,18.306,3.012,16.625,16.763,16.941,17.505,25.158,49.864,150.394,0.055
95,548.800,18.204,15.384,16.633,16.756,16.907,17.321,25.174,34.054,108.534,0.055
100,568.000,17.583,3.012,16.613,16.756,16.927,17.275,24.886,33.382,66.958,0.057
105,578.000,17.285,15.150,16.579,16.730,16.906,17.193,17.434,25.660,100.619,0.058
110,538.000,18.558,15.355,16.603,16.741,16.933,17.414,25.087,83.236,166.782,0.054
115,553.400,17.997,3.135,16.620,16.760,16.950,17.543,25.048,41.175,92.064,0.056
