Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,364.800,27.366,0.799,1.466,21.422,33.449,51.815,65.599,161.935,1040.077,0.037
5,507.800,19.645,0.686,1.258,23.458,32.340,40.742,49.387,83.709,242.557,0.051
10,548.200,18.226,0.872,1.213,23.684,32.291,36.410,47.669,65.648,98.342,0.055
15,532.200,18.742,0.751,1.185,23.694,32.366,35.296,42.061,67.782,223.532,0.053
20,557.200,17.937,0.683,1.174,23.771,32.298,33.738,41.133,57.688,99.307,0.056
25,535.000,18.677,0.858,1.182,23.724,32.317,33.729,42.013,67.184,198.776,0.054
30,539.400,18.566,0.777,1.172,23.702,32.290,33.650,41.006,66.078,225.541,0.054
35,566.600,17.607,0.702,1.176,23.665,32.232,33.579,40.833,65.484,89.783,0.057
40,538.000,18.581,0.716,1.187,23.820,32.285,33.592,40.750,67.575,197.563,0.054
45,550.200,18.133,0.718,1.178,23.697,32.247,33.609,40.892,69.747,174.387,0.055
50,546.000,18.292,0.710,1.181,23.813,32.286,33.571,40.468,63.802,202.207,0.055
55,575.200,18.198,0.775,1.180,23.695,32.245,33.491,40.619,57.226,1036.569,0.055
60,474.600,20.055,0.836,1.174,23.715,32.280,33.657,41.464,148.267,759.365,0.050
65,574.800,17.361,0.757,1.183,23.658,32.220,33.491,40.575,57.399,82.309,0.058
70,520.800,19.216,0.734,1.190,23.540,32.324,34.535,47.170,90.909,220.937,0.052
75,554.000,18.003,0.827,1.205,23.645,32.275,33.677,41.198,67.281,124.219,0.056
80,529.200,18.897,0.719,1.203,23.708,32.322,33.756,42.069,74.336,225.694,0.053
85,560.600,18.078,0.718,1.197,23.562,32.270,33.665,41.008,82.647,139.664,0.055
90,539.800,18.246,0.780,1.198,23.591,32.203,33.686,41.065,91.426,165.809,0.055
95,555.200,17.994,0.826,1.195,23.599,32.225,33.603,41.013,65.733,180.657,0.056
100,563.800,17.689,0.666,1.186,23.714,32.206,33.533,40.536,65.757,90.830,0.057
105,485.200,20.625,0.745,1.197,23.819,32.522,39.773,51.413,144.563,216.723,0.048
110,511.200,19.541,0.748,1.189,24.267,32.955,35.198,42.725,66.464,217.054,0.051
115,513.000,19.331,0.795,1.183,24.005,32.588,34.123,41.754,67.296,226.842,0.052
