Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,6.283,1.034,5.102,6.042,6.757,9.042,10.512,19.055,19.055,0.159
5,21.200,5.317,0.715,4.634,5.436,5.970,6.393,6.620,14.845,15.111,0.188
10,28.800,5.049,0.676,4.636,5.280,5.807,6.197,6.345,7.825,15.624,0.198
15,29.000,4.554,0.641,4.154,4.689,5.363,5.688,5.780,5.996,6.006,0.220
20,29.200,4.602,0.578,4.010,4.585,5.229,5.705,5.919,6.705,14.562,0.217
25,32.000,4.527,0.626,3.975,4.552,5.225,5.695,5.853,6.155,7.027,0.221
30,27.200,4.937,0.570,4.085,4.909,5.514,6.170,6.642,16.283,16.410,0.203
35,31.200,4.759,0.598,4.160,4.846,5.403,6.017,6.521,7.482,9.203,0.210
40,23.600,4.398,0.618,3.856,4.371,5.245,5.666,5.934,6.112,6.220,0.227
45,34.600,4.786,0.587,4.031,4.650,5.298,5.905,6.338,16.416,22.970,0.209
50,28.400,4.520,0.619,3.845,4.374,5.147,5.695,6.142,15.361,15.936,0.221
55,33.800,4.630,0.600,4.011,4.705,5.159,5.631,5.934,6.759,7.137,0.216
60,26.600,4.446,0.607,3.924,4.469,5.099,5.570,6.041,6.991,7.341,0.225
65,127.000,6.585,0.626,4.487,5.512,7.722,11.240,13.662,18.241,21.075,0.152
70,461.200,8.443,0.909,4.901,6.417,8.813,13.303,17.498,44.287,110.977,0.118
75,413.600,6.722,1.525,4.365,5.247,6.484,8.530,10.049,99.761,111.246,0.149
80,411.800,7.000,1.086,4.379,5.322,6.531,8.334,10.199,106.164,113.987,0.143
85,400.000,6.568,1.050,4.304,5.245,6.343,8.263,9.612,85.582,111.391,0.152
90,398.400,7.295,1.392,4.456,5.335,6.589,9.035,10.813,104.276,115.567,0.137
95,399.600,6.461,1.358,4.372,5.267,6.378,8.070,9.247,41.268,118.659,0.155
100,400.200,6.461,0.612,4.416,5.302,6.333,8.046,9.763,14.379,117.455,0.155
105,388.400,7.221,0.837,4.353,5.293,6.505,8.732,10.545,107.949,122.251,0.138
110,411.000,6.665,1.429,4.454,5.266,6.387,8.012,9.854,88.792,115.753,0.150
115,392.800,6.382,1.493,4.178,5.026,6.053,7.798,9.341,25.309,117.810,0.157
