Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,194.800,37.867,0.953,14.756,17.969,56.597,92.873,112.327,131.841,279.216,0.026
5,234.200,31.774,0.864,14.156,16.224,44.155,76.759,98.726,147.248,174.089,0.031
10,303.800,26.701,0.794,14.190,16.044,27.031,65.300,82.364,118.383,233.982,0.037
15,312.200,26.766,0.665,13.008,15.848,33.079,68.180,81.668,102.938,131.238,0.037
20,296.000,28.149,0.623,13.126,16.212,40.416,71.288,79.988,92.807,111.224,0.036
25,328.600,25.335,0.650,13.197,16.064,32.345,58.376,73.664,93.024,116.876,0.039
30,294.400,28.214,0.665,13.355,16.179,33.073,72.446,89.769,130.432,171.133,0.035
35,342.000,23.923,0.635,12.408,15.928,26.390,56.688,74.795,95.621,111.214,0.042
40,268.000,31.825,0.674,12.462,16.458,49.376,82.485,93.190,106.154,119.665,0.031
45,310.400,26.880,0.669,12.266,15.920,33.713,67.531,84.180,99.985,128.010,0.037
50,302.600,27.561,0.677,12.780,16.298,37.652,70.448,81.239,94.740,108.482,0.036
55,322.800,26.169,0.669,12.885,15.953,32.527,67.528,79.787,93.936,114.987,0.038
60,262.400,32.018,0.719,14.899,17.107,47.651,73.619,88.078,103.477,169.784,0.031
65,1301.800,5.354,0.041,0.092,0.140,0.172,15.851,35.226,87.178,115.878,0.187
70,5047.200,0.132,0.037,0.070,0.106,0.140,0.161,0.180,0.276,49.480,7.551
75,4271.400,0.132,0.036,0.101,0.136,0.154,0.178,0.184,0.206,35.537,7.564
80,4320.000,0.132,0.037,0.102,0.136,0.155,0.178,0.184,0.210,29.140,7.589
85,4326.800,0.131,0.037,0.102,0.135,0.155,0.178,0.183,0.206,3.394,7.641
90,4288.000,0.131,0.037,0.101,0.135,0.154,0.178,0.183,0.205,40.411,7.616
95,4279.400,0.131,0.036,0.103,0.136,0.156,0.178,0.184,0.207,1.336,7.633
100,4340.800,0.134,0.037,0.103,0.136,0.156,0.179,0.184,0.207,45.811,7.474
105,4201.000,0.130,0.036,0.101,0.135,0.155,0.178,0.183,0.206,2.610,7.690
110,4352.200,0.130,0.036,0.100,0.134,0.154,0.178,0.183,0.205,41.098,7.696
115,4286.600,0.132,0.036,0.104,0.135,0.156,0.178,0.183,0.206,1.606,7.582
