Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.600,15.612,1.047,2.213,4.368,23.259,42.325,48.584,180.590,180.590,0.064
5,22.600,13.578,0.801,1.436,2.078,19.407,45.257,53.869,79.900,104.908,0.074
10,28.400,9.800,0.814,1.262,1.867,16.690,30.507,40.800,54.176,64.539,0.102
15,33.200,10.477,0.674,1.301,1.747,17.933,35.768,41.510,48.136,57.134,0.095
20,27.000,10.561,0.683,1.304,1.724,15.889,35.048,39.920,65.971,66.634,0.095
25,31.200,11.039,0.640,1.249,1.747,20.649,35.155,42.346,70.954,70.977,0.091
30,26.400,12.057,0.704,1.546,2.168,18.267,36.767,46.633,55.660,96.404,0.083
35,32.800,11.537,0.713,1.323,1.826,19.442,37.595,43.322,70.435,93.386,0.087
40,24.600,12.241,0.704,1.348,1.826,21.959,39.090,43.559,55.213,89.628,0.082
45,28.800,11.264,0.689,1.181,1.665,18.904,37.552,43.929,79.556,90.187,0.089
50,26.800,12.449,0.683,1.314,1.950,22.026,32.441,46.139,59.343,83.663,0.080
55,31.600,10.043,0.693,1.263,1.818,17.402,28.841,34.540,51.278,146.166,0.100
60,21.000,11.845,0.747,1.274,1.877,17.124,38.436,46.004,50.010,57.299,0.084
65,116.800,2.173,0.047,0.320,0.543,1.047,2.180,8.385,43.314,57.294,0.460
70,464.800,0.515,0.037,0.222,0.404,0.696,0.958,1.073,2.634,13.783,1.940
75,395.800,0.490,0.037,0.238,0.432,0.721,0.955,1.053,1.106,1.218,2.041
80,406.600,0.516,0.038,0.239,0.454,0.727,0.945,1.051,1.115,30.206,1.938
85,394.400,0.516,0.039,0.251,0.483,0.741,0.952,1.048,1.123,2.251,1.936
90,395.200,0.509,0.038,0.243,0.457,0.740,0.965,1.063,1.130,1.938,1.964
95,406.200,0.509,0.037,0.247,0.462,0.732,0.960,1.053,1.127,2.607,1.963
100,396.600,0.529,0.037,0.238,0.456,0.739,0.960,1.052,1.124,46.067,1.891
105,390.200,0.527,0.038,0.236,0.457,0.745,0.959,1.058,1.136,44.882,1.898
110,401.600,0.502,0.037,0.237,0.465,0.726,0.956,1.054,1.107,2.028,1.991
115,401.000,0.516,0.038,0.256,0.482,0.739,0.959,1.059,1.111,1.298,1.939
