Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,614.400,16.262,1.891,9.538,11.534,14.499,19.485,25.281,55.482,1017.784,0.061
5,848.600,11.703,1.224,8.952,10.817,13.101,15.799,19.198,28.452,86.185,0.085
10,611.600,17.255,1.189,8.829,10.796,12.977,16.018,19.948,37.570,1023.432,0.058
15,806.400,11.620,1.748,8.854,10.900,13.122,15.637,18.798,26.633,90.715,0.086
20,868.200,11.510,1.582,8.601,10.654,12.697,15.385,18.457,28.894,102.113,0.087
25,797.200,13.826,1.915,8.937,10.805,12.963,15.592,18.683,26.818,1018.149,0.072
30,780.000,11.491,1.846,8.706,10.640,12.804,15.392,18.899,29.899,82.226,0.087
35,560.000,17.844,1.673,9.027,11.045,13.297,16.383,20.637,82.387,1018.954,0.056
40,707.600,14.116,1.766,8.702,10.607,13.029,15.962,20.091,28.640,1024.491,0.071
45,865.800,13.489,1.733,8.651,10.578,12.775,15.119,17.876,26.328,1017.679,0.074
50,737.800,11.246,1.644,8.650,10.582,12.730,15.013,17.734,24.787,81.028,0.089
55,879.200,11.364,1.607,8.762,10.662,12.798,15.223,17.923,26.921,77.512,0.088
60,874.600,11.425,1.908,8.740,10.592,12.690,14.944,17.739,27.363,85.642,0.088
65,880.800,11.337,1.663,8.701,10.717,12.858,15.260,18.029,25.699,76.751,0.088
70,890.600,11.218,1.686,8.600,10.530,12.756,14.944,17.526,24.133,94.710,0.089
75,728.400,13.721,1.954,8.819,10.748,12.804,15.167,17.553,26.143,1013.410,0.073
80,586.000,17.049,1.723,8.700,10.666,12.895,15.474,18.698,65.740,1024.697,0.059
85,883.000,11.311,1.535,8.777,10.688,12.807,15.060,17.471,25.283,84.571,0.088
90,706.000,14.157,1.680,9.323,11.368,13.865,16.686,20.831,73.647,1016.811,0.071
95,858.200,11.654,1.611,8.892,10.821,12.949,15.495,17.971,27.565,87.983,0.086
100,704.600,14.183,1.948,8.984,10.870,12.938,15.713,18.860,27.530,1037.213,0.071
105,883.800,11.307,1.566,8.767,10.655,12.783,15.305,17.816,25.043,72.229,0.088
110,868.600,11.500,1.688,8.819,10.685,12.802,15.186,17.812,25.862,93.680,0.087
115,878.200,11.343,1.705,8.861,10.778,12.963,15.215,17.304,24.184,80.869,0.088
