Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,363.400,27.500,0.751,1.443,22.677,33.643,52.552,65.670,159.750,1021.125,0.036
5,503.200,19.809,0.758,1.254,23.613,32.388,40.702,49.321,83.417,241.038,0.050
10,544.000,18.362,0.815,1.199,23.703,32.353,36.834,45.860,64.776,93.255,0.054
15,533.800,18.739,0.756,1.171,23.644,32.389,37.542,42.285,71.530,209.665,0.053
20,556.000,17.969,0.723,1.170,23.721,32.321,33.681,41.203,57.716,99.251,0.056
25,526.000,18.948,0.790,1.169,23.841,32.360,33.795,41.985,66.287,209.998,0.053
30,542.600,18.426,0.818,1.176,23.628,32.267,33.647,40.882,65.791,233.157,0.054
35,543.400,18.397,0.825,1.178,23.862,32.336,33.658,41.340,65.207,115.487,0.054
40,537.000,18.590,0.672,1.177,23.819,32.300,33.569,40.948,70.921,208.923,0.054
45,539.200,18.550,0.771,1.170,23.828,32.319,33.602,40.778,73.925,223.674,0.054
50,540.000,18.472,0.704,1.173,23.874,32.311,33.610,40.794,59.958,210.468,0.054
55,534.000,19.634,0.742,1.193,23.994,32.370,33.654,40.781,57.540,1021.387,0.051
60,465.400,20.399,0.816,1.172,23.771,32.316,33.666,41.630,148.718,751.970,0.049
65,543.600,18.389,0.735,1.174,23.995,32.389,33.608,40.288,57.289,82.294,0.054
70,481.200,20.796,0.720,1.193,24.125,32.538,34.496,43.495,91.760,219.168,0.048
75,522.600,19.087,0.748,1.204,23.969,32.401,33.799,41.873,67.327,126.286,0.052
80,530.000,18.836,0.710,1.173,23.753,32.266,33.642,41.930,72.041,224.789,0.053
85,547.000,18.261,0.724,1.194,23.689,32.295,33.648,41.017,65.526,132.682,0.055
90,534.000,18.732,0.819,1.189,23.643,32.285,33.773,42.054,98.341,166.972,0.053
95,533.600,18.694,0.837,1.192,23.796,32.261,33.665,41.035,65.679,179.644,0.053
100,558.600,17.907,0.737,1.175,23.776,32.266,33.579,40.594,65.251,92.066,0.056
105,483.200,20.703,0.774,1.187,23.745,32.456,39.147,53.673,146.392,215.429,0.048
110,531.400,18.784,0.841,1.183,23.908,32.850,36.222,42.568,69.102,215.794,0.053
115,517.200,19.160,0.800,1.180,23.991,32.529,34.144,41.814,66.433,245.094,0.052
