Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,219.800,17.650,0.963,4.768,7.603,24.433,47.224,59.423,89.830,114.962,0.057
5,387.800,7.401,0.666,3.322,4.094,5.940,12.881,19.000,34.385,625.386,0.135
10,304.800,12.254,0.799,3.503,5.037,17.447,31.706,42.183,65.897,94.575,0.082
15,409.800,7.317,0.603,3.309,4.188,6.738,16.318,24.938,44.933,79.536,0.137
20,364.000,9.482,0.817,3.393,4.698,10.780,24.021,31.825,53.519,90.569,0.105
25,317.200,10.298,0.796,3.669,5.203,14.054,26.225,33.603,47.886,75.226,0.097
30,405.800,6.431,0.695,3.182,3.881,5.410,9.340,14.826,25.797,609.920,0.155
35,261.200,14.989,0.761,4.019,7.596,23.887,35.851,40.784,62.090,106.534,0.067
40,393.200,6.706,0.801,3.297,4.194,6.840,14.746,21.152,32.026,96.803,0.149
45,344.400,10.391,0.599,3.445,4.860,12.674,27.753,36.034,58.080,115.769,0.096
50,346.600,8.750,0.673,3.509,4.696,10.059,21.010,28.950,45.527,76.356,0.114
55,405.400,7.815,0.665,3.103,3.853,5.333,11.376,17.355,36.423,642.175,0.128
60,274.000,13.717,0.783,3.768,6.737,21.713,33.632,39.720,55.996,94.870,0.073
65,446.200,6.745,0.629,3.586,4.633,6.936,11.759,17.089,28.461,1002.179,0.148
70,243.200,17.036,0.872,3.884,5.851,26.581,45.268,59.571,97.638,135.599,0.059
75,288.000,15.409,0.810,3.845,5.574,13.885,31.871,46.839,93.419,675.288,0.065
80,193.600,20.524,0.824,4.519,16.171,27.611,44.845,61.981,99.733,234.437,0.049
85,325.800,10.255,0.685,3.508,4.764,10.797,24.995,35.276,58.391,165.263,0.098
90,313.400,12.309,0.718,3.714,6.271,18.821,29.317,34.465,61.471,81.852,0.081
95,438.800,6.050,0.673,3.310,4.070,6.061,13.022,18.589,28.259,61.321,0.165
100,283.600,13.859,0.706,3.479,4.902,16.528,32.281,40.954,72.039,618.588,0.072
105,396.400,7.587,0.733,3.398,4.401,7.530,18.786,23.990,36.323,100.340,0.132
110,412.000,6.281,0.730,3.220,4.035,5.995,12.617,19.244,39.372,102.962,0.159
115,296.200,12.344,0.662,3.634,5.656,17.397,32.157,40.999,57.886,124.172,0.081
