Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,558.200,17.858,0.530,1.358,13.931,22.670,35.172,45.388,75.466,1042.889,0.056
5,850.800,11.715,0.738,1.151,12.224,18.988,24.259,30.363,47.097,116.507,0.085
10,881.600,11.328,0.698,1.118,12.545,18.607,23.021,27.141,41.335,99.057,0.088
15,894.200,11.153,0.713,1.114,12.610,18.542,22.654,26.429,41.194,73.125,0.090
20,925.600,10.800,0.691,1.118,11.873,18.156,22.351,26.247,43.650,85.810,0.093
25,922.000,10.819,0.716,1.111,11.926,18.249,22.491,25.889,40.083,90.900,0.092
30,932.200,10.718,0.702,1.104,11.891,17.889,22.248,25.621,39.106,88.942,0.093
35,944.600,10.562,0.709,1.112,11.701,18.052,22.318,25.259,37.327,69.298,0.095
40,923.400,10.809,0.701,1.133,11.737,18.319,22.567,25.794,38.497,113.914,0.093
45,907.000,11.024,0.712,1.140,12.189,18.291,22.519,26.114,40.417,107.917,0.091
50,915.800,10.893,0.710,1.119,12.198,18.167,22.476,25.770,37.679,92.650,0.092
55,956.400,10.443,0.694,1.108,11.768,17.991,22.086,24.871,34.966,62.903,0.096
60,887.800,11.237,0.685,1.114,12.401,18.539,22.712,26.166,38.858,108.846,0.089
65,915.000,10.917,0.698,1.093,11.958,18.228,22.344,25.973,41.556,93.975,0.092
70,765.200,13.053,0.701,1.105,12.101,18.460,22.626,25.963,39.792,1039.414,0.077
75,800.400,12.471,0.699,1.102,12.010,18.272,22.353,25.763,37.203,1044.324,0.080
80,905.400,11.036,0.693,1.114,12.306,18.597,22.389,25.331,38.844,83.889,0.091
85,926.200,10.778,0.698,1.093,12.152,18.058,22.312,25.230,38.060,125.769,0.093
90,951.600,10.497,0.684,1.081,11.340,18.191,22.283,25.014,38.751,93.697,0.095
95,757.400,13.198,0.722,1.121,12.192,18.410,22.935,26.668,41.782,1038.641,0.076
100,918.000,10.884,0.682,1.103,12.391,18.417,22.219,24.737,35.690,87.000,0.092
105,914.400,10.909,0.690,1.100,12.193,18.319,22.422,25.540,37.179,96.547,0.092
110,943.400,10.588,0.700,1.089,11.817,18.224,22.295,25.251,35.917,65.667,0.094
115,935.000,10.639,0.677,1.086,11.768,18.149,22.429,25.546,37.263,88.902,0.094
