Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,452,452.000,4545,13546,17710,22224,26908,41826,50808,63742,91759,451,1,63742,17710,22224,26908,41826,50808
1,547,547.000,6361,13123,16072,18187,21089,29335,35418,45502,55994,546,1,45502,16072,18187,21089,29335,35418
2,573,573.000,5770,12520,15750,17378,19681,26720,33008,43847,49571,572,1,43847,15750,17378,19681,26720,33008
3,588,588.000,4975,11942,14558,16970,18640,23443,31236,81983,101819,587,1,81983,14558,16970,18640,23443,31236
4,433,433.000,4422,11357,13991,33220,17031,23153,29310,842799,1029344,433,0,842799,13991,33220,17031,23153,29310
5,335,335.000,3436,11811,15065,16716,18538,26929,33624,41472,46083,335,0,41472,15065,16716,18538,26929,33624
6,668,668.000,3987,11407,13779,14969,16756,21157,25496,40112,60140,667,1,40112,13779,14969,16756,21157,25496
7,667,667.000,5074,11117,13558,14902,16721,22071,26254,37825,50333,666,1,37825,13558,14902,16721,22071,26254
8,689,689.000,3451,10950,13746,14535,16260,19982,24555,36003,48777,688,1,36003,13746,14535,16260,19982,24555
9,354,354.000,3698,11422,13911,41123,17887,25528,68934,960731,1023858,354,0,960731,13911,41123,17887,25528,68934
10,349,349.000,4394,11697,14302,15436,18137,21250,24880,38870,50258,348,1,38870,14302,15436,18137,21250,24880
11,662,662.000,4317,11378,13904,15054,16939,20338,24841,36534,73734,661,1,36534,13904,15054,16939,20338,24841
12,691,691.000,3174,11282,13821,14456,16654,19967,22606,31244,36146,690,1,31244,13821,14456,16654,19967,22606
13,684,684.000,3793,11231,13886,14597,16739,19907,24439,31640,37413,683,1,31640,13886,14597,16739,19907,24439
14,662,662.000,3328,11224,13506,15464,16804,20934,26866,76475,92808,661,1,76475,13506,15464,16804,20934,26866
15,674,674.000,2807,10969,13620,14475,16182,19751,23124,38750,67616,673,1,38750,13620,14475,16182,19751,23124
16,695,695.000,3304,11111,13523,14369,16184,19780,22884,33401,65123,694,1,33401,13523,14369,16184,19780,22884
17,657,657.000,4556,11033,13349,15168,16532,21300,27144,57851,73291,656,1,57851,13349,15168,16532,21300,27144
18,675,675.000,3285,11592,13849,14823,16554,21051,25623,34177,41468,675,0,34177,13849,14823,16554,21051,25623
19,644,644.000,2533,10990,13580,15482,16427,20664,26274,82073,88204,643,1,82073,13580,15482,16427,20664,26274
20,707,707.000,2612,10977,13462,14146,15871,19157,23025,31175,41905,706,1,31175,13462,14146,15871,19157,23025
21,695,695.000,3414,10886,13655,14364,16355,20037,24185,31883,38636,695,0,31883,13655,14364,16355,20037,24185
22,697,697.000,4010,10869,13467,14316,16189,19152,23718,36976,56034,697,0,36976,13467,14316,16189,19152,23718
23,697,697.000,2558,10985,13467,14345,16368,19884,23586,35082,55101,696,1,35082,13467,14345,16368,19884,23586
24,660,660.000,5294,11120,13468,15199,16680,19594,25027,76893,90468,659,1,76893,13468,15199,16680,19594,25027
25,715,715.000,2523,10984,13085,13880,15722,18911,22799,31109,40686,714,1,31109,13085,13880,15722,18911,22799
26,694,694.000,3193,10904,13476,14412,16408,20569,24786,34755,41138,694,0,34755,13476,14412,16408,20569,24786
27,703,703.000,2594,11119,13439,14217,15952,18671,23244,33619,48022,702,1,33619,13439,14217,15952,18671,23244
28,713,713.000,2896,10948,13240,13989,15804,18487,23254,31563,54681,712,1,31563,13240,13989,15804,18487,23254
29,649,649.000,4372,11388,13789,15378,16406,19826,25578,78579,93555,648,1,78579,13789,15378,16406,19826,25578
30,704,704.000,3273,10889,13422,14216,16137,19391,24103,32182,36410,703,1,32182,13422,14216,16137,19391,24103
31,693,693.000,3294,11021,13238,14493,16238,19252,23253,48252,91543,692,1,48252,13238,14493,16238,19252,23253
32,684,684.000,3401,11109,13338,14448,16111,19655,25736,33242,63532,683,1,33242,13338,14448,16111,19655,25736
33,715,715.000,3505,10909,13357,13972,15887,18823,21931,28471,41165,714,1,28471,13357,13972,15887,18823,21931
34,650,650.000,3350,11205,13817,15417,16476,20261,26484,77922,90776,649,1,77922,13817,15417,16476,20261,26484
35,683,683.000,2870,11142,13720,14584,16431,19974,24303,36952,45821,682,1,36952,13720,14584,16431,19974,24303
36,708,708.000,3145,10984,13727,14160,15919,19196,22657,29537,35696,708,0,29537,13727,14160,15919,19196,22657
37,733,733.000,3914,10860,13177,13561,15492,17679,20564,27072,39159,732,1,27072,13177,13561,15492,17679,20564
38,722,722.000,4243,10930,13336,14470,16065,18769,22378,38614,83576,722,0,38614,13336,14470,16065,18769,22378
39,313,313.000,4473,11177,13911,40964,16752,21831,31633,923317,1022168,312,1,923317,13911,40964,16752,21831,31633
40,463,463.000,3597,11027,13605,14504,16638,20202,24092,31221,53819,462,1,31221,13605,14504,16638,20202,24092
41,711,711.000,3653,10972,13275,14076,15757,19172,23214,30442,46553,710,1,30442,13275,14076,15757,19172,23214
42,703,703.000,3056,11095,13571,14235,16166,19518,23475,30022,42334,703,0,30022,13571,14235,16166,19518,23475
