Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,345.600,28.931,3.424,24.927,25.376,33.267,42.404,51.150,71.727,91.196,0.035
5,365.000,27.363,3.212,24.786,25.256,25.793,33.770,42.129,92.157,226.652,0.037
10,367.800,27.155,2.961,24.718,25.236,25.802,33.764,42.196,116.716,201.031,0.037
15,353.600,29.580,2.852,24.754,25.209,25.627,33.642,41.815,66.418,1016.928,0.034
20,351.000,27.133,3.255,24.715,25.222,25.577,33.523,42.107,149.717,194.292,0.037
25,380.600,26.266,3.126,24.805,25.217,25.548,33.543,42.170,75.177,101.460,0.038
30,372.600,26.815,2.987,24.676,25.207,25.487,33.294,41.518,165.653,186.103,0.037
35,389.600,25.606,3.014,24.742,25.205,25.473,32.785,34.827,56.213,203.184,0.039
40,378.800,26.388,2.813,24.537,25.194,25.611,33.606,42.062,83.363,160.586,0.038
45,380.800,26.257,3.231,24.646,25.193,25.500,33.020,34.040,50.967,333.389,0.038
50,397.400,25.138,1.335,24.617,25.176,25.431,32.851,40.145,58.541,107.819,0.040
55,349.800,28.533,2.854,24.764,25.171,25.417,27.255,34.335,74.491,1018.059,0.035
60,396.000,25.333,2.726,24.761,25.195,25.414,26.579,35.494,51.176,142.084,0.039
65,373.400,26.710,2.882,24.643,25.199,25.546,33.561,41.967,92.004,212.282,0.037
70,367.400,27.155,2.977,24.812,25.197,25.512,33.626,42.457,117.104,232.750,0.037
75,335.800,29.819,2.590,24.692,25.187,25.513,33.349,40.906,50.921,1060.493,0.034
80,334.400,29.881,2.739,24.915,25.486,26.961,36.324,58.689,195.552,341.428,0.033
85,365.800,27.288,3.324,25.010,25.544,26.070,33.960,42.028,175.014,188.590,0.037
90,356.800,28.025,3.469,24.918,25.361,25.763,33.492,34.921,58.870,1021.098,0.036
95,382.600,26.115,2.719,24.719,25.291,25.680,33.500,35.606,59.180,206.102,0.038
100,368.600,27.102,2.621,24.807,25.285,25.712,33.807,42.890,67.814,208.929,0.037
105,359.000,27.851,3.817,24.820,25.252,25.650,33.694,42.425,125.462,199.754,0.036
110,386.400,26.260,2.797,24.740,25.242,25.663,33.493,41.495,58.626,187.260,0.038
115,391.000,25.016,2.596,24.649,25.194,25.490,32.911,34.436,51.333,83.616,0.040
