Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,275,275.000,8993,25144,32114,36563,44238,63727,70017,88993,91196,274,1,88993,32114,36563,44238,63727,70017
1,314,314.000,6171,25163,25873,31923,37256,51134,57127,68112,74176,313,1,68112,25873,31923,37256,51134,57127
2,366,366.000,5997,24775,25314,27100,29064,34578,46709,57383,71727,365,1,57383,25314,27100,29064,34578,46709
3,379,379.000,3424,24855,25268,26387,26505,34027,41822,51150,74879,378,1,51150,25268,26387,26505,34027,41822
4,394,394.000,4119,24649,25218,25366,25769,33533,35605,49913,58376,393,1,49913,25218,25366,25769,33533,35605
5,303,303.000,3942,24898,25321,32911,32590,41050,51009,208869,226652,302,1,208869,25321,32911,32590,41050,51009
6,377,377.000,4959,24753,25261,26728,26013,34006,42427,58911,84228,377,0,58911,25261,26728,26013,34006,42427
7,376,376.000,3212,24757,25266,26273,25788,34199,43248,50632,58472,375,1,50632,25266,26273,25788,34199,43248
8,389,389.000,5493,24657,25237,26785,25713,33569,41470,102241,117824,388,1,102241,25237,26785,25713,33569,41470
9,380,380.000,3469,24771,25237,25238,25548,33260,33980,49980,66840,379,1,49980,25237,25238,25548,33260,33980
10,402,402.000,3232,24536,25201,24889,25552,33466,34017,50144,66635,401,1,50144,25201,24889,25552,33466,34017
11,387,387.000,4007,24606,25235,25737,25782,33768,41506,51053,64515,386,1,51053,25235,25737,25782,33768,41506
12,391,391.000,3166,24719,25246,25517,25666,33556,41768,50216,68396,390,1,50216,25246,25517,25666,33556,41768
13,316,316.000,3314,24750,25257,31996,26405,42208,50641,192019,201031,315,1,192019,25257,31996,26405,42208,50641
14,343,343.000,2961,24888,25257,28817,25922,34234,43452,125562,133910,342,1,125562,25257,28817,25922,34234,43452
15,389,389.000,4026,24703,25173,25644,25582,33576,41784,58589,83617,388,1,58589,25173,25644,25582,33576,41784
16,384,384.000,3681,24845,25265,25948,25796,33642,41371,50372,67774,383,1,50372,25265,25948,25796,33642,41371
17,410,410.000,2978,24620,25175,24469,25418,29449,34302,42338,59354,409,1,42338,25175,24469,25418,29449,34302
18,364,364.000,7734,24946,25260,27474,25879,40818,50307,66953,92998,363,1,66953,25260,27474,25879,40818,50307
19,221,221.000,2852,23985,25092,55769,25607,33559,49887,1012325,1016928,220,1,1012325,25092,55769,25607,33559,49887
20,296,296.000,3860,18965,25165,25701,25745,33681,49743,67029,91815,295,1,67029,25165,25701,25745,33681,49743
21,385,385.000,3407,24909,25241,25935,25571,33474,42027,58708,75673,384,1,58708,25241,25935,25571,33474,42027
22,275,275.000,5411,24749,25288,36396,26017,49926,158547,194082,194292,274,1,194082,25288,36396,26017,49926,158547
23,394,394.000,3255,24812,25226,25486,25517,33519,35053,50041,91069,393,1,50041,25226,25486,25517,33519,35053
24,405,405.000,4805,24733,25201,24627,25426,26398,33667,49933,75716,404,1,49933,25201,24627,25426,26398,33667
25,386,386.000,3126,24719,25219,25736,25504,33364,42111,74082,92914,385,1,74082,25219,25736,25504,33364,42111
26,353,353.000,3317,24481,25217,29196,25855,50571,75023,84430,101460,352,1,84430,25217,29196,25855,50571,75023
27,372,372.000,3599,24882,25235,26424,25557,33878,42309,58759,83962,371,1,58759,25235,26424,25557,33878,42309
28,397,397.000,5174,24824,25189,24893,25455,29654,33709,50512,50788,396,1,50512,25189,24893,25455,29654,33709
29,395,395.000,5784,24851,25222,25395,25555,33344,34487,49892,58303,394,1,49892,25222,25395,25555,33344,34487
30,379,379.000,3247,24814,25203,28465,25437,33412,41463,174400,175935,379,0,174400,25203,28465,25437,33412,41463
31,287,287.000,3189,24630,25246,31884,26312,41694,59170,183940,186103,286,1,183940,25246,31884,26312,41694,59170
32,392,392.000,3936,24869,25222,25602,25410,32830,41830,59676,60145,391,1,59676,25222,25602,25410,32830,41830
33,401,401.000,5465,24734,25188,24698,25418,31386,33587,42177,51893,400,1,42177,25188,24698,25418,31386,33587
34,404,404.000,2987,24360,25170,24941,25561,32922,34995,50652,59833,403,1,50652,25170,24941,25561,32922,34995
35,404,404.000,3014,24785,25225,24615,25442,26507,33645,49960,58146,404,0,49960,25225,24615,25442,26507,33645
36,406,406.000,3659,24776,25200,24539,25399,26110,33462,47321,59426,405,1,47321,25200,24539,25399,26110,33462
37,405,405.000,3396,24614,25180,24799,25521,31494,33877,50365,66739,404,1,50365,25180,24799,25521,31494,33877
38,397,397.000,3099,24589,25217,25092,25532,33384,41860,56213,66444,396,1,56213,25217,25092,25532,33384,41860
39,336,336.000,4851,24815,25202,29665,25458,33496,49620,180009,203184,336,0,180009,25202,29665,25458,33496,49620
40,339,339.000,3200,24597,25234,29521,25661,41523,58231,151548,160586,338,1,151548,25234,29521,25661,41523,58231
41,416,416.000,4128,20006,25122,23906,25439,27523,33600,42433,59950,415,1,42433,25122,23906,25439,27523,33600
42,378,378.000,5132,24630,25177,26543,25602,33543,42082,92021,92262,377,1,92021,25177,26543,25602,33543,42082
43,404,404.000,2813,24659,25171,24751,25445,32734,33964,47708,66742,403,1,47708,25171,24751,25445,32734,33964
44,357,357.000,7324,24754,25330,27994,32560,41881,50953,67250,69654,356,1,67250,25330,27994,32560,41881,50953
45,401,401.000,3968,24496,25210,25006,25522,33446,35195,50441,68094,400,1,50441,25210,25006,25522,33446,35195
46,395,395.000,4042,24704,25201,25307,25579,33315,34040,58356,66564,394,1,58356,25201,25307,25579,33315,34040
47,368,368.000,3231,24760,25200,32085,25452,33070,41541,308115,333389,367,1,308115,25200,32085,25452,33070,41541
48,331,331.000,3536,24522,25172,24659,25432,26925,33690,50145,50967,330,1,50145,25172,24659,25432,26925,33690
49,409,409.000,6089,24657,25188,24449,25528,26760,33598,45455,58247,408,1,45455,25188,24449,25528,26760,33598
50,400,400.000,3421,24325,25184,24923,25632,33550,36901,57948,67127,399,1,57948,25184,24923,25632,33550,36901
51,404,404.000,3742,24783,25172,24690,25379,26813,33874,50466,74716,403,1,50466,25172,24690,25379,26813,33874
52,402,402.000,5607,24852,25200,24921,25408,27787,33705,50822,75716,401,1,50822,25200,24921,25408,27787,33705
53,373,373.000,5467,24557,25175,26861,25481,33531,43971,100335,107819,372,1,100335,25175,26861,25481,33531,43971
54,408,408.000,1335,24657,25143,24427,25383,25951,33894,50472,75069,408,0,50472,25143,24427,25383,25951,33894
55,409,409.000,2891,24740,25179,24407,25407,26209,33623,50275,58189,408,1,50275,25179,24407,25407,26209,33623
56,239,239.000,3741,18340,25104,52623,25387,34130,175355,1003236,1018059,238,1,1003236,25104,52623,25387,34130,175355
57,299,299.000,2854,24806,25197,25003,25391,31383,39893,50860,62207,298,1,50860,25197,25003,25391,31383,39893
58,401,401.000,5706,24899,25181,24640,25444,26241,33626,42279,50185,400,1,42279,25181,24640,25444,26241,33626
59,401,401.000,3265,24794,25181,24907,25444,26254,33859,49992,74491,400,1,49992,25181,24907,25444,26254,33859
60,407,407.000,3260,24715,25193,24702,25435,26061,33394,50358,75236,406,1,50358,25193,24702,25435,26061,33394
61,395,395.000,3556,24844,25227,25336,25492,33080,41810,50085,52886,394,1,50085,25227,25336,25492,33080,41810
62,363,363.000,2726,24859,25206,27671,25456,33317,48954,125800,142084,362,1,125800,25206,27671,25456,33317,48954
63,414,414.000,3588,24574,25171,24110,25360,25988,33502,49966,58377,414,0,49966,25171,24110,25360,25988,33502
64,401,401.000,3643,24688,25176,25112,25377,26111,34394,58147,117143,401,0,58147,25176,25112,25377,26111,34394
65,295,295.000,2882,24558,25207,33467,25740,49970,92133,189146,212282,294,1,189146,25207,33467,25740,49970,92133
66,402,402.000,3195,24580,25179,24741,25461,33252,41544,50518,51029,401,1,50518,25179,24741,25461,33252,41544
67,373,373.000,3846,24700,25241,26710,26005,34278,46193,51360,91676,372,1,51360,25241,26710,26005,34278,46193
68,402,402.000,3853,24597,25182,24994,25433,33210,34222,50314,59264,401,1,50314,25182,24994,25433,33210,34222
69,395,395.000,3177,24671,25200,25413,25453,33463,41379,50590,75956,394,1,50590,25200,25413,25453,33463,41379
70,379,379.000,2977,24837,25212,26283,25623,34303,42486,50578,66743,378,1,50578,25212,26283,25623,34303,42486
71,406,406.000,3129,24704,25174,24473,25350,26044,33467,50025,59250,405,1,50025,25174,24473,25350,26044,33467
72,400,400.000,6909,24817,25171,25059,25413,33270,34109,50218,66427,399,1,50218,25171,25059,25413,33270,34109
73,330,330.000,3077,24834,25242,30300,25637,41276,108139,125320,133423,329,1,125320,25242,30300,25637,41276,108139
74,322,322.000,7905,24863,25233,30937,25597,41641,50379,183443,232750,321,1,183443,25233,30937,25597,41641,50379
75,353,353.000,2590,24726,25165,40391,25424,33123,41711,933602,1060493,352,1,933602,25165,40391,25424,33123,41711
76,131,131.000,2944,24406,25172,44378,25469,33731,50723,695049,718492,130,1,695049,25172,44378,25469,33731,50723
77,386,386.000,2998,24773,25241,25809,25824,33724,41602,50776,66489,385,1,50776,25241,25809,25824,33724,41602
78,399,399.000,3232,24661,25193,24850,25467,26382,34380,50016,58025,398,1,50016,25193,24850,25467,26382,34380
79,410,410.000,2782,24562,25159,24674,25491,33278,34211,49869,50218,409,1,49869,25159,24674,25491,33278,34211
