Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,1635,1635.000,1401,2328,2902,6081,4612,15175,20378,34893,135050,1634,1,34893,2902,6081,4612,15175,20378
1,2543,2543.000,1224,2006,2516,3897,3519,7528,13612,22220,48242,2542,1,22220,2516,3897,3519,7528,13612
2,2016,2016.000,1111,2567,3404,4946,4831,11149,15465,22056,36589,2015,1,22056,3404,4946,4831,11149,15465
3,2030,2030.000,1316,2717,3568,4891,4841,10174,14933,21295,28048,2029,1,21295,3568,4891,4841,10174,14933
4,1933,1933.000,1268,2726,3668,5143,5168,11511,15367,21971,28861,1932,1,21971,3668,5143,5168,11511,15367
5,1984,1984.000,1252,2727,3732,5019,5234,10192,14829,21076,28215,1983,1,21076,3732,5019,5234,10192,14829
6,1982,1982.000,1108,2797,3774,5065,5113,9689,14914,21274,81551,1981,1,21274,3774,5065,5113,9689,14914
7,1789,1789.000,1245,2917,3970,5534,5500,11557,15342,21594,61809,1788,1,21594,3970,5534,5500,11557,15342
8,1782,1782.000,1015,2462,3551,5592,5250,14647,18524,26317,58908,1781,1,26317,3551,5592,5250,14647,18524
9,1878,1878.000,1194,2994,3928,5319,5512,11536,15286,19926,25201,1877,1,19926,3928,5319,5512,11536,15286
10,1878,1878.000,1127,3017,4047,5296,5596,10440,14842,20058,43709,1877,1,20058,4047,5296,5596,10440,14842
11,1894,1894.000,1236,3053,4020,5257,5300,11034,15053,20539,24760,1893,1,20539,4020,5257,5300,11034,15053
12,1186,1186.000,932,3147,4359,8515,10010,23863,29537,38912,51712,1186,0,38912,4359,8515,10010,23863,29537
13,422,422.000,1201,19974,25046,23684,28686,32000,34231,37630,51075,422,0,37630,25046,23684,28686,32000,34231
14,479,479.000,2499,17343,20851,20791,25347,29750,31841,35707,38461,479,0,35707,20851,20791,25347,29750,31841
15,531,531.000,1551,14977,19322,18721,22959,26077,27956,34417,53619,531,0,34417,19322,18721,22959,26077,27956
16,592,592.000,1435,13452,16744,16766,21043,24010,25453,29658,37039,591,1,29658,16744,16766,21043,24010,25453
17,581,581.000,1543,14141,17321,17268,20944,23839,25839,39352,46830,581,0,39352,17321,17268,20944,23839,25839
18,609,609.000,1435,13076,16717,16425,20344,23314,25380,28210,31203,608,1,28210,16717,16425,20344,23314,25380
19,654,654.000,1326,12084,15634,15310,19168,21949,23939,27942,30326,654,0,27942,15634,15310,19168,21949,23939
20,637,637.000,1318,12388,15693,15668,19280,22768,25228,33951,40872,637,0,33951,15693,15668,19280,22768,25228
21,636,636.000,1419,12088,16039,15634,19039,22233,25267,30232,34866,636,0,30232,16039,15634,19039,22233,25267
