Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658106428.643035,107368,9,1
1,NewOrder,1658106428.643444,113203,7,1
1,NewOrder,1658106428.643491,72983,0,1
1,NewOrder,1658106428.643512,148935,2,1
1,NewOrder,1658106428.643572,90555,3,1
1,NewOrder,1658106428.643604,164585,4,1
1,NewOrder,1658106428.643611,98184,5,1
1,NewOrder,1658106428.643680,156022,6,1
1,NewOrder,1658106428.643694,90537,8,1
1,NewOrder,1658106428.643727,119609,1,1
1,NewOrder,1658106428.716776,119710,0,1
1,NewOrder,1658106428.734218,83228,3,1
1,NewOrder,1658106428.734350,91844,8,1
1,NewOrder,1658106428.741913,67054,5,1
1,NewOrder,1658106428.750472,83000,9,1
1,NewOrder,1658106428.756733,86277,7,1
1,NewOrder,1658106428.763457,62737,1,1
1,NewOrder,1658106428.792530,75615,2,1
1,NewOrder,1658106428.799820,77384,6,1
1,NewOrder,1658106428.808255,92965,4,1
1,NewOrder,1658106428.809010,58068,5,1
1,NewOrder,1658106428.817502,76267,3,1
1,NewOrder,1658106428.826274,67534,8,1
1,NewOrder,1658106428.826275,91473,1,1
1,NewOrder,1658106428.833522,83456,9,1
1,NewOrder,1658106428.836563,98655,0,1
1,NewOrder,1658106428.843064,92104,7,1
1,NewOrder,1658106428.867137,59903,5,1
1,NewOrder,1658106428.868209,58995,2,1
1,NewOrder,1658106428.877281,100373,6,1
1,NewOrder,1658106428.893839,75347,3,1
1,NewOrder,1658106428.893878,85613,8,1
1,NewOrder,1658106428.901283,76095,4,1
1,NewOrder,1658106428.917034,85451,9,1
1,NewOrder,1658106428.917832,33540,1,1
1,NewOrder,1658106428.927106,100591,5,1
1,NewOrder,1658106428.927267,84389,2,1
1,NewOrder,1658106428.935218,83904,7,1
1,NewOrder,1658106428.935264,101539,0,1
1,NewOrder,1658106428.951445,25140,1,1
1,NewOrder,1658106428.969254,75834,3,1
1,NewOrder,1658106428.976657,34186,1,1
1,NewOrder,1658106428.977468,117652,4,1
1,NewOrder,1658106428.977694,108875,6,1
1,NewOrder,1658106428.979547,90970,8,1
1,NewOrder,1658106429.002547,42665,9,1
1,NewOrder,1658106429.010896,25129,1,1
1,NewOrder,1658106429.011731,92335,2,1
1,NewOrder,1658106429.019188,80269,7,1
1,NewOrder,1658106429.027762,50206,5,1
1,NewOrder,1658106429.036082,16760,1,1
1,NewOrder,1658106429.036859,75758,0,1
1,NewOrder,1658106429.045178,100795,3,1
1,NewOrder,1658106429.045249,75982,9,1
1,NewOrder,1658106429.052882,25302,1,1
1,NewOrder,1658106429.070575,49774,8,1
1,NewOrder,1658106429.078032,25599,5,1
1,NewOrder,1658106429.078234,59447,1,1
1,NewOrder,1658106429.086623,25327,6,1
1,NewOrder,1658106429.095182,33462,4,1
1,NewOrder,1658106429.099507,80156,7,1
1,NewOrder,1658106429.103678,24965,5,1
1,NewOrder,1658106429.104123,92630,2,1
1,NewOrder,1658106429.112044,51425,6,1
1,NewOrder,1658106429.112670,101179,0,1
1,NewOrder,1658106429.120417,76050,8,1
1,NewOrder,1658106429.121297,67494,9,1
1,NewOrder,1658106429.128693,76385,4,1
1,NewOrder,1658106429.128703,67987,5,1
1,NewOrder,1658106429.137737,76131,1,1
1,NewOrder,1658106429.146051,84406,3,1
1,NewOrder,1658106429.163534,153364,6,1
1,NewOrder,1658106429.179711,101106,7,1
1,NewOrder,1658106429.188859,72383,9,1
1,NewOrder,1658106429.196515,117275,8,1
1,NewOrder,1658106429.196739,159454,5,1
1,NewOrder,1658106429.196798,142858,2,1
1,NewOrder,1658106429.205132,134523,4,1
1,NewOrder,1658106429.213900,142859,0,1
1,NewOrder,1658106429.213912,99878,1,1
1,NewOrder,1658106429.230513,142449,3,1
1,NewOrder,1658106429.261306,112141,9,1
1,NewOrder,1658106429.280874,118087,7,1
1,NewOrder,1658106429.313835,67735,8,1
1,NewOrder,1658106429.313838,59934,1,1
1,NewOrder,1658106429.316965,73237,6,1
1,NewOrder,1658106429.339745,92323,4,1
1,NewOrder,1658106429.339748,67270,2,1
1,NewOrder,1658106429.356258,84050,5,1
1,NewOrder,1658106429.356806,91493,0,1
1,NewOrder,1658106429.373023,76691,3,1
1,NewOrder,1658106429.373488,58476,9,1
1,NewOrder,1658106429.373811,74927,1,1
1,NewOrder,1658106429.381621,75620,8,1
1,NewOrder,1658106429.390268,83826,6,1
1,NewOrder,1658106429.399009,58646,7,1
1,NewOrder,1658106429.407069,67210,2,1
1,NewOrder,1658106429.432025,58754,9,1
1,NewOrder,1658106429.432144,49799,4,1
1,NewOrder,1658106429.440353,101542,5,1
1,NewOrder,1658106429.448343,78224,0,1
1,NewOrder,1658106429.448806,84616,1,1
1,NewOrder,1658106429.449775,49648,3,1
1,NewOrder,1658106429.457291,68919,8,1
1,NewOrder,1658106429.457719,81762,7,1
1,NewOrder,1658106429.474175,33024,6,1
1,NewOrder,1658106429.474340,108810,2,1
1,NewOrder,1658106429.481989,75777,4,1
1,NewOrder,1658106429.490825,51607,9,1
1,NewOrder,1658106429.499477,76134,3,1
1,NewOrder,1658106429.507260,25303,6,1
1,NewOrder,1658106429.526269,83044,8,1
1,NewOrder,1658106429.526632,31204,0,1
1,NewOrder,1658106429.532621,16608,6,1
1,NewOrder,1658106429.533466,84114,1,1
1,NewOrder,1658106429.539531,106004,7,1
1,NewOrder,1658106429.541983,66426,5,1
1,NewOrder,1658106429.542518,66748,9,1
1,NewOrder,1658106429.549282,42903,6,1
1,NewOrder,1658106429.557814,68077,4,1
1,NewOrder,1658106429.557873,51132,0,1
1,NewOrder,1658106429.575680,84255,3,1
1,NewOrder,1658106429.583211,25369,2,1
1,NewOrder,1658106429.592265,76353,6,1
1,NewOrder,1658106429.608464,59424,5,1
1,NewOrder,1658106429.608656,68109,2,1
1,NewOrder,1658106429.609052,93212,0,1
1,NewOrder,1658106429.609354,75996,8,1
1,NewOrder,1658106429.609357,101046,9,1
1,NewOrder,1658106429.617637,67579,1,1
1,NewOrder,1658106429.625946,75508,4,1
1,NewOrder,1658106429.645598,64385,7,1
