Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,131,131.000,16608,59934,76353,79085,92965,117275,142858,159454,164585
1,155,155.000,16385,50806,67350,64748,79302,93384,101118,111568,118489
2,164,164.000,16635,41963,66498,60182,75944,92043,99609,125806,126221
3,143,143.000,10183,42174,66928,69797,75961,125743,166567,208901,216929
4,198,198.000,5616,25309,51431,50594,67326,75893,84393,101606,108776
5,204,204.000,8415,25196,51613,48679,67351,75747,83423,93753,107631
6,196,196.000,16391,25209,58683,55798,68477,92371,117503,167304,175270
7,145,145.000,16531,32836,67130,64118,76666,109155,133981,151178,151252
8,174,174.000,16579,25155,58639,58239,84083,101400,117281,135334,151566
9,168,168.000,16538,25325,67002,58367,76223,84937,99714,109260,117206
10,177,177.000,5969,25359,58912,56197,74272,86141,117540,142092,149418
11,183,183.000,3667,25057,42414,54160,67581,92164,183267,233680,251011
12,203,203.000,3549,25167,51143,49340,67315,76210,93911,109607,117674
13,242,242.000,7335,16952,25352,41166,59348,76168,84440,101035,110797
14,223,223.000,5581,24756,40346,45125,67174,83438,85205,108374,134594
15,208,208.000,3368,25104,49815,47682,67494,83697,91742,124428,141841
16,184,184.000,16470,25221,58117,54165,75388,91975,108869,134455,142492
17,203,203.000,3618,25141,51165,49458,67410,83315,91850,101500,109119
18,194,194.000,16335,25304,58803,59918,67925,84451,142419,250674,259697
19,154,154.000,16401,25251,58793,67447,68798,82977,100199,1078248,1079436
20,84,84.000,5181,16751,42305,94847,66622,76988,626936,977652,977652
21,199,199.000,16510,25169,57565,50844,67860,84506,92421,125943,133925
22,176,176.000,16425,42246,59282,56012,67755,76115,84641,101388,109602
23,205,205.000,5908,25060,58694,48876,67443,75641,76651,92171,108975
24,198,198.000,5747,25115,51700,50315,74960,83888,92129,101956,110349
25,206,206.000,16355,25137,51161,48747,67315,75917,84079,100816,108768
26,190,190.000,8326,24986,34414,77088,67008,83815,93523,1070093,1070258
27,83,83.000,5882,25497,66679,83375,92088,209236,217976,626711,626711
28,164,164.000,16468,25217,58753,51918,68469,76694,92545,108771,117243
29,218,218.000,3769,25045,49986,45510,67383,75671,76584,91563,100301
30,209,209.000,16431,25147,51301,47865,67203,75764,76704,93204,115894
31,136,136.000,4471,50483,66957,73875,75572,100080,244802,278010,281303
32,219,219.000,16192,25039,42879,45360,67088,76078,84964,94443,100623
33,251,251.000,5602,16846,25303,39680,62406,75472,83941,116831,132579
34,168,168.000,16610,25270,59129,78434,75505,91250,92531,1016949,1055177
35,112,112.000,8325,25142,42418,61244,75226,85752,109996,497487,575331
36,180,180.000,4449,25157,52497,55471,67291,83721,195728,223713,240969
37,195,195.000,6792,25272,58636,51139,67614,76441,84245,125457,126336
38,185,185.000,7035,25312,58568,54109,68095,83483,94045,125644,125982
39,199,199.000,16503,25236,52112,50055,67778,76347,84096,93251,102182
40,218,218.000,7112,25168,50544,46411,66820,75862,83843,100937,107862
41,192,192.000,16339,25256,58869,53674,68049,83174,92165,118173,150614
42,208,208.000,4605,25136,50790,46720,67219,75543,82146,92694,133812
43,234,234.000,4573,25029,40600,42469,61117,70558,75920,92026,117541
44,166,166.000,3603,25253,50613,59496,68131,84294,251781,283372,308944
45,213,213.000,9539,25095,50975,47383,67314,75547,83452,101863,107563
46,200,200.000,4189,25076,50434,49355,67279,84829,100624,147951,167125
47,195,195.000,15758,25188,58766,51403,67623,76597,91922,102721,108703
48,208,208.000,4598,25143,57570,48602,67361,75780,81614,93338,110036
49,203,203.000,16206,25228,58504,49523,67607,76607,84076,93808,100968
50,204,204.000,16319,25107,43005,48408,67496,76153,92749,134452,152749
51,186,186.000,6942,25132,50364,54245,67161,75846,191735,242818,250896
52,220,220.000,5879,17076,41640,45032,67080,83506,92130,118706,159456
53,217,217.000,16417,25028,50592,46339,66774,76030,84456,92873,100257
54,216,216.000,16502,25141,50002,46804,67282,76022,84228,92818,102124
55,180,180.000,5462,41516,58819,54781,67617,77185,92045,109918,117764
56,210,210.000,16458,25175,51036,47879,67091,77036,84461,92520,100629
57,227,227.000,4265,25001,42207,44140,66921,75872,84064,92500,93782
58,184,184.000,15933,25262,58959,54191,67959,83320,91710,109735,126111
59,187,187.000,5491,25061,50027,53953,67677,83856,174840,225580,234391
60,167,167.000,5221,25144,53183,102084,68111,83702,836787,1067976,1083300
61,59,59.000,16458,25256,50349,47743,67022,75932,84054,84309,84309
62,172,172.000,6671,25065,42448,58282,76188,109453,177465,275323,275472
63,224,224.000,4582,25122,42296,44130,66755,75362,79370,100844,110969
64,221,221.000,4245,24967,50550,45536,66951,75917,82633,92332,101183
65,206,206.000,4827,25180,51216,48639,67163,76148,84559,100451,101387
66,226,226.000,16462,25110,43063,44599,67083,74831,75811,101189,109945
67,178,178.000,6671,25152,58979,55725,74859,92237,109207,153217,159003
68,221,221.000,7941,24954,49734,50556,67262,82831,109202,196126,210962
69,173,173.000,7785,25055,57268,51232,68990,84159,109124,127740,141664
70,227,227.000,15916,24914,42551,43809,66875,75434,76525,84820,94258
71,225,225.000,4398,25082,42578,43965,67103,74838,75760,92624,100131
72,207,207.000,16443,25170,57112,48891,67320,75662,77343,91603,93787
73,223,223.000,3668,25081,42883,44618,66941,75468,75929,92295,100357
74,214,214.000,16437,25079,49812,46404,67379,76080,90788,100831,108601
75,188,188.000,4572,24851,25438,72592,59324,83907,99262,1057899,1087090
76,152,152.000,5930,16971,25324,42085,58596,67738,74981,291817,458516
77,153,153.000,16573,40999,59692,65396,68418,85253,208638,242916,242960
78,213,213.000,7096,25145,51021,47191,67077,75100,76904,125383,125805
79,215,215.000,3600,25160,50751,46512,66913,75130,76064,92827,125779
80,218,218.000,4047,25131,50389,45453,66951,69271,75983,84511,101123
81,249,249.000,5006,16906,25368,40327,59798,75098,75972,90782,93202
82,236,236.000,7533,24583,34070,42047,66320,75465,81109,86450,99615
83,236,236.000,3441,25045,42638,42770,66801,68415,75638,84505,100844
84,213,213.000,16510,25081,50957,53843,67435,85504,101850,216492,226158
85,143,143.000,16685,56344,65872,60580,67484,83961,92165,101336,108554
86,194,194.000,5691,25219,58581,50619,67444,76523,91807,109023,109499
87,212,212.000,16513,25091,50959,48120,67371,75847,91922,109305,125748
88,233,233.000,16136,25044,41614,42267,59509,67937,75408,92091,100569
89,203,203.000,16380,25184,58609,48838,67109,75342,75769,84484,101231
90,201,201.000,16456,25034,50561,50102,67563,83702,93254,134760,142933
91,202,202.000,6763,25167,58526,49457,67040,75366,76692,92309,109415
92,210,210.000,16239,24895,25515,53943,74333,110440,150506,241939,267769
93,123,123.000,16479,25236,58351,73209,75285,142303,308399,358704,366541
94,189,189.000,16430,25200,50589,50944,67257,92219,108711,133912,142700
