Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,158.200,63.546,5.616,43.186,66.928,76.353,95.028,111.568,166.567,216.929,0.016
5,177.400,56.487,8.415,25.214,59.113,75.572,92.456,108.846,151.178,175.270,0.018
10,205.600,48.541,3.549,25.068,49.846,67.310,83.587,93.359,149.418,251.011,0.021
15,188.600,55.075,3.368,25.191,53.854,67.914,84.057,99.951,217.334,1079.436,0.018
20,172.400,55.598,5.181,25.148,58.534,67.719,76.927,91.925,125.943,977.652,0.018
25,172.200,58.124,3.769,25.120,50.811,67.540,76.863,92.545,626.711,1070.258,0.017
30,196.600,54.040,4.471,25.084,50.978,67.393,83.067,92.092,269.610,1055.177,0.019
35,174.200,53.717,4.449,25.213,57.926,67.839,82.736,91.949,215.413,575.331,0.019
40,203.600,49.072,3.603,25.157,50.658,67.205,76.038,84.187,150.614,308.944,0.020
45,203.800,49.215,4.189,25.149,57.748,67.422,76.312,84.829,108.033,167.125,0.020
50,208.600,47.975,5.879,25.070,49.828,67.222,76.187,85.665,159.456,250.896,0.021
55,197.600,50.603,4.265,25.168,57.909,67.364,82.167,85.176,174.840,234.391,0.020
60,168.600,59.120,4.245,25.095,50.313,67.200,82.633,99.497,836.787,1083.300,0.017
65,200.800,49.855,4.827,25.107,50.920,67.382,76.917,93.269,153.442,210.962,0.020
70,219.200,45.473,3.668,25.081,50.092,67.118,75.550,77.299,93.179,108.601,0.022
75,184.200,54.399,3.600,25.080,50.327,67.024,75.564,84.336,291.817,1087.090,0.018
80,230.400,44.650,3.441,24.943,42.330,66.780,75.300,83.304,101.151,226.158,0.022
85,197.000,49.185,5.691,25.176,58.228,67.121,75.573,84.110,101.289,125.748,0.020
90,185.000,54.078,6.763,25.124,50.625,67.385,91.829,125.017,242.862,366.541,0.018
95,207.000,48.440,3.822,25.123,49.894,67.212,83.712,92.913,134.181,180.668,0.021
100,208.600,48.341,3.376,25.045,49.631,67.248,81.956,100.564,152.226,203.217,0.021
105,170.400,58.095,7.224,25.253,58.786,75.331,92.335,117.092,174.910,210.413,0.017
110,186.000,53.788,4.687,25.243,58.619,67.980,83.682,92.596,129.990,158.776,0.019
115,230.000,43.062,4.692,24.666,25.441,60.943,75.726,91.923,150.189,217.168,0.023
