Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,353,353.000,722,10003,24064,28226,36368,47629,61057,186189,201024,352,1,186189,24064,28226,36368,47629,61057
1,501,501.000,785,1529,20087,19916,33387,42061,48838,74246,120638,500,1,74246,20087,19916,33387,42061,48838
2,499,499.000,855,1387,18478,19926,32873,46806,56734,77262,95301,498,1,77262,18478,19926,32873,46806,56734
3,475,475.000,890,1371,23030,21047,32395,48557,57977,85186,130586,474,1,85186,23030,21047,32395,48557,57977
4,504,504.000,777,1346,21506,19992,32561,47772,56823,76003,90133,503,1,76003,21506,19992,32561,47772,56823
5,515,515.000,745,1301,23253,19425,32377,41123,49089,65329,124055,514,1,65329,23253,19425,32377,41123,49089
6,513,513.000,773,1264,23578,19322,32314,40718,49970,65426,100020,512,1,65426,23578,19322,32314,40718,49970
7,535,535.000,940,1234,23223,18633,32384,40767,49545,70354,82148,534,1,70354,23223,18633,32384,40767,49545
8,487,487.000,859,1233,23579,20368,32424,40914,49599,124363,132711,486,1,124363,23579,20368,32424,40914,49599
9,466,466.000,841,1259,23644,21474,32336,40185,55116,166696,203841,465,1,166696,23644,21474,32336,40185,55116
10,546,546.000,943,1248,23669,18243,32317,40128,48457,65343,82413,545,1,65343,23669,18243,32317,40128,48457
11,545,545.000,766,1220,22586,18380,32233,40746,50283,66268,108817,544,1,66268,22586,18380,32233,40746,50283
12,558,558.000,813,1224,23683,17953,32168,35007,41964,57324,83396,557,1,57324,23683,17953,32168,35007,41964
13,547,547.000,821,1227,23284,18272,32194,39874,48982,66757,101162,546,1,66757,23284,18272,32194,39874,48982
14,450,450.000,864,1224,22712,22107,32370,41656,57125,208126,241951,449,1,208126,22712,22107,32370,41656,57125
15,560,560.000,874,1177,23689,17961,32300,33735,40999,49812,74078,560,0,49812,23689,17961,32300,33735,40999
16,579,579.000,833,1203,23704,17125,32015,33504,40638,49344,83226,578,1,49344,23704,17125,32015,33504,40638
17,467,467.000,809,1226,23805,21594,32528,48429,65484,125276,133395,467,0,125276,23805,21594,32528,48429,65484
18,528,528.000,776,1197,23924,18790,32468,40134,42207,58546,73984,527,1,58546,23924,18790,32468,40134,42207
19,490,490.000,894,1212,23916,20374,32515,38803,48211,101201,116617,489,1,101201,23916,20374,32515,38803,48211
20,466,466.000,824,1217,23797,21451,32298,33964,48698,188261,203375,465,1,188261,23797,21451,32298,33964,48698
21,515,515.000,883,1199,22615,30019,32100,33538,46221,784402,1027030,515,0,784402,22615,30019,32100,33538,46221
22,233,233.000,915,1191,15591,19486,25264,33582,48122,62483,667764,232,1,62483,15591,19486,25264,33582,48122
23,588,588.000,837,1165,23540,17130,32301,33505,40680,57515,107891,587,1,57515,23540,17130,32301,33505,40680
24,565,565.000,891,1169,23594,17559,32219,33806,40886,65271,81208,564,1,65271,23594,17559,32219,33806,40886
25,577,577.000,797,1170,23707,17271,32292,33710,41026,56426,75448,576,1,56426,23707,17271,32292,33710,41026
26,551,551.000,904,1205,23666,18146,32346,33794,43307,58330,73077,550,1,58330,23666,18146,32346,33794,43307
27,550,550.000,873,1200,23869,18095,32289,33592,40762,65231,74647,549,1,65231,23869,18095,32289,33592,40762
28,515,515.000,845,1187,23606,19377,32295,34580,50010,98914,141758,514,1,98914,23606,19377,32295,34580,50010
29,520,520.000,868,1178,19076,30629,32241,33501,46170,858894,1033944,519,1,858894,19076,30629,32241,33501,46170
30,203,203.000,833,1180,16030,20063,32024,40777,49329,73829,369653,202,1,73829,16030,20063,32024,40777,49329
31,581,581.000,714,1163,23784,17241,32231,33530,40396,57199,74463,580,1,57199,23784,17241,32231,33530,40396
32,452,452.000,842,1183,23509,22181,32303,33604,40979,272319,273786,451,1,272319,23509,22181,32303,33604,40979
33,529,529.000,744,1189,23978,18864,32434,33640,40940,65937,90076,528,1,65937,23978,18864,32434,33640,40940
34,522,522.000,795,1202,24041,19022,32396,33792,40892,57800,99760,521,1,57800,24041,19022,32396,33792,40892
35,544,544.000,858,1199,23632,18433,32290,34014,49878,66883,81462,544,0,66883,23632,18433,32290,34014,49878
36,547,547.000,819,1187,23828,18149,32359,33639,40802,50521,74127,546,1,50521,23828,18149,32359,33639,40802
37,494,494.000,883,1193,23807,20209,32343,40672,65397,83631,107359,494,0,83631,23807,20209,32343,40672,65397
38,571,571.000,825,1186,23660,17656,32336,33596,41181,57616,75767,571,0,57616,23660,17656,32336,33596,41181
39,600,600.000,769,1175,23613,16549,32137,32812,40244,56419,66546,600,0,56419,23613,16549,32137,32812,40244
40,571,571.000,727,1223,23759,17465,32060,33573,34099,57242,74424,570,1,57242,23759,17465,32060,33573,34099
41,569,569.000,859,1195,23710,17542,32176,33617,40796,57856,67231,569,0,57856,23710,17542,32176,33617,40796
42,550,550.000,753,1184,23726,20073,32215,33862,48832,180835,213931,549,1,180835,23726,20073,32215,33862,48832
43,533,533.000,883,1174,23768,16990,32203,32973,34020,57269,92245,532,1,57269,23768,16990,32203,32973,34020
44,542,542.000,872,1180,23914,18335,32364,33578,40375,57072,65289,541,1,57072,23914,18335,32364,33578,40375
45,589,589.000,875,1188,23549,17071,32112,33190,40862,58369,91406,588,1,58369,23549,17071,32112,33190,40862
46,573,573.000,788,1189,23747,17307,32206,33382,39995,64741,73626,572,1,64741,23747,17307,32206,33382,39995
47,556,556.000,789,1213,23840,17993,32386,33622,40536,56667,88587,555,1,56667,23840,17993,32386,33622,40536
48,483,483.000,818,1195,24017,20669,32402,33756,49160,124251,133734,482,1,124251,24017,20669,32402,33756,49160
49,581,581.000,850,1164,23454,17153,32206,33240,40592,58082,71633,580,1,58082,23454,17153,32206,33240,40592
50,566,566.000,825,1174,23818,17761,32180,33578,40227,57698,74697,566,0,57698,23818,17761,32180,33578,40227
51,523,523.000,868,1169,23746,19086,32270,33694,57444,90429,98094,522,1,90429,23746,19086,32270,33694,57444
52,585,585.000,806,1180,23437,17042,32073,33559,41186,56891,73538,584,1,56891,23437,17042,32073,33559,41186
53,454,454.000,875,1213,23960,21981,32432,33659,48586,182590,190461,454,0,182590,23960,21981,32432,33659,48586
54,604,604.000,822,1187,23359,16567,32154,32838,40311,49414,74524,604,0,49414,23359,16567,32154,32838,40311
55,539,539.000,877,1234,23929,18550,32257,33643,40742,57492,59300,539,0,57492,23929,18550,32257,33643,40742
56,322,322.000,875,1171,23795,41668,32071,33554,42338,827335,1045981,321,1,827335,23795,41668,32071,33554,42338
57,384,384.000,888,1196,23279,17119,32251,33703,40997,58161,73844,384,0,58161,23279,17119,32251,33703,40997
58,575,575.000,799,1178,23606,17249,32234,33618,40840,58203,83098,574,1,58203,23606,17249,32234,33618,40840
59,549,549.000,834,1182,23767,18125,32380,33710,42066,66604,82005,549,0,66604,23767,18125,32380,33710,42066
60,555,555.000,889,1202,23575,18188,32339,34221,42017,65832,81928,554,1,65832,23575,18188,32339,34221,42017
61,542,542.000,820,1207,23913,18306,32306,33681,40883,58656,90893,541,1,58656,23913,18306,32306,33681,40883
62,583,583.000,883,1176,23659,17109,32151,33308,34520,56979,73900,583,0,56979,23659,17109,32151,33308,34520
63,613,613.000,712,1162,23561,16587,32159,33430,40201,48884,57567,612,1,48884,23561,16587,32159,33430,40201
64,568,568.000,850,1185,23795,17502,32212,33583,40901,57143,90572,567,1,57143,23795,17502,32212,33583,40901
65,414,414.000,790,1197,23809,24328,32461,40637,50714,274732,309910,413,1,274732,23809,24328,32461,40637,50714
66,529,529.000,861,1235,23677,18510,32312,36224,48573,57553,90390,529,0,57553,23677,18510,32312,36224,48573
67,547,547.000,751,1177,23927,18271,32427,33659,41472,57149,65998,546,1,57149,23927,18271,32427,33659,41472
68,539,539.000,901,1241,23913,18654,32330,33710,40930,58673,82548,538,1,58673,23913,18654,32330,33710,40930
69,573,573.000,868,1211,23466,17380,32292,33546,40597,58256,90883,573,0,58256,23466,17380,32292,33546,40597
70,566,566.000,884,1189,23547,17653,32259,33566,41156,74382,75436,565,1,74382,23547,17653,32259,33566,41156
71,487,487.000,881,1215,23591,20598,32272,40509,56952,133893,175890,486,1,133893,23591,20598,32272,40509,56952
72,526,526.000,845,1227,23855,19027,32419,33764,48432,65848,99648,525,1,65848,23855,19027,32419,33764,48432
73,575,575.000,878,1204,23549,17258,32184,33518,40844,57139,63770,574,1,57139,23549,17258,32184,33518,40844
74,531,531.000,865,1232,23970,18947,32472,33715,40880,58086,82628,530,1,58086,23970,18947,32472,33715,40880
75,502,502.000,872,1232,23813,19821,32361,34375,48436,117429,131951,501,1,117429,23813,19821,32361,34375,48436
76,467,467.000,813,1219,23531,21296,32355,34087,41957,200486,233242,466,1,200486,23531,21296,32355,34087,41957
77,535,535.000,829,1249,23649,18743,32375,40244,48363,73981,134298,534,1,73981,23649,18743,32375,40244,48363
78,566,566.000,802,1198,23226,17622,32265,35083,43678,65962,74036,566,0,65962,23226,17622,32265,35083,43678
79,581,581.000,862,1204,23664,17238,32207,33587,40788,56986,74708,580,1,56986,23664,17238,32207,33587,40788
