Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,31.400,3.579,1.306,2.086,2.675,3.861,5.760,8.572,10.978,45.364,0.279
5,29.600,2.189,1.322,1.676,1.895,2.292,2.938,3.815,8.379,11.130,0.457
10,41.800,1.916,1.194,1.526,1.776,2.144,2.553,2.941,4.053,6.311,0.522
15,37.000,1.655,1.167,1.438,1.579,1.741,2.137,2.374,2.756,3.489,0.604
20,40.200,1.821,1.235,1.451,1.621,1.998,2.487,3.024,4.081,4.652,0.549
25,34.800,1.624,1.183,1.395,1.518,1.675,2.053,2.439,3.307,3.740,0.616
30,44.000,1.727,1.237,1.442,1.573,1.795,2.271,2.682,4.145,5.745,0.579
35,38.200,1.650,0.968,1.417,1.532,1.728,2.028,2.503,3.814,4.523,0.606
40,40.600,1.736,1.147,1.407,1.584,1.905,2.416,2.672,3.378,5.000,0.576
45,38.000,1.642,1.193,1.407,1.507,1.725,2.129,2.431,3.491,4.627,0.609
50,37.000,1.675,1.117,1.389,1.542,1.738,2.236,2.724,3.457,4.343,0.597
55,35.200,1.783,1.176,1.446,1.578,1.901,2.437,3.242,4.480,4.901,0.561
60,35.400,1.700,1.155,1.421,1.529,1.816,2.270,2.575,4.468,4.674,0.588
65,39.400,1.790,1.216,1.464,1.597,1.929,2.462,2.940,4.254,4.506,0.559
70,36.800,1.704,1.119,1.402,1.564,1.809,2.107,2.302,5.580,5.710,0.587
75,34.200,1.651,1.047,1.363,1.533,1.782,2.034,2.586,4.004,4.909,0.606
80,29.800,1.788,1.008,1.436,1.602,1.872,2.536,2.935,4.181,5.938,0.559
85,33.400,1.623,1.128,1.402,1.511,1.729,2.098,2.280,3.298,3.765,0.616
90,35.200,1.769,1.193,1.421,1.625,1.899,2.438,2.951,3.819,5.359,0.565
95,33.200,1.727,1.145,1.404,1.558,1.756,2.211,2.800,6.428,6.687,0.579
100,44.000,1.733,1.197,1.435,1.569,1.831,2.257,2.770,4.452,5.493,0.577
105,39.400,1.696,1.043,1.451,1.593,1.785,2.137,2.565,4.168,4.204,0.590
110,36.000,1.810,1.103,1.428,1.618,1.857,2.412,3.421,4.633,9.739,0.553
115,30.800,1.649,1.132,1.398,1.558,1.750,2.080,2.664,3.117,3.377,0.606
