Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,344,344.000,873,11290,21155,29015,34223,55791,75441,196389,258496,343,1,196389,21155,29015,34223,55791,75441
1,482,482.000,923,1513,21344,20725,33548,48239,57550,80709,97626,482,0,80709,21344,20725,33548,48239,57550
2,465,465.000,823,1432,22961,21460,32622,49444,65256,89926,119517,464,1,89926,22961,21460,32622,49444,65256
3,502,502.000,730,1361,22428,19924,32671,47151,56762,73926,97437,501,1,73926,22428,19924,32671,47151,56762
4,520,520.000,916,1340,21534,19222,32268,47466,54510,75236,104507,519,1,75236,21534,19222,32268,47466,54510
5,531,531.000,857,1316,23149,18761,32302,40910,49227,64921,82808,530,1,64921,23149,18761,32302,40910,49227
6,525,525.000,717,1236,23575,19108,32519,40631,49190,67678,82676,524,1,67678,23575,19108,32519,40631,49190
7,502,502.000,744,1248,23489,19876,32331,40541,50725,124159,157834,501,1,124159,23489,19876,32331,40541,50725
8,464,464.000,935,1274,23370,21324,32264,40534,51525,166486,224908,463,1,166486,23370,21324,32264,40534,51525
9,552,552.000,843,1251,23652,18236,32260,39959,48360,65914,86270,551,1,65914,23652,18236,32260,39959,48360
10,527,527.000,877,1256,23363,18822,32391,41197,49701,73242,78406,526,1,73242,23363,18822,32391,41197,49701
11,571,571.000,812,1234,23334,17402,32171,39960,42090,65112,81932,571,0,65112,23334,17402,32171,39960,42090
12,542,542.000,751,1254,23587,18560,32265,39896,49399,67821,87403,541,1,67821,23587,18560,32265,39896,49399
13,459,459.000,903,1218,22591,21695,32330,40650,56844,208574,241375,458,1,208574,22591,21695,32330,40650,56844
14,571,571.000,905,1202,23501,17548,32283,33586,40970,58707,107910,570,1,58707,23501,17548,32283,33586,40970
15,539,539.000,824,1236,23612,18460,32308,40274,42949,65977,91265,539,0,65977,23612,18460,32308,40274,42949
16,492,492.000,903,1221,23697,20372,32316,40869,57521,124204,133507,491,1,124204,23697,20372,32316,40869,57521
17,561,561.000,898,1217,23691,17836,32339,33727,40635,65263,82305,560,1,65263,23691,17836,32339,33727,40635
18,421,421.000,806,1235,23720,23636,32431,40833,73836,187970,203287,421,0,187970,23720,23636,32431,40833,73836
19,591,591.000,897,1194,23342,16882,32137,33059,40674,57723,90490,590,1,57723,23342,16882,32137,33059,40674
20,384,384.000,874,1201,22963,35835,32226,33363,40605,885560,1068910,383,1,885560,22963,35835,32226,33363,40605
21,376,376.000,900,1183,15617,16804,32194,33596,41294,60080,141962,376,0,60080,15617,16804,32194,33596,41294
22,552,552.000,833,1194,23841,18094,32302,33700,41975,57807,89788,552,0,57807,23841,18094,32302,33700,41975
23,546,546.000,698,1210,23358,17988,32295,39207,41391,65189,91966,545,1,65189,23358,17988,32295,39207,41391
24,607,607.000,888,1170,22920,16631,32205,33437,40335,57061,65954,607,0,57061,22920,16631,32205,33437,40335
25,543,543.000,819,1223,23750,18265,32328,33986,42087,57444,82056,543,0,57444,23750,18265,32328,33986,42087
26,512,512.000,860,1242,23914,20508,32514,40081,56551,98721,124056,511,1,98721,23914,20508,32514,40081,56551
27,540,540.000,822,1206,23718,17672,32233,33590,40564,56629,108320,539,1,56629,23718,17672,32233,33590,40564
28,370,370.000,891,1203,23578,36855,32207,33778,48930,1012056,1050888,369,1,1012056,23578,36855,32207,33778,48930
29,319,319.000,940,1216,23317,19837,32295,40726,48795,73660,366090,319,0,73660,23317,19837,32295,40726,48795
30,443,443.000,852,1196,23919,23177,32395,33637,41304,272630,281172,442,1,272630,23919,23177,32395,33637,41304
31,559,559.000,748,1218,23743,17427,32240,33556,40427,49705,65575,558,1,49705,23743,17427,32240,33556,40427
32,560,560.000,727,1215,23639,17773,32283,33740,48663,64964,91250,560,0,64964,23639,17773,32283,33740,48663
33,541,541.000,740,1202,23649,18459,32368,33817,48239,66303,83152,540,1,66303,23649,18459,32368,33817,48239
34,547,547.000,908,1232,23624,18183,32277,39500,49339,66059,98902,546,1,66059,23624,18183,32277,39500,49339
35,573,573.000,907,1204,23365,18199,32243,33635,48982,83105,108057,572,1,83105,23365,18199,32243,33635,48982
36,531,531.000,892,1234,23690,18219,32304,33990,41805,64859,90393,530,1,64859,23690,18219,32304,33990,41805
37,553,553.000,862,1215,23833,17984,32303,33579,40932,57451,98593,552,1,57451,23833,17984,32303,33579,40932
38,595,595.000,746,1208,23367,16765,32007,33296,40658,56990,66198,594,1,56990,23367,16765,32007,33296,40658
39,612,612.000,890,1202,22737,16372,31919,33066,40430,56942,75345,611,1,56942,22737,16372,31919,33066,40430
40,591,591.000,902,1202,22258,16814,32123,33551,41190,58398,90237,590,1,58398,22258,16814,32123,33551,41190
41,468,468.000,891,1226,23805,21455,32306,40173,49714,181044,190840,467,1,181044,23805,21455,32306,40173,49714
42,583,583.000,791,1173,23671,17160,32186,33459,40814,57501,91343,582,1,57501,23671,17160,32186,33459,40814
43,594,594.000,855,1180,23597,16723,32245,33026,33758,57056,73750,593,1,57056,23597,16723,32245,33026,33758
44,540,540.000,891,1229,23914,18541,32341,33685,40967,57761,91204,539,1,57761,23914,18541,32341,33685,40967
45,564,564.000,908,1192,23844,17695,32272,33489,34277,56937,74901,563,1,56937,23844,17695,32272,33489,34277
46,544,544.000,871,1224,23982,18482,32388,33674,40719,49323,66065,543,1,49323,23982,18482,32388,33674,40719
47,512,512.000,844,1214,23668,19450,32353,33749,48867,124455,133894,512,0,124455,23668,19450,32353,33749,48867
48,609,609.000,844,1172,23459,16369,32062,33098,33736,49289,57434,608,1,49289,23459,16369,32062,33098,33736
49,577,577.000,870,1201,23661,17334,32238,33308,39887,64235,82932,576,1,64235,23661,17334,32238,33308,39887
50,501,501.000,899,1217,23454,19925,32324,41308,60014,90592,98797,500,1,90592,23454,19925,32324,41308,60014
51,559,559.000,835,1190,23798,17790,32135,33621,41224,57541,82399,559,0,57541,23798,17790,32135,33621,41224
52,512,512.000,776,1214,23377,19538,32155,33002,41016,182058,191350,511,1,182058,23377,19538,32155,33002,41016
53,591,591.000,816,1190,23627,16954,32142,33439,40015,54541,73661,590,1,54541,23627,16954,32142,33439,40015
54,593,593.000,876,1200,23657,16798,32113,32778,40374,57013,73501,592,1,57013,23657,16798,32113,32778,40374
55,159,159.000,933,1210,23912,67132,32272,40641,712443,1036523,1045062,158,1,1036523,23912,67132,32272,40641,712443
56,547,547.000,818,1171,23586,17177,32308,33509,40573,57831,74473,546,1,57831,23586,17177,32308,33509,40573
57,551,551.000,777,1193,23797,18026,32349,33882,41024,50403,90410,551,0,50403,23797,18026,32349,33882,41024
58,508,508.000,792,1237,24014,19727,32475,34035,48642,65940,82470,508,0,65940,24014,19727,32475,34035,48642
59,531,531.000,818,1206,23777,18724,32419,38805,48415,65764,83021,530,1,65764,23777,18724,32419,38805,48415
60,565,565.000,737,1225,23704,17778,32250,33648,40943,63796,91492,564,1,63796,23704,17778,32250,33648,40943
61,601,601.000,858,1206,23231,16430,31990,33082,39751,50260,83639,601,0,50260,23231,16430,31990,33082,39751
62,576,576.000,895,1199,23717,17397,32211,33581,40925,49412,65674,576,0,49412,23717,17397,32211,33581,40925
63,525,525.000,868,1188,23680,22251,32331,34257,48129,273883,296289,524,1,273883,23680,22251,32331,34257,48129
64,486,486.000,883,1183,22405,17192,32203,33785,42680,58292,91222,486,0,58292,22405,17192,32203,33785,42680
65,551,551.000,837,1192,23832,18039,32352,33707,41191,57750,66082,550,1,57750,23832,18039,32352,33707,41191
66,568,568.000,745,1195,23801,17638,32305,33597,40565,57169,73943,567,1,57169,23801,17638,32305,33597,40565
67,560,560.000,782,1218,23691,17871,32318,33692,41189,58804,74115,559,1,58804,23691,17871,32318,33692,41189
