Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108073.028945,258550,6,1
1,NewOrder,1658108073.028945,151904,9,1
1,NewOrder,1658108073.028946,172262,3,1
1,NewOrder,1658108073.028946,93044,7,1
1,NewOrder,1658108073.029214,206180,1,1
1,NewOrder,1658108073.029260,229999,5,1
1,NewOrder,1658108073.029264,137482,8,1
1,NewOrder,1658108073.029267,135382,0,1
1,NewOrder,1658108073.029290,92653,2,1
1,NewOrder,1658108073.029296,127976,4,1
1,NewOrder,1658108073.122117,164589,2,1
1,NewOrder,1658108073.122134,258454,7,1
1,NewOrder,1658108073.157349,126852,4,1
1,NewOrder,1658108073.164702,131443,0,1
1,NewOrder,1658108073.166812,119084,8,1
1,NewOrder,1658108073.180919,108968,9,1
1,NewOrder,1658108073.201303,180401,3,1
1,NewOrder,1658108073.235466,178798,1,1
1,NewOrder,1658108073.259331,224726,5,1
1,NewOrder,1658108073.284274,108705,4,1
1,NewOrder,1658108073.285940,97658,8,1
1,NewOrder,1658108073.286748,214986,2,1
1,NewOrder,1658108073.287585,214292,6,1
1,NewOrder,1658108073.289935,93265,9,1
1,NewOrder,1658108073.296182,102393,0,1
1,NewOrder,1658108073.380679,120467,7,1
1,NewOrder,1658108073.381761,158019,3,1
1,NewOrder,1658108073.383268,119813,9,1
1,NewOrder,1658108073.383640,126459,8,1
1,NewOrder,1658108073.393041,110372,4,1
1,NewOrder,1658108073.398654,111005,0,1
1,NewOrder,1658108073.414357,122565,1,1
1,NewOrder,1658108073.484098,103216,5,1
1,NewOrder,1658108073.501195,104919,7,1
1,NewOrder,1658108073.501755,86684,2,1
1,NewOrder,1658108073.501926,86240,6,1
1,NewOrder,1658108073.503118,107015,9,1
1,NewOrder,1658108073.503432,93264,4,1
1,NewOrder,1658108073.509695,88525,0,1
1,NewOrder,1658108073.510118,93550,8,1
1,NewOrder,1658108073.536971,103322,1,1
1,NewOrder,1658108073.539800,65030,3,1
1,NewOrder,1658108073.587344,52459,5,1
1,NewOrder,1658108073.588233,116453,6,1
1,NewOrder,1658108073.588457,104134,2,1
1,NewOrder,1658108073.596748,89882,4,1
1,NewOrder,1658108073.598263,103517,0,1
1,NewOrder,1658108073.603729,85137,8,1
1,NewOrder,1658108073.604912,34946,3,1
