Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,81,81.000,34946,97245,108968,133711,164589,224939,249429,290884,290884
1,75,75.000,17761,92130,118354,127997,168032,186086,213799,260324,260324
2,86,86.000,25484,90800,111548,123582,153557,205273,222418,296089,296089
3,79,79.000,26017,91395,104716,118492,136449,209202,235974,288992,288992
4,91,91.000,24989,78103,101936,118536,149849,218178,254965,343179,343179
5,79,79.000,24287,78566,109972,124178,184363,225689,243017,302222,302222
6,83,83.000,24430,75383,95410,117623,167613,202360,234772,266368,266368
7,83,83.000,7008,67276,94701,117908,175535,224215,252855,378100,378100
8,73,73.000,6894,90761,118178,136477,185586,241136,281048,344180,344180
9,71,71.000,25252,109815,150911,154504,209417,250165,250960,318503,318503
10,88,88.000,16872,77335,97151,110835,135681,212315,243124,271733,271733
11,82,82.000,24916,81478,94433,111165,134313,203650,242366,263324,263324
12,88,88.000,7123,50273,109716,122091,165707,224325,307857,374426,374426
13,72,72.000,24879,58537,125246,129560,183999,234170,276019,284096,284096
14,70,70.000,41173,87690,142506,165400,234519,326399,377384,394441,394441
15,92,92.000,16631,34059,75996,89700,98526,210257,268283,302592,302592
16,83,83.000,6072,59085,108490,121152,184226,240410,267036,301481,301481
17,102,102.000,16732,42988,76056,103643,127945,216724,290809,352169,393941
18,140,140.000,5373,25366,59276,68496,101497,126449,152305,193896,209364
19,190,190.000,6488,25124,50810,51069,67345,92125,109203,167785,175563
20,131,131.000,5054,25443,67044,78553,100459,175531,218320,242598,254574
21,162,162.000,5466,25361,58814,61380,76123,101879,167513,183964,200934
22,148,148.000,5797,42076,67051,67630,77489,109358,175811,209055,209438
23,151,151.000,5854,25367,59023,65139,84335,117426,166521,200603,234431
24,201,201.000,4196,24964,41414,50629,69148,93021,116673,177468,217452
25,121,121.000,16478,50436,67760,83219,108661,150640,192435,208497,208571
