Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.600,6.652,2.589,4.894,6.272,8.004,9.686,10.638,11.994,12.102,0.150
5,29.600,8.166,2.319,5.513,6.270,7.810,10.528,14.737,46.910,64.207,0.122
10,20.200,8.699,3.389,5.823,7.509,9.149,11.154,13.556,34.976,64.816,0.115
15,32.000,6.739,3.755,5.131,6.052,7.243,9.054,10.874,32.422,32.475,0.148
20,24.000,7.492,3.429,5.789,7.006,8.613,10.787,12.230,14.066,14.669,0.133
25,27.800,7.444,3.707,5.347,6.389,8.773,10.833,14.197,19.126,24.637,0.134
30,24.800,7.883,3.634,5.368,6.825,8.793,11.536,13.197,29.981,32.633,0.127
35,20.800,6.844,2.937,5.306,6.540,8.255,10.287,10.968,12.877,13.131,0.146
40,28.600,7.493,3.643,5.762,6.875,8.307,10.430,13.090,20.882,22.367,0.133
45,17.000,7.313,3.726,5.347,6.741,8.579,10.090,12.185,18.381,18.381,0.137
50,30.200,7.076,3.070,5.363,6.594,8.301,10.623,12.255,14.882,15.063,0.141
55,21.800,8.360,4.175,6.250,7.405,8.707,11.928,16.551,26.762,28.191,0.120
60,27.200,8.429,0.989,5.791,7.387,9.615,12.300,16.748,33.346,37.529,0.119
65,25.600,7.535,1.905,5.315,7.002,8.619,10.706,11.861,33.894,39.965,0.133
70,9.000,9.569,4.750,7.311,8.851,9.915,16.636,19.791,24.575,24.575,0.104
75,24.200,7.444,3.733,5.669,6.708,8.233,11.412,13.577,14.526,16.923,0.134
80,12.200,7.971,3.751,6.261,7.582,9.299,11.005,11.504,14.636,14.636,0.125
85,32.400,7.270,3.462,5.534,6.871,8.266,10.204,11.094,16.154,17.396,0.138
90,18.600,7.573,3.254,5.810,7.246,9.166,10.129,11.231,16.482,16.482,0.132
95,33.600,7.991,0.771,5.504,6.915,9.241,11.930,15.709,26.812,26.976,0.125
100,21.600,8.808,3.904,5.874,7.325,10.032,15.641,19.575,24.325,26.425,0.114
105,25.600,6.999,3.430,5.238,6.505,8.257,10.372,11.734,13.850,16.702,0.143
110,20.200,8.365,3.730,5.832,7.001,9.467,12.144,14.908,24.884,31.791,0.120
115,16.200,7.596,3.944,5.878,6.764,8.622,10.574,11.260,37.776,37.776,0.132
