Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,23.000,5.554,1.776,2.922,4.059,5.773,7.541,11.099,23.294,95.102,0.180
5,31.400,3.282,1.420,2.123,2.610,3.502,4.856,6.516,17.997,22.067,0.305
10,16.000,3.734,1.453,1.971,2.375,3.332,7.041,13.627,26.740,26.740,0.268
15,32.600,2.354,1.341,1.634,1.931,2.656,3.838,4.798,8.672,9.360,0.425
20,24.200,2.444,1.359,1.626,1.934,2.726,4.072,4.756,8.286,8.474,0.409
25,25.400,2.395,1.271,1.577,1.921,2.710,3.687,5.665,7.622,8.500,0.418
30,25.200,2.397,1.259,1.646,1.929,2.673,3.791,5.044,6.129,9.897,0.417
35,25.200,2.374,1.134,1.597,1.900,2.550,3.915,5.211,8.429,9.285,0.421
40,30.400,2.442,1.083,1.623,1.872,2.620,3.917,5.476,8.561,10.496,0.409
45,18.600,2.637,1.243,1.591,1.921,2.686,5.437,6.785,10.227,10.227,0.379
50,33.000,2.296,1.214,1.487,1.744,2.573,3.909,5.558,7.356,8.499,0.435
55,22.400,2.510,1.184,1.610,1.974,2.759,4.265,6.092,6.924,13.313,0.398
60,21.000,2.450,1.303,1.590,1.892,2.637,4.971,5.818,8.144,9.005,0.408
65,31.600,2.556,1.163,1.681,2.077,2.860,4.547,5.177,7.320,13.201,0.391
70,9.600,2.538,1.301,1.855,2.299,3.028,4.378,4.435,5.570,5.570,0.394
75,24.400,2.445,1.338,1.593,2.058,2.649,4.089,5.157,6.652,11.564,0.409
80,11.400,2.668,1.328,1.877,2.179,2.822,4.790,5.606,6.616,6.616,0.375
85,32.600,2.381,1.247,1.585,1.906,2.693,4.210,4.967,6.717,6.749,0.420
90,19.800,2.384,1.120,1.564,1.848,2.558,4.092,6.606,9.613,9.613,0.420
95,29.600,2.365,1.242,1.611,1.875,2.513,4.167,5.193,7.574,7.792,0.423
100,18.600,2.226,1.343,1.639,1.972,2.405,3.194,4.631,6.759,6.759,0.449
105,27.400,2.262,1.021,1.565,1.824,2.500,3.823,4.647,6.394,6.821,0.442
110,24.200,2.384,1.254,1.617,1.900,2.569,3.980,5.536,8.618,9.986,0.419
115,20.000,2.778,1.214,1.693,2.059,2.854,4.430,5.584,34.684,34.684,0.360
