Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.600,38.703,2.323,31.870,36.843,44.928,59.303,64.065,91.312,95.589,0.026
5,29.600,37.854,0.925,29.890,36.443,43.185,56.967,67.477,91.486,96.800,0.026
10,19.800,46.161,5.968,31.256,42.382,53.446,70.162,83.148,179.441,179.441,0.022
15,32.800,34.461,2.103,28.147,33.728,39.779,50.781,54.816,71.148,87.779,0.029
20,22.800,38.247,0.843,27.392,36.403,45.275,58.190,75.596,93.845,99.631,0.026
25,28.200,36.653,0.816,28.958,35.122,43.870,54.801,58.845,80.453,82.170,0.027
30,25.600,38.302,4.810,31.334,37.021,43.617,54.977,65.218,72.405,80.747,0.026
35,22.600,39.440,0.907,29.833,36.114,47.955,64.896,70.697,85.745,118.861,0.025
40,28.600,35.870,0.883,28.826,34.833,40.844,49.646,62.414,81.918,83.253,0.028
45,17.400,38.497,3.782,29.170,38.343,47.671,58.496,62.770,90.690,90.690,0.026
50,29.600,35.508,0.744,28.601,34.303,42.686,56.056,59.012,69.601,69.605,0.028
55,22.000,39.046,7.782,29.028,37.486,45.853,59.707,67.356,77.203,90.107,0.026
60,19.400,47.660,7.107,33.791,45.423,55.546,81.757,86.709,118.277,118.277,0.021
65,30.000,35.595,1.341,26.205,37.010,44.133,55.774,57.559,70.479,71.988,0.028
70,10.600,58.286,4.436,46.396,54.870,67.324,99.436,116.721,146.889,146.889,0.017
75,27.000,35.902,0.697,26.434,36.042,42.650,53.887,63.043,86.142,88.317,0.028
80,13.800,44.689,0.913,31.982,43.805,54.144,73.166,86.746,114.248,114.248,0.022
85,30.600,34.236,0.814,28.401,34.481,39.140,48.957,59.666,65.635,69.753,0.029
90,21.000,35.748,0.864,28.943,36.846,43.742,52.618,56.686,70.366,74.912,0.028
95,30.000,34.974,3.954,27.901,34.875,41.252,53.136,58.890,70.831,73.147,0.029
100,20.600,45.180,1.932,33.270,44.233,54.467,65.536,72.924,83.057,87.137,0.022
105,26.200,37.066,3.972,29.443,34.662,42.484,53.406,66.535,89.547,92.779,0.027
110,25.800,46.067,1.439,30.038,35.158,44.544,57.675,62.374,653.728,659.203,0.022
115,22.800,39.130,1.035,29.244,37.763,47.806,60.788,75.068,96.681,109.199,0.026
