Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,720,720.000,1290,4172,12415,13893,18265,24404,35695,80881,95589,719,1,80881,12415,13893,18265,24404,35695
1,586,586.000,1002,3246,12746,17465,23791,42941,55420,71680,87122,586,0,71680,12746,17465,23791,42941,55420
2,323,323.000,1418,13332,21004,30048,46232,67544,73073,79058,91312,323,0,79058,21004,30048,46232,67544,73073
3,439,439.000,1404,11759,19364,23167,31883,45172,55355,69934,74405,439,0,69934,19364,23167,31883,45172,55355
4,529,529.000,1379,10932,16141,18503,23677,35076,40700,51596,60004,529,0,51596,16141,18503,23677,35076,40700
5,598,598.000,925,9538,14886,16829,21039,31671,38583,57143,70857,598,0,57143,14886,16829,21039,31671,38583
6,605,605.000,1314,10746,15555,16305,20462,26967,32789,42272,63330,605,0,42272,15555,16305,20462,26967,32789
7,636,636.000,1259,9941,14773,16097,20389,27916,35278,54409,65967,635,1,54409,14773,16097,20389,27916,35278
8,630,630.000,1419,10209,14725,15467,19502,24875,29890,43860,56967,630,0,43860,14725,15467,19502,24875,29890
9,482,482.000,1420,12045,17658,21384,23777,36479,41873,80121,708882,482,0,80121,17658,21384,23777,36479,41873
10,516,516.000,1551,10984,16205,18670,21788,34066,41019,70162,179441,516,0,70162,16205,18670,21788,34066,41019
11,298,298.000,1661,12333,30475,36635,54236,61344,81892,105281,864789,298,0,105281,30475,36635,54236,61344,81892
12,270,270.000,957,20054,33637,34025,47651,60617,65278,99123,101127,270,0,99123,33637,34025,47651,60617,65278
13,304,304.000,1240,17330,31293,32639,39500,47272,54586,170426,172471,304,0,170426,31293,32639,39500,47272,54586
14,426,426.000,1317,13374,21724,23628,30470,39657,53170,71123,96099,426,0,71123,21724,23628,30470,39657,53170
15,559,559.000,1341,10449,15395,17619,23968,32911,36654,48717,87779,558,1,48717,15395,17619,23968,32911,36654
16,539,539.000,1405,11117,16505,18549,23723,34424,40422,56693,68468,538,1,56693,16505,18549,23723,34424,40422
17,613,613.000,1258,10197,14948,16283,20721,27890,36918,51580,71148,613,0,51580,14948,16283,20721,27890,36918
18,627,627.000,1399,9605,14444,15921,20707,26492,34311,50781,56080,627,0,50781,14444,15921,20707,26492,34311
19,651,651.000,1413,9799,14951,15364,19939,24417,28841,41655,69648,650,1,41655,14951,15364,19939,24417,28841
20,689,689.000,1266,9249,13960,14545,18309,23626,29431,42387,58190,688,1,42387,13960,14545,18309,23626,29431
21,695,695.000,1295,9069,13865,14278,18665,23664,26378,39101,60482,695,0,39101,13865,14278,18665,23664,26378
22,360,360.000,1425,11656,19723,28034,45146,58398,66065,84166,99631,360,0,84166,19723,28034,45146,58398,66065
23,276,276.000,843,30020,37403,36974,46470,58778,62237,76745,76943,276,0,76745,37403,36974,46470,58778,62237
24,209,209.000,1639,31044,44683,47150,65289,83239,92170,94291,109089,209,0,94291,44683,47150,65289,83239,92170
25,460,460.000,1454,12933,20187,21464,28529,37628,45384,58845,62768,460,0,58845,20187,21464,28529,37628,45384
26,563,563.000,1284,10064,15873,17681,22300,30892,36803,68045,80453,563,0,68045,15873,17681,22300,30892,36803
27,583,583.000,1271,9626,14935,17124,22066,32576,38541,47819,59572,583,0,47819,14935,17124,22066,32576,38541
28,606,606.000,816,9713,14190,16507,19946,31168,38199,67430,80901,605,1,67430,14190,16507,19946,31168,38199
29,497,497.000,1224,11322,16922,20483,22960,31557,38793,58268,1024924,497,0,58268,16922,20483,22960,31557,38793
30,607,607.000,1272,10142,14685,16065,20384,27434,33605,44367,72405,606,1,44367,14685,16065,20384,27434,33605
31,648,648.000,1319,9876,14855,15471,19448,24423,30604,46064,71244,647,1,46064,14855,15471,19448,24423,30604
32,631,631.000,1377,10821,15413,15885,20172,25151,31618,43262,53681,631,0,43262,15413,15885,20172,25151,31618
33,594,594.000,1259,9432,14196,17017,18586,28757,52384,78097,133154,593,1,78097,14196,17017,18586,28757,52384
34,214,214.000,1633,41548,47933,46059,53918,62962,69913,93806,95348,214,0,93806,47933,46059,53918,62962,69913
35,315,315.000,1437,16789,34073,31744,43191,55561,62481,71049,118861,314,1,71049,34073,31744,43191,55561,62481
36,345,345.000,1326,13532,22201,29180,40801,61400,73045,89199,94390,345,0,89199,22201,29180,40801,61400,73045
37,409,409.000,1164,12694,20898,24345,33549,48449,56156,70653,75998,409,0,70653,20898,24345,33549,48449,56156
38,523,523.000,1345,10703,16365,18941,23573,35732,47292,63327,73432,523,0,63327,16365,18941,23573,35732,47292
39,594,594.000,907,9701,15350,16958,22569,31107,35958,50617,64896,594,0,50617,15350,16958,22569,31107,35958
40,452,452.000,883,11648,17880,22114,27339,45900,56498,78544,90913,451,1,78544,17880,22114,27339,45900,56498
41,627,627.000,1284,10163,15057,15903,19988,24832,32950,47305,50993,627,0,47305,15057,15903,19988,24832,32950
42,662,662.000,1334,10004,14131,15013,19542,24663,28295,41824,64685,662,0,41824,14131,15013,19542,24663,28295
43,669,669.000,1083,9333,14309,15210,18388,24321,33838,51912,65681,669,0,51912,14309,15210,18388,24321,33838
44,633,633.000,1401,10243,14696,15505,19408,24315,31988,43640,83253,633,0,43640,14696,15505,19408,24315,31988
45,576,576.000,1243,10132,14801,17423,20286,34926,45693,62770,75588,576,0,62770,14801,17423,20286,34926,45693
46,279,279.000,1391,25826,39510,36099,48339,55206,60726,66774,70678,279,0,66774,39510,36099,48339,55206,60726
47,245,245.000,1336,26853,36971,41048,54587,71886,99526,106344,107642,245,0,106344,36971,41048,54587,71886,99526
48,292,292.000,1486,18551,31539,34058,52340,59606,64997,68279,75980,292,0,68279,31539,34058,52340,59606,64997
49,408,408.000,1338,12830,21170,24260,30327,50240,59481,82851,90690,408,0,82851,21170,24260,30327,50240,59481
