Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
27,141,141.000,7473,43920,61588,67353,86481,102204,130361,177763,187551
28,75,75.000,5969,38091,67856,135742,113665,569858,579088,642535,642535
29,132,132.000,19242,37207,52815,101546,79006,106884,622775,697373,702779
30,88,88.000,4972,36231,63294,77020,104039,138800,164401,264126,264126
31,117,117.000,8335,44640,77448,101814,135056,204236,304679,372861,445382
32,91,91.000,18637,51930,67996,85409,93786,132897,215814,297184,297184
33,129,129.000,25330,52122,68398,79209,102469,138375,154750,182731,317477
34,41,41.000,21929,57191,85559,237121,206848,638593,735194,829499,829499
35,155,155.000,7974,44034,61183,67834,77219,118845,130030,207163,260509
36,84,84.000,27541,44508,68750,203244,160472,1065664,1082557,1157873,1157873
37,48,48.000,18239,43811,51975,50837,60688,77431,77582,86666,86666
38,150,150.000,7339,43560,61030,67946,87820,110566,132400,180726,240569
39,105,105.000,10195,35952,52588,96537,93633,171260,423951,433227,457151
40,139,139.000,5846,51213,68499,70576,87360,120213,138938,162176,163379
41,129,129.000,18150,40817,62951,88174,113920,195967,243107,260412,341688
42,121,121.000,13051,43235,52486,71600,86825,119077,137650,246890,306443
43,122,122.000,7577,51821,82537,82834,101704,127940,187342,229046,237960
44,69,69.000,13066,35205,72029,144460,143326,551122,590335,628329,628329
45,168,168.000,17989,34967,51106,59963,62512,118482,137838,222686,238174
46,143,143.000,4915,35156,60270,71938,86261,113278,159961,253505,661696
47,79,79.000,25996,43521,52931,128590,143465,531422,574799,583880,583880
48,154,154.000,21998,35154,50882,61318,69755,119633,154758,188174,205371
49,124,124.000,15751,53585,78054,100751,112373,161894,211941,521825,521828
50,67,67.000,34916,59629,68645,108360,86172,180014,488299,488362,488362
51,180,180.000,7579,35039,51180,56483,60439,102479,135117,154011,162695
52,133,133.000,5445,42204,51301,85360,84732,139075,396975,432858,439838
53,163,163.000,3353,27120,43216,54577,68465,111988,126383,173596,176955
54,129,129.000,17801,42803,59498,75841,101547,162359,168130,254406,270661
55,123,123.000,5695,32494,44875,81407,85531,143744,347889,451194,499716
56,90,90.000,4552,84713,101425,111872,128090,151139,237048,321542,321542
57,122,122.000,20979,50215,75819,83803,105937,142422,160599,238318,557100
58,96,96.000,34709,51663,76464,128891,120067,453546,529821,623467,623467
59,94,94.000,11606,50891,52436,80613,110289,155409,185168,286137,286137
60,117,117.000,27861,60197,76326,87703,117324,135204,144443,221735,228065
61,113,113.000,22718,59535,75034,83843,109326,127695,177315,218878,218977
62,112,112.000,8384,51090,68177,110919,143044,193853,385642,429070,513037
63,87,87.000,26183,42671,59395,84313,119952,153191,169551,283080,283080
64,190,190.000,4736,34474,42836,54423,67859,94507,118395,177801,220879
65,162,162.000,8953,37206,52568,60456,76714,101015,118147,137090,144018
66,121,121.000,17095,34830,43576,86301,68856,261328,357988,409868,428942
67,111,111.000,4996,51100,90618,90153,119463,143560,167858,228313,286285
68,110,110.000,17122,51582,76348,84694,93356,155314,160892,231530,231904
69,112,112.000,6443,51458,84161,93006,118354,160257,194100,252595,254093
70,87,87.000,6787,70794,110019,121440,158288,186583,220306,349295,349295
71,54,54.000,63842,123457,152242,187979,262241,316785,391504,458146,458146
72,76,76.000,41341,93744,111078,120036,142982,166802,236539,263690,263690
73,117,117.000,29794,48287,63017,91556,118806,177793,216100,263137,265445
74,118,118.000,23265,48670,65534,81848,106960,139805,155190,213016,309541
75,106,106.000,6278,41391,90178,96623,132211,170079,186985,278676,312110
76,85,85.000,29707,54890,82853,115572,130655,308403,309219,407526,407526
77,124,124.000,5621,39022,64963,83102,111364,143614,189383,236490,342931
78,84,84.000,34597,79706,110692,116606,129623,209522,258187,313625,313625
79,92,92.000,29137,62594,104541,109122,152918,176852,206441,291589,291589
80,111,111.000,7019,39330,71859,85768,104346,152788,195650,196508,325068
81,97,97.000,7472,55227,106729,113347,155873,205426,224703,324542,324542
82,140,140.000,4648,25499,45290,63537,82615,153015,171756,211500,213119
83,96,96.000,17347,33477,50052,104853,102464,442565,478032,536152,536152
84,99,99.000,7005,34207,49104,99845,98016,413580,474258,495971,495971
85,115,115.000,4001,30027,42429,124347,119706,395787,566555,606670,755978
86,83,83.000,5147,30196,38489,134398,54784,803902,815210,917677,917677
87,77,77.000,19033,35164,47513,111295,83210,492289,550551,612331,612331
88,75,75.000,26610,44112,76650,84375,85277,144905,186155,505319,505319
89,89,89.000,17725,43543,77691,119682,94346,489908,490280,584286,584286
90,126,126.000,5885,35151,52434,69917,102103,140772,154855,205164,256791
91,132,132.000,15146,43609,60746,79158,110442,143489,171638,231551,232475
92,59,59.000,29944,44924,72958,164800,102911,600790,643939,745443,745443
93,117,117.000,7026,52540,68926,86306,111844,168129,169205,203561,364958
94,146,146.000,17172,35121,54262,73639,93036,136045,163062,399344,422550
95,128,128.000,6457,26806,43682,70860,84662,121285,378586,381612,403695
96,163,163.000,7491,35196,51235,62472,69092,112258,152996,212561,212583
97,79,79.000,6681,35429,52192,125770,78068,585215,593649,674064,674064
98,168,168.000,10577,34731,51638,62025,84681,113168,152438,195621,219685
99,169,169.000,4784,34396,43432,71407,84601,119668,149891,464762,505324
100,95,95.000,17492,34926,52246,77745,85465,126548,145898,456633,456633
101,92,92.000,5521,43123,51808,107709,110238,326820,335512,546265,546265
102,180,180.000,7116,27889,43022,57542,68441,94787,143852,213310,519142
103,84,84.000,18028,43004,62880,118267,136816,424356,424397,485387,485387
104,150,150.000,8478,35375,51833,65479,68059,134754,157141,219910,220573
105,146,146.000,5280,42941,59701,74246,93021,110297,172673,485778,562709
106,99,99.000,7752,35076,60637,95785,93647,195408,450946,495721,495721
107,143,143.000,5979,43841,59849,68730,76603,117322,152139,188569,200299
108,177,177.000,16669,26457,43936,59948,76447,134433,161160,202704,236245
109,108,108.000,17111,25684,35175,85688,92941,230506,417576,454223,501858
110,211,211.000,5097,25377,27068,46787,54281,102223,151234,177716,178656
111,126,126.000,6730,51638,68253,92743,103503,143834,178033,462427,486927
112,110,110.000,30963,42571,52493,77529,84678,119659,204475,376838,394312
113,133,133.000,23710,52303,68442,75759,84555,118838,178558,197822,211101
114,167,167.000,10891,43145,59414,63036,76169,93070,118675,185592,278599
115,50,50.000,8983,51070,100673,208083,151669,737425,780131,840222,840222
116,130,130.000,7889,42727,59502,70080,101019,112953,143198,187048,190088
117,143,143.000,6991,34769,51348,71462,93619,145947,185465,212835,245811
118,149,149.000,13843,46234,67501,67688,84270,101375,111028,167847,178790
119,83,83.000,8542,43600,67597,102583,108862,375689,384635,442411,442411
