Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108323.260511,39775,0,1
1,NewOrder,1658108323.260924,43416,7,1
1,NewOrder,1658108323.261030,42030,1,1
1,NewOrder,1658108323.261135,149495,5,1
1,NewOrder,1658108323.261179,40379,2,1
1,NewOrder,1658108323.261197,38891,4,1
1,NewOrder,1658108323.261221,39427,9,1
1,NewOrder,1658108323.261244,41358,6,1
1,NewOrder,1658108323.261266,41174,3,1
1,NewOrder,1658108323.261278,41175,8,1
1,NewOrder,1658108323.300292,8031,4,1
1,NewOrder,1658108323.300339,9803,0,1
1,NewOrder,1658108323.300690,12122,9,1
1,NewOrder,1658108323.301625,9862,2,1
1,NewOrder,1658108323.302494,12154,8,1
1,NewOrder,1658108323.302494,10361,3,1
1,NewOrder,1658108323.302636,16261,6,1
1,NewOrder,1658108323.303125,9115,1,1
1,NewOrder,1658108323.304417,12945,7,1
1,NewOrder,1658108323.308348,9045,4,1
1,NewOrder,1658108323.310182,7882,0,1
1,NewOrder,1658108323.311539,9478,2,1
1,NewOrder,1658108323.312261,9651,1,1
1,NewOrder,1658108323.312844,8177,9,1
1,NewOrder,1658108323.312874,8062,3,1
1,NewOrder,1658108323.314723,9988,8,1
1,NewOrder,1658108323.317396,8090,7,1
1,NewOrder,1658108323.317455,8502,4,1
1,NewOrder,1658108323.318086,9530,0,1
1,NewOrder,1658108323.318919,8323,6,1
1,NewOrder,1658108323.320988,8061,3,1
1,NewOrder,1658108323.321043,10922,9,1
1,NewOrder,1658108323.321134,8590,2,1
1,NewOrder,1658108323.321933,7507,1,1
1,NewOrder,1658108323.324762,11128,8,1
1,NewOrder,1658108323.325519,6320,7,1
1,NewOrder,1658108323.325998,7019,4,1
1,NewOrder,1658108323.327303,6413,6,1
1,NewOrder,1658108323.327640,7098,0,1
1,NewOrder,1658108323.329111,7889,3,1
1,NewOrder,1658108323.329483,7650,1,1
1,NewOrder,1658108323.329769,7702,2,1
1,NewOrder,1658108323.331895,5506,7,1
1,NewOrder,1658108323.331992,5352,9,1
1,NewOrder,1658108323.333055,5569,4,1
1,NewOrder,1658108323.333759,6621,6,1
1,NewOrder,1658108323.334777,6902,0,1
1,NewOrder,1658108323.335934,6483,8,1
1,NewOrder,1658108323.337034,6744,3,1
1,NewOrder,1658108323.337162,6477,1,1
1,NewOrder,1658108323.337367,5612,9,1
1,NewOrder,1658108323.337421,5768,7,1
1,NewOrder,1658108323.337514,7404,2,1
1,NewOrder,1658108323.338646,5923,4,1
1,NewOrder,1658108323.340410,5427,6,1
1,NewOrder,1658108323.341707,4863,0,1
1,NewOrder,1658108323.342456,5890,8,1
1,NewOrder,1658108323.343008,4328,9,1
1,NewOrder,1658108323.343221,5409,7,1
1,NewOrder,1658108323.343673,5670,1,1
1,NewOrder,1658108323.343798,6468,3,1
1,NewOrder,1658108323.344592,5744,4,1
1,NewOrder,1658108323.344955,6997,2,1
1,NewOrder,1658108323.345862,5973,6,1
1,NewOrder,1658108323.346608,6652,0,1
1,NewOrder,1658108323.347359,5870,9,1
1,NewOrder,1658108323.348372,5895,8,1
1,NewOrder,1658108323.348652,5038,7,1
1,NewOrder,1658108323.349376,6309,1,1
1,NewOrder,1658108323.350304,6518,3,1
1,NewOrder,1658108323.350363,5194,4,1
1,NewOrder,1658108323.351863,5309,6,1
1,NewOrder,1658108323.351980,7882,2,1
1,NewOrder,1658108323.353257,5952,9,1
1,NewOrder,1658108323.353275,5553,0,1
1,NewOrder,1658108323.353711,5307,7,1
1,NewOrder,1658108323.354288,5490,8,1
1,NewOrder,1658108323.355593,6027,4,1
1,NewOrder,1658108323.355702,5427,1,1
1,NewOrder,1658108323.356849,6509,3,1
1,NewOrder,1658108323.357192,5601,6,1
1,NewOrder,1658108323.358855,6523,0,1
1,NewOrder,1658108323.359034,4715,7,1
1,NewOrder,1658108323.359225,4359,9,1
1,NewOrder,1658108323.359797,6962,8,1
1,NewOrder,1658108323.359894,8414,2,1
1,NewOrder,1658108323.361156,7013,1,1
1,NewOrder,1658108323.361642,5069,4,1
1,NewOrder,1658108323.362825,5485,6,1
1,NewOrder,1658108323.363378,7072,3,1
1,NewOrder,1658108323.363604,4452,9,1
1,NewOrder,1658108323.363782,5390,7,1
1,NewOrder,1658108323.365440,5949,0,1
1,NewOrder,1658108323.366749,4237,4,1
1,NewOrder,1658108323.366834,6301,8,1
1,NewOrder,1658108323.368104,7195,9,1
1,NewOrder,1658108323.368205,5933,1,1
1,NewOrder,1658108323.368330,4018,6,1
1,NewOrder,1658108323.368345,6393,2,1
1,NewOrder,1658108323.369193,3943,7,1
1,NewOrder,1658108323.370482,4410,3,1
1,NewOrder,1658108323.371020,5132,4,1
1,NewOrder,1658108323.371410,5085,0,1
1,NewOrder,1658108323.372369,5095,6,1
1,NewOrder,1658108323.373159,5625,7,1
1,NewOrder,1658108323.373175,5937,8,1
