Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.600,6.799,1.956,2.925,3.892,6.194,9.063,11.925,114.486,120.222,0.147
5,43.600,2.121,1.253,1.766,2.033,2.322,2.739,3.229,3.906,4.519,0.471
10,45.800,1.875,1.122,1.587,1.784,2.028,2.383,2.678,3.554,5.880,0.533
15,39.200,1.847,1.226,1.544,1.781,2.101,2.400,2.686,3.114,3.341,0.541
20,41.200,1.832,1.188,1.537,1.732,2.052,2.351,2.596,3.923,4.522,0.546
25,35.600,1.756,1.089,1.502,1.690,1.922,2.224,2.580,3.147,3.258,0.569
30,52.800,1.763,1.168,1.508,1.664,1.910,2.252,2.514,3.068,3.934,0.567
35,43.400,1.806,1.102,1.534,1.670,1.907,2.328,2.709,3.970,5.308,0.554
40,53.800,1.691,1.074,1.487,1.639,1.828,2.055,2.185,2.947,3.230,0.591
45,35.200,1.716,1.156,1.488,1.667,1.892,2.100,2.312,2.955,3.721,0.583
50,58.200,1.740,1.176,1.486,1.654,1.868,2.110,2.411,4.292,4.726,0.575
55,45.400,1.756,1.154,1.472,1.679,1.903,2.188,2.548,3.853,3.986,0.569
60,56.600,1.772,1.116,1.502,1.716,1.911,2.208,2.451,3.507,5.250,0.564
65,50.800,1.667,1.066,1.445,1.607,1.820,2.112,2.235,2.835,3.633,0.600
70,52.000,1.789,1.025,1.487,1.658,1.878,2.200,2.637,4.716,6.833,0.559
75,47.200,1.764,1.104,1.496,1.675,1.943,2.313,2.526,2.985,3.751,0.567
80,49.400,1.730,1.137,1.475,1.648,1.902,2.290,2.395,2.925,3.730,0.578
85,48.400,1.749,1.056,1.476,1.660,1.904,2.256,2.621,3.406,5.016,0.572
90,51.800,1.726,1.102,1.494,1.656,1.867,2.123,2.398,3.373,3.808,0.579
95,53.000,1.772,1.145,1.520,1.699,1.920,2.168,2.607,3.617,4.036,0.564
100,53.200,1.756,1.169,1.472,1.639,1.885,2.300,2.633,3.409,4.663,0.570
105,45.200,1.779,1.159,1.495,1.722,1.958,2.256,2.556,3.107,3.246,0.562
110,39.800,1.754,1.035,1.456,1.678,1.931,2.344,2.649,3.369,3.760,0.570
115,58.000,1.774,1.150,1.480,1.678,1.879,2.183,2.493,3.873,11.912,0.564
