Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,248.800,12.291,1.442,4.865,7.381,13.304,18.776,23.488,38.908,1020.217,0.081
5,513.600,6.445,1.089,3.346,4.466,7.886,13.526,15.996,22.841,82.242,0.155
10,488.800,6.074,1.034,3.043,4.008,7.255,13.380,16.250,22.020,60.015,0.165
15,455.200,6.036,1.067,2.887,3.748,6.079,12.326,14.716,20.756,1020.407,0.166
20,462.200,8.008,1.065,2.962,3.880,7.037,13.643,16.298,23.179,994.148,0.125
25,470.200,6.387,1.153,3.035,4.057,9.226,14.355,16.096,20.376,77.948,0.157
30,593.600,5.485,1.196,2.866,3.708,5.970,12.788,15.177,19.456,75.259,0.182
35,507.600,6.376,1.006,2.998,4.025,9.133,14.162,16.383,21.863,81.559,0.157
40,607.800,5.475,1.063,2.837,3.687,5.778,12.418,14.741,20.084,75.782,0.183
45,388.200,8.192,1.074,3.023,4.114,10.029,14.289,16.822,23.283,970.603,0.122
50,608.000,5.358,1.021,2.852,3.710,5.742,11.881,14.408,18.245,79.932,0.187
55,476.400,6.711,1.126,2.958,4.028,9.619,14.541,16.798,25.930,77.493,0.149
60,548.000,5.817,1.012,2.912,3.800,7.092,13.174,15.468,19.415,83.034,0.172
65,519.800,5.899,1.076,2.895,3.777,7.554,13.662,15.782,20.168,35.319,0.170
70,579.200,5.901,1.056,2.847,3.715,6.862,13.195,15.490,23.935,74.083,0.169
75,540.000,5.897,0.968,3.034,3.999,7.105,13.234,15.439,19.080,75.334,0.170
80,537.200,5.616,1.020,2.871,3.720,6.579,12.830,15.240,20.314,36.323,0.178
85,530.400,6.122,1.048,2.911,3.875,8.287,13.718,15.908,20.003,74.594,0.163
90,505.000,6.142,1.075,2.964,3.942,8.680,13.607,15.945,20.226,74.308,0.163
95,588.800,5.650,1.042,2.941,3.841,6.516,12.714,15.246,19.141,33.004,0.177
100,562.400,5.552,0.997,2.900,3.804,6.242,12.512,15.045,19.075,73.792,0.180
105,560.400,5.725,1.029,2.930,3.787,6.209,12.825,15.365,19.390,78.878,0.175
110,423.600,6.490,1.226,2.902,3.985,9.258,14.598,16.906,21.672,75.548,0.154
115,634.000,5.402,1.034,2.848,3.648,5.903,12.240,14.718,19.654,80.666,0.185
