Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.400,6.007,3.098,4.403,5.075,5.764,7.248,8.548,15.353,86.292,0.166
5,41.000,4.502,1.577,3.742,4.418,5.147,5.727,6.087,6.851,7.445,0.222
10,43.600,4.536,2.135,3.697,4.441,5.158,5.799,6.531,10.045,10.455,0.220
15,44.000,4.277,2.353,3.621,4.163,4.983,5.611,5.988,6.795,7.410,0.234
20,43.400,4.498,2.579,3.798,4.496,5.174,5.694,6.005,6.525,7.013,0.222
25,37.000,4.918,0.955,4.025,4.582,5.404,6.259,7.124,12.031,25.851,0.203
30,47.400,4.388,1.419,3.645,4.242,4.988,5.564,6.142,7.259,8.703,0.228
35,43.600,4.452,2.409,3.760,4.294,5.027,5.964,6.359,6.955,7.488,0.225
40,53.200,4.302,2.402,3.596,4.122,4.796,5.484,6.074,7.126,7.727,0.232
45,37.200,4.412,2.406,3.655,4.294,5.014,5.953,6.152,7.888,8.429,0.227
50,54.400,4.262,2.489,3.631,4.156,4.747,5.387,5.952,6.873,8.014,0.235
55,42.600,4.508,2.738,3.833,4.352,5.084,5.897,6.184,7.653,8.467,0.222
60,46.000,4.307,2.461,3.601,4.178,4.836,5.573,5.986,6.613,7.945,0.232
65,42.800,4.299,1.016,3.656,4.244,4.962,5.507,5.801,6.193,7.486,0.233
70,47.600,4.352,2.703,3.663,4.189,4.836,5.639,6.019,7.264,10.138,0.230
75,49.800,4.408,0.762,3.619,4.294,4.985,5.992,6.554,8.079,8.945,0.227
80,54.400,4.685,2.595,3.902,4.582,5.330,6.062,6.430,7.744,9.615,0.213
85,48.600,4.495,1.173,3.816,4.401,5.122,5.890,6.212,6.841,7.415,0.222
90,50.000,4.517,1.063,3.842,4.455,5.118,5.797,6.245,6.970,7.557,0.221
95,49.000,4.415,2.725,3.818,4.232,5.008,5.602,6.023,6.937,7.908,0.227
100,55.600,4.380,2.691,3.664,4.192,4.828,5.691,6.255,7.833,12.148,0.228
105,51.200,4.475,0.853,3.836,4.378,4.984,5.649,6.143,7.075,11.179,0.223
110,43.800,4.586,2.295,3.811,4.392,5.236,6.073,6.703,7.774,10.720,0.218
115,50.400,4.282,2.548,3.695,4.184,4.760,5.321,5.781,7.186,8.413,0.234
