Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,487.200,20.546,0.727,3.045,12.657,22.590,56.131,82.987,136.297,209.169,0.049
5,610.200,16.423,0.709,1.593,10.140,16.786,39.224,65.697,120.973,207.421,0.061
10,536.200,18.505,0.700,1.568,10.026,22.289,50.103,72.768,119.408,250.767,0.054
15,539.400,18.517,0.602,1.594,10.941,20.607,51.158,77.095,125.635,166.939,0.054
20,577.600,17.350,0.650,1.521,10.183,19.453,49.167,72.635,99.548,225.407,0.058
25,618.400,16.117,0.620,1.474,10.821,17.307,37.641,69.409,102.873,147.460,0.062
30,628.000,16.041,0.592,1.430,8.091,16.569,42.884,73.549,107.824,195.394,0.062
35,468.000,21.334,0.613,1.536,10.530,16.912,45.928,69.241,149.940,1048.960,0.047
40,626.200,15.894,0.555,1.549,8.474,16.589,38.926,66.158,115.325,146.642,0.063
45,664.000,15.070,0.636,1.520,7.782,16.464,36.363,61.930,105.408,148.551,0.066
50,580.200,17.148,0.655,1.486,10.086,18.087,48.855,66.262,99.117,236.957,0.058
55,650.600,15.434,0.619,1.476,8.184,16.605,38.724,65.785,98.766,150.837,0.065
60,497.600,19.919,0.591,1.564,10.402,16.797,39.957,66.770,116.255,1049.605,0.050
65,563.400,17.783,0.582,1.608,11.271,17.299,48.667,74.026,119.546,213.783,0.056
70,622.000,15.996,0.643,1.522,8.006,17.082,43.401,65.816,104.057,139.183,0.063
75,555.800,17.994,0.623,1.618,8.294,18.416,49.120,73.740,118.743,261.516,0.056
80,643.200,15.596,0.594,1.464,10.482,16.676,34.765,65.226,110.937,142.618,0.064
85,618.800,16.057,0.555,1.462,8.709,16.691,42.285,66.678,112.703,130.081,0.062
90,665.600,15.078,0.559,1.477,8.194,16.448,35.271,66.149,94.067,176.030,0.066
95,661.200,15.073,0.643,1.478,8.297,16.579,38.432,60.212,90.317,136.610,0.066
100,642.200,15.535,0.604,1.479,7.751,16.493,38.270,64.837,110.763,203.094,0.064
105,512.600,19.469,0.541,1.483,8.221,21.460,50.685,75.559,182.318,386.589,0.051
110,611.400,16.356,0.589,1.527,10.009,17.401,41.343,59.362,121.042,207.845,0.061
115,665.600,14.955,0.640,1.594,8.621,17.088,39.564,56.860,82.809,113.792,0.067
