Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.600,6.031,1.006,4.672,5.550,6.658,8.260,10.970,15.508,22.729,0.166
5,23.200,5.013,0.733,4.564,5.353,5.915,6.302,6.690,7.540,7.686,0.199
10,23.000,5.130,0.700,4.499,5.118,5.878,6.309,6.713,7.892,25.936,0.195
15,23.000,5.013,0.602,4.396,5.213,5.994,6.398,6.762,7.211,7.418,0.199
20,20.800,5.090,0.650,4.616,5.397,5.964,6.542,7.030,8.819,9.451,0.196
25,23.800,5.032,0.620,4.437,5.249,5.973,6.564,6.776,7.197,7.200,0.199
30,24.600,4.830,0.592,4.247,4.927,5.906,6.487,7.077,7.638,14.332,0.207
35,22.600,4.841,0.613,4.338,5.072,5.634,6.099,6.360,7.290,7.478,0.207
40,26.000,4.891,0.555,4.384,5.160,5.854,6.431,6.745,7.260,7.622,0.204
45,27.200,5.106,0.743,4.320,5.144,5.927,6.463,6.743,15.137,16.887,0.196
50,23.600,4.701,0.655,4.338,4.900,5.782,6.283,6.441,7.176,7.228,0.213
55,30.000,4.596,0.619,4.107,4.961,5.631,6.023,6.196,6.774,7.656,0.218
60,20.200,4.567,0.591,3.970,5.030,5.647,6.126,6.747,7.225,7.933,0.219
65,22.600,4.829,0.582,4.413,5.044,5.675,5.961,6.250,6.676,7.200,0.207
70,23.200,5.033,0.643,4.463,5.351,5.945,6.518,7.047,7.480,15.352,0.199
75,25.600,4.647,0.623,4.163,4.927,5.563,6.254,6.527,7.519,7.887,0.215
80,26.800,5.168,0.594,4.487,5.400,6.031,6.624,6.986,7.542,15.953,0.193
85,24.200,4.776,0.555,4.417,5.080,5.863,6.438,6.876,7.450,8.394,0.209
90,28.200,4.694,0.609,4.254,5.173,5.867,6.298,6.507,7.806,8.148,0.213
95,28.000,4.958,0.643,4.303,5.180,5.872,6.344,6.610,7.250,7.661,0.202
100,27.400,5.088,0.636,4.471,5.358,5.913,6.411,6.934,7.870,8.899,0.197
105,18.400,4.642,0.594,4.170,5.210,5.787,6.389,6.722,7.539,7.539,0.215
110,23.600,4.962,0.589,4.381,5.419,5.947,6.441,6.721,7.408,7.523,0.202
115,29.200,4.809,0.640,4.102,4.834,5.487,6.017,6.687,7.643,39.342,0.208
