Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,579.600,17.232,2.736,11.821,14.697,18.971,26.917,32.816,62.626,102.420,0.058
5,652.200,17.388,2.790,11.158,13.593,16.455,20.914,26.243,45.475,1025.219,0.058
10,592.400,14.576,2.798,11.073,13.392,16.318,20.030,24.867,36.494,138.888,0.069
15,695.600,14.351,1.226,11.023,13.367,15.926,19.596,23.372,34.116,97.561,0.070
20,709.800,14.072,2.537,10.820,13.169,15.860,18.667,22.598,32.717,87.827,0.071
25,702.200,14.229,1.788,10.876,13.230,15.942,19.423,23.140,33.983,88.273,0.070
30,617.400,17.107,2.770,11.106,13.571,16.083,19.504,23.330,36.012,1029.141,0.058
35,665.600,14.145,2.758,10.910,13.274,15.850,18.776,22.239,35.216,87.577,0.071
40,705.000,14.174,2.510,10.815,13.222,15.850,18.908,23.783,36.824,83.801,0.071
45,599.800,16.656,2.482,10.868,13.317,15.978,19.191,23.184,36.935,1017.910,0.060
50,576.000,17.340,2.839,10.878,13.312,15.970,19.048,22.731,35.502,1031.359,0.058
55,614.400,16.253,2.803,10.664,13.039,15.693,19.211,22.951,37.155,1010.095,0.062
60,715.200,13.966,2.370,10.713,13.218,15.849,18.723,22.345,30.592,82.285,0.072
65,707.800,14.112,2.383,10.879,13.208,15.916,19.030,22.262,32.290,86.882,0.071
70,693.000,15.954,2.579,10.818,13.229,15.791,18.776,23.217,34.247,1018.454,0.063
75,618.200,14.436,3.202,10.912,13.283,15.813,18.775,22.020,30.797,674.199,0.069
80,717.200,13.932,2.367,10.772,13.192,15.692,18.215,21.519,30.965,92.243,0.072
85,701.200,14.241,2.766,10.857,13.320,15.982,19.257,23.215,31.899,100.560,0.070
90,712.000,14.023,2.821,10.869,13.135,15.755,18.637,22.028,32.370,81.842,0.071
95,714.600,13.981,2.584,10.833,13.107,15.849,18.664,21.787,32.169,84.572,0.072
100,557.400,17.924,2.543,11.178,13.663,16.478,19.862,24.595,70.376,1035.629,0.056
105,695.000,14.382,2.552,11.010,13.470,16.016,18.830,22.273,35.416,99.302,0.070
110,705.200,14.151,2.621,10.830,13.199,15.787,18.839,22.567,32.336,86.138,0.071
115,692.000,14.394,2.279,10.810,13.320,16.254,20.174,24.902,34.037,79.495,0.069
