Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
60,108,108.000,12205,60645,78756,94269,128918,151921,152912,209846,224636
61,70,70.000,13431,67495,84952,145143,94486,566531,572369,587817,587817
62,158,158.000,796,43177,59797,60752,78177,99433,101681,152165,152406
63,152,152.000,817,40805,52379,68054,92705,126438,143068,153553,153758
64,104,104.000,11740,35574,57615,92426,86271,101989,427203,435359,437833
65,218,218.000,728,16872,35483,48047,67696,103975,120487,176196,178417
66,142,142.000,717,16833,26017,67473,59325,113157,464449,511791,511839
67,270,270.000,864,13874,22809,51587,48989,87694,144329,539209,549998
68,259,259.000,514,13500,18114,23180,24793,39546,65322,98850,125517
69,347,347.000,554,11963,16485,28780,21615,37304,79021,344019,1009259
70,311,311.000,613,12658,16515,31647,22289,31992,63810,515424,558959
71,326,326.000,536,11381,15746,31090,21626,33399,89993,385377,492028
72,188,188.000,533,11937,19791,54609,69348,92278,222742,429489,463622
73,134,134.000,741,39517,67728,75035,94547,167707,183703,185641,194102
74,179,179.000,454,34544,49160,53693,68135,93865,108483,135356,136286
75,126,126.000,1008,36090,58382,84342,78811,128972,395327,410756,411877
76,116,116.000,1197,44579,83158,81592,101973,143391,159457,169455,173626
77,171,171.000,567,42532,58609,58598,76249,93294,99926,118437,127061
78,134,134.000,729,51519,67937,112536,117892,152896,674560,676316,678435
79,54,54.000,8680,42902,66992,91652,101928,117568,117628,634669,634669
80,143,143.000,925,34868,53116,67682,78264,125599,193123,195843,202367
81,163,163.000,9198,43064,59524,62048,77176,100425,102046,110746,112036
82,194,194.000,1030,34154,44774,80633,59596,67121,698998,741889,747246
83,87,87.000,541,34126,50852,51692,61111,100155,101857,109788,109788
84,142,142.000,697,44211,73549,74070,101855,117616,142743,160190,163515
85,137,137.000,4955,42607,58840,70571,75398,110266,143638,152021,968883
86,292,292.000,470,1339,11914,34010,58894,92668,124912,142776,142974
87,119,119.000,647,35059,49950,86044,75613,114866,465719,482914,485490
88,145,145.000,684,42706,59284,66817,79262,134281,155346,159576,160643
89,145,145.000,936,50480,67782,71800,100836,113179,125611,142826,144939
90,126,126.000,20791,51303,76108,80450,109207,126380,127729,151143,153085
91,149,149.000,476,35415,57972,103079,84453,126239,748393,751241,751494
92,40,40.000,843,67490,121584,99180,134072,135489,149710,150490,150490
93,138,138.000,10804,57092,67760,73934,84546,117777,151037,151318,153112
94,178,178.000,713,42156,51488,55675,62193,85503,102025,133144,136464
95,150,150.000,676,50636,59815,66378,80243,117594,131283,134645,134673
96,119,119.000,6638,49686,74958,128408,93424,135049,775720,776449,783206
97,64,64.000,967,51164,84466,80481,92517,118176,159802,185015,185015
98,136,136.000,730,40266,59795,71021,84592,169719,179325,183422,184035
99,164,164.000,882,41166,51527,64294,93082,101665,143036,151704,151773
100,144,144.000,5319,42391,57691,64419,76383,109347,159587,199783,201074
101,142,142.000,804,50921,69362,78572,99072,109509,125903,442954,447128
102,94,94.000,826,43013,58134,97640,136147,151089,434261,437007,437007
103,153,153.000,10567,43065,58741,64101,76712,101435,125824,159762,160095
104,181,181.000,769,41023,49410,55443,59057,67978,192354,234750,235033
105,120,120.000,8993,59171,76822,81869,102180,134724,161293,169810,170750
106,112,112.000,706,42631,59654,101215,92383,126836,500836,501007,501052
107,109,109.000,566,43855,65867,78870,94827,167687,175750,192773,199464
108,135,135.000,6107,35524,59930,73501,100572,117485,207807,209230,209268
109,167,167.000,600,34256,58933,61990,77347,109549,117739,142823,142914
110,104,104.000,10720,42643,68182,98969,114158,209425,275902,422927,426358
111,190,190.000,815,34157,44502,86947,59732,126139,742708,792300,792400
112,53,53.000,9541,35485,48552,57123,76054,108022,111121,117960,117960
113,128,128.000,8147,34939,52070,78500,107622,171070,209706,219553,232554
114,184,184.000,689,41126,45131,55314,63162,92788,108236,144163,144339
115,148,148.000,586,49331,59269,68388,84486,102754,197250,201844,203731
116,129,129.000,14666,50896,66585,75264,100618,125965,150545,184103,187258
117,106,106.000,6469,42828,83693,98504,110438,185052,322078,324820,325873
118,155,155.000,649,41769,51188,60899,83923,109088,117349,128344,187722
119,138,138.000,730,49943,67358,67952,84330,108650,109160,134321,142029
