Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108447.167639,124618,9,1
1,NewOrder,1658108447.167644,118824,2,1
1,NewOrder,1658108447.167644,127955,4,1
1,NewOrder,1658108447.167645,118595,6,1
1,NewOrder,1658108447.167661,130110,5,1
1,NewOrder,1658108447.167668,126150,1,1
1,NewOrder,1658108447.167715,129231,0,1
1,NewOrder,1658108447.167749,115864,3,1
1,NewOrder,1658108447.167753,123276,7,1
1,NewOrder,1658108447.168051,123962,8,1
1,NewOrder,1658108447.283818,31500,3,1
1,NewOrder,1658108447.286347,33161,6,1
1,NewOrder,1658108447.286521,43983,2,1
1,NewOrder,1658108447.291134,29209,7,1
1,NewOrder,1658108447.292093,34165,8,1
1,NewOrder,1658108447.292325,45298,9,1
1,NewOrder,1658108447.293889,38975,1,1
1,NewOrder,1658108447.295660,35506,4,1
1,NewOrder,1658108447.297000,40093,0,1
1,NewOrder,1658108447.297805,41657,5,1
1,NewOrder,1658108447.315361,24135,3,1
1,NewOrder,1658108447.319561,41907,6,1
1,NewOrder,1658108447.320381,26541,7,1
1,NewOrder,1658108447.326286,31533,8,1
1,NewOrder,1658108447.330529,21914,2,1
1,NewOrder,1658108447.331247,39247,4,1
1,NewOrder,1658108447.332886,38752,1,1
1,NewOrder,1658108447.337125,28511,0,1
1,NewOrder,1658108447.337669,36959,9,1
1,NewOrder,1658108447.339494,33400,5,1
1,NewOrder,1658108447.339525,33389,3,1
1,NewOrder,1658108447.346954,29713,7,1
1,NewOrder,1658108447.352483,29557,2,1
1,NewOrder,1658108447.357858,37532,8,1
1,NewOrder,1658108447.361503,33257,6,1
1,NewOrder,1658108447.365679,29403,0,1
1,NewOrder,1658108447.370519,25163,4,1
1,NewOrder,1658108447.371665,22333,1,1
1,NewOrder,1658108447.372937,22913,5,1
1,NewOrder,1658108447.372940,25054,3,1
1,NewOrder,1658108447.374676,27487,9,1
1,NewOrder,1658108447.376694,29701,7,1
1,NewOrder,1658108447.382069,22495,2,1
1,NewOrder,1658108447.394036,26581,1,1
1,NewOrder,1658108447.394806,34474,6,1
1,NewOrder,1658108447.395108,25972,0,1
1,NewOrder,1658108447.395438,24865,8,1
1,NewOrder,1658108447.395708,21375,4,1
1,NewOrder,1658108447.395874,28263,5,1
1,NewOrder,1658108447.398016,26085,3,1
1,NewOrder,1658108447.402192,23865,9,1
1,NewOrder,1658108447.404593,21818,2,1
1,NewOrder,1658108447.406445,299873,7,1
1,NewOrder,1658108447.417190,16197,4,1
1,NewOrder,1658108447.420341,24925,8,1
1,NewOrder,1658108447.420651,19485,1,1
1,NewOrder,1658108447.421102,24423,0,1
1,NewOrder,1658108447.424132,24740,3,1
1,NewOrder,1658108447.424159,33703,5,1
1,NewOrder,1658108447.426082,23389,9,1
1,NewOrder,1658108447.426436,23964,2,1
1,NewOrder,1658108447.429325,26820,6,1
1,NewOrder,1658108447.433434,24823,4,1
1,NewOrder,1658108447.440162,24413,1,1
1,NewOrder,1658108447.445298,13389,8,1
1,NewOrder,1658108447.445555,20096,0,1
1,NewOrder,1658108447.448898,23472,3,1
1,NewOrder,1658108447.449497,24967,9,1
1,NewOrder,1658108447.450424,19277,2,1
1,NewOrder,1658108447.456185,22836,6,1
1,NewOrder,1658108447.457894,22639,5,1
1,NewOrder,1658108447.458299,29571,4,1
1,NewOrder,1658108447.458708,15440,8,1
1,NewOrder,1658108447.464608,30967,1,1
1,NewOrder,1658108447.465672,18469,0,1
1,NewOrder,1658108447.469748,18579,2,1
1,NewOrder,1658108447.472396,17667,3,1
1,NewOrder,1658108447.474169,22201,8,1
1,NewOrder,1658108447.474490,20061,9,1
1,NewOrder,1658108447.479051,50396,6,1
1,NewOrder,1658108447.480560,19103,5,1
1,NewOrder,1658108447.484173,45305,0,1
1,NewOrder,1658108447.487895,46542,4,1
1,NewOrder,1658108447.488359,51129,2,1
1,NewOrder,1658108447.490085,48514,3,1
1,NewOrder,1658108447.494583,51118,9,1
1,NewOrder,1658108447.495634,54431,1,1
1,NewOrder,1658108447.496399,54531,8,1
1,NewOrder,1658108447.499692,62859,5,1
1,NewOrder,1658108447.529496,24291,6,1
1,NewOrder,1658108447.529497,21340,0,1
1,NewOrder,1658108447.534477,21533,4,1
1,NewOrder,1658108447.538640,35498,3,1
1,NewOrder,1658108447.539530,29875,2,1
1,NewOrder,1658108447.545747,25335,9,1
1,NewOrder,1658108447.550098,28927,1,1
1,NewOrder,1658108447.550888,35126,0,1
1,NewOrder,1658108447.550957,36199,8,1
1,NewOrder,1658108447.553822,27116,6,1
1,NewOrder,1658108447.556034,27113,4,1
1,NewOrder,1658108447.562612,37668,5,1
1,NewOrder,1658108447.569445,41566,2,1
1,NewOrder,1658108447.571116,23169,9,1
1,NewOrder,1658108447.574229,34802,3,1
1,NewOrder,1658108447.579056,29473,1,1
1,NewOrder,1658108447.580997,29616,6,1
1,NewOrder,1658108447.583176,20959,4,1
1,NewOrder,1658108447.586039,30669,0,1
1,NewOrder,1658108447.587187,28015,8,1
1,NewOrder,1658108447.594322,26295,9,1
1,NewOrder,1658108447.600327,42695,5,1
1,NewOrder,1658108447.604179,23906,4,1
1,NewOrder,1658108447.608576,36444,1,1
1,NewOrder,1658108447.609049,36270,3,1
1,NewOrder,1658108447.610655,25815,6,1
1,NewOrder,1658108447.611034,30651,2,1
1,NewOrder,1658108447.615223,37026,8,1
1,NewOrder,1658108447.616732,31412,0,1
1,NewOrder,1658108447.620652,28911,9,1
1,NewOrder,1658108447.628147,31248,4,1
1,NewOrder,1658108447.636501,26254,6,1
1,NewOrder,1658108447.641708,43662,2,1
1,NewOrder,1658108447.643078,48676,5,1
1,NewOrder,1658108447.645072,27923,1,1
1,NewOrder,1658108447.645336,21496,3,1
1,NewOrder,1658108447.648181,27267,0,1
1,NewOrder,1658108447.649595,17637,9,1
1,NewOrder,1658108447.652291,25257,8,1
1,NewOrder,1658108447.659434,19626,4,1
1,NewOrder,1658108447.662789,22569,6,1
1,NewOrder,1658108447.666851,18765,3,1
1,NewOrder,1658108447.667264,41444,9,1
1,NewOrder,1658108447.673024,25668,1,1
1,NewOrder,1658108447.675481,43259,0,1
1,NewOrder,1658108447.677583,27848,8,1
1,NewOrder,1658108447.679088,120676,4,1
1,NewOrder,1658108447.685391,151949,6,1
1,NewOrder,1658108447.685423,28918,2,1
1,NewOrder,1658108447.685632,147254,3,1
1,NewOrder,1658108447.691779,159784,5,1
1,NewOrder,1658108447.698710,138187,1,1
1,NewOrder,1658108447.705454,141281,8,1
1,NewOrder,1658108447.706355,129149,7,1
1,NewOrder,1658108447.708733,142457,9,1
1,NewOrder,1658108447.714379,131039,2,1
1,NewOrder,1658108447.718777,132731,0,1
1,NewOrder,1658108447.799803,24763,4,1
1,NewOrder,1658108447.824595,20545,4,1
1,NewOrder,1658108447.832930,160192,3,1
1,NewOrder,1658108447.835564,143830,7,1
1,NewOrder,1658108447.836937,142697,1,1
1,NewOrder,1658108447.837372,142642,6,1
1,NewOrder,1658108447.845197,624853,4,1
1,NewOrder,1658108447.845531,138720,2,1
1,NewOrder,1658108447.846783,137830,8,1
1,NewOrder,1658108447.851246,149706,9,1
1,NewOrder,1658108447.851542,10986,0,1
1,NewOrder,1658108447.851604,145914,5,1
1,NewOrder,1658108447.862580,613002,0,1
1,NewOrder,1658108447.979449,526132,7,1
1,NewOrder,1658108447.979698,495367,1,1
1,NewOrder,1658108447.980068,525507,6,1
1,NewOrder,1658108447.984301,491373,2,1
1,NewOrder,1658108447.984659,21506,8,1
1,NewOrder,1658108447.993166,482508,3,1
1,NewOrder,1658108447.997564,637492,5,1
1,NewOrder,1658108448.001016,483931,9,1
1,NewOrder,1658108448.006213,496202,8,1
1,NewOrder,1658108448.470102,167822,4,1
1,NewOrder,1658108448.475114,159743,1,1
1,NewOrder,1658108448.475620,23653,0,1
1,NewOrder,1658108448.475737,176589,3,1
1,NewOrder,1658108448.475737,25499,2,1
1,NewOrder,1658108448.485678,150496,9,1
1,NewOrder,1658108448.499940,162342,0,1
1,NewOrder,1658108448.501307,157267,2,1
1,NewOrder,1658108448.502462,152607,8,1
1,NewOrder,1658108448.505655,229880,7,1
1,NewOrder,1658108448.506259,229304,6,1
1,NewOrder,1658108448.634922,23324,1,1
1,NewOrder,1658108448.635114,29230,5,1
1,NewOrder,1658108448.636218,26693,9,1
1,NewOrder,1658108448.637981,100954,4,1
1,NewOrder,1658108448.652397,90467,3,1
1,NewOrder,1658108448.655117,87229,8,1
1,NewOrder,1658108448.658302,126867,1,1
1,NewOrder,1658108448.658648,126389,2,1
1,NewOrder,1658108448.662376,94343,0,1
1,NewOrder,1658108448.662948,79439,9,1
1,NewOrder,1658108448.664434,94775,5,1
1,NewOrder,1658108448.735623,92067,6,1
1,NewOrder,1658108448.735623,30753,7,1
1,NewOrder,1658108448.739037,88363,4,1
1,NewOrder,1658108448.742402,88863,8,1
1,NewOrder,1658108448.742457,89640,9,1
1,NewOrder,1658108448.742898,89346,3,1
1,NewOrder,1658108448.756772,367416,0,1
1,NewOrder,1658108448.759257,365941,5,1
1,NewOrder,1658108448.766425,75978,7,1
1,NewOrder,1658108448.785087,338961,2,1
1,NewOrder,1658108448.785215,55741,1,1
1,NewOrder,1658108448.827436,20751,4,1
1,NewOrder,1658108448.827732,296585,6,1
1,NewOrder,1658108448.831343,296545,8,1
1,NewOrder,1658108448.832169,23170,9,1
1,NewOrder,1658108448.832284,295430,3,1
1,NewOrder,1658108448.841008,283188,1,1
1,NewOrder,1658108448.842444,281744,7,1
1,NewOrder,1658108448.848247,279269,4,1
1,NewOrder,1658108448.855387,308617,9,1
1,NewOrder,1658108449.124092,56356,2,1
1,NewOrder,1658108449.124241,60280,0,1
1,NewOrder,1658108449.124247,41688,1,1
1,NewOrder,1658108449.124265,56080,7,1
1,NewOrder,1658108449.124346,13304,6,1
1,NewOrder,1658108449.125253,38648,5,1
1,NewOrder,1658108449.127556,79065,4,1
1,NewOrder,1658108449.127754,23435,3,1
1,NewOrder,1658108449.127919,26094,8,1
1,NewOrder,1658108449.137697,64581,6,1
1,NewOrder,1658108449.151246,31822,3,1
1,NewOrder,1658108449.154050,49496,8,1
1,NewOrder,1658108449.163938,12752,5,1
1,NewOrder,1658108449.164059,80681,9,1
1,NewOrder,1658108449.165978,21774,1,1
1,NewOrder,1658108449.176740,19095,5,1
1,NewOrder,1658108449.180409,17408,7,1
1,NewOrder,1658108449.180495,11698,2,1
1,NewOrder,1658108449.183111,18693,3,1
1,NewOrder,1658108449.184587,17242,0,1
1,NewOrder,1658108449.187800,14257,1,1
1,NewOrder,1658108449.192242,67752,2,1
1,NewOrder,1658108449.195916,14265,5,1
1,NewOrder,1658108449.197867,169213,7,1
1,NewOrder,1658108449.201853,66908,3,1
1,NewOrder,1658108449.201906,74001,0,1
1,NewOrder,1658108449.202092,66798,1,1
1,NewOrder,1658108449.202310,66318,6,1
1,NewOrder,1658108449.203611,64847,8,1
1,NewOrder,1658108449.206663,13353,4,1
1,NewOrder,1658108449.210234,58090,5,1
1,NewOrder,1658108449.220072,48028,4,1
1,NewOrder,1658108449.244778,115237,9,1
1,NewOrder,1658108449.260050,33866,2,1
1,NewOrder,1658108449.268158,28293,4,1
1,NewOrder,1658108449.268398,26027,5,1
1,NewOrder,1658108449.268494,543750,8,1
1,NewOrder,1658108449.268698,18516,6,1
1,NewOrder,1658108449.268794,21119,3,1
1,NewOrder,1658108449.268923,19704,1,1
1,NewOrder,1658108449.275959,91066,0,1
1,NewOrder,1658108449.287273,86161,6,1
1,NewOrder,1658108449.288664,74378,1,1
1,NewOrder,1658108449.289959,104135,3,1
1,NewOrder,1658108449.293956,85753,2,1
1,NewOrder,1658108449.294512,551563,5,1
1,NewOrder,1658108449.296530,73727,4,1
1,NewOrder,1658108449.360127,23274,9,1
1,NewOrder,1658108449.363076,31007,1,1
1,NewOrder,1658108449.367101,30108,0,1
1,NewOrder,1658108449.367108,498229,7,1
1,NewOrder,1658108449.370292,37161,4,1
1,NewOrder,1658108449.373475,20964,6,1
1,NewOrder,1658108449.379749,20106,2,1
1,NewOrder,1658108449.383443,11707,9,1
1,NewOrder,1658108449.394132,460771,1,1
1,NewOrder,1658108449.394179,462280,3,1
1,NewOrder,1658108449.394496,13792,6,1
1,NewOrder,1658108449.395217,11927,9,1
1,NewOrder,1658108449.397281,458459,0,1
1,NewOrder,1658108449.399884,486872,2,1
1,NewOrder,1658108449.407174,461956,9,1
1,NewOrder,1658108449.407472,461224,4,1
1,NewOrder,1658108449.408308,460314,6,1
1,NewOrder,1658108449.812268,36157,8,1
1,NewOrder,1658108449.846105,20816,5,1
1,NewOrder,1658108449.848453,21008,8,1
1,NewOrder,1658108449.854935,163506,1,1
1,NewOrder,1658108449.855760,24462,0,1
1,NewOrder,1658108449.856491,47504,3,1
1,NewOrder,1658108449.865364,25697,7,1
1,NewOrder,1658108449.866948,37056,5,1
1,NewOrder,1658108449.868649,27282,6,1
1,NewOrder,1658108449.868714,149587,4,1
1,NewOrder,1658108449.869146,31473,9,1
1,NewOrder,1658108449.869485,16042,8,1
1,NewOrder,1658108449.880251,22194,0,1
1,NewOrder,1658108449.885554,16985,8,1
