Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,642.000,15.526,0.528,2.628,8.388,20.489,38.110,55.996,92.983,214.603,0.064
5,914.400,10.921,0.645,1.559,5.992,13.057,26.642,41.585,75.947,109.363,0.092
10,746.600,13.315,0.567,1.524,5.402,12.652,41.383,63.782,95.199,130.093,0.075
15,731.400,13.686,0.630,1.454,5.045,10.648,32.693,47.344,88.871,1030.488,0.073
20,768.000,12.971,0.598,1.512,5.466,13.763,37.822,58.364,92.554,150.728,0.077
25,596.800,16.733,0.635,1.526,5.193,14.540,45.977,67.252,96.373,1011.757,0.060
30,844.000,11.856,0.524,1.444,4.603,11.052,30.708,56.753,99.821,144.267,0.084
35,700.400,14.296,0.617,1.492,4.770,12.022,34.123,54.763,89.711,1026.096,0.070
40,783.400,12.781,0.583,1.494,5.151,12.510,31.798,53.763,92.146,1013.683,0.078
45,583.600,17.181,0.585,1.492,5.522,15.225,39.264,62.479,116.020,1112.637,0.058
50,792.600,12.458,0.507,1.473,5.532,15.154,34.975,53.313,82.918,179.481,0.080
55,733.200,13.622,0.623,1.539,5.376,15.368,39.326,59.437,105.869,159.592,0.073
60,869.600,11.500,0.579,1.513,5.130,12.761,31.392,51.323,81.224,156.965,0.087
65,660.400,15.095,0.591,1.480,5.743,14.569,29.834,52.118,97.798,1028.154,0.066
70,962.800,10.370,0.556,1.454,5.098,9.959,26.719,42.667,80.448,148.947,0.096
75,908.400,11.043,0.583,1.470,5.599,11.505,24.665,37.311,57.552,1006.014,0.091
80,1128.400,8.807,0.546,1.432,5.374,8.923,22.446,33.111,57.072,84.287,0.114
85,988.600,10.093,0.543,1.442,5.654,11.098,25.996,40.602,69.166,116.271,0.099
90,1069.800,9.328,0.535,1.409,5.486,10.490,24.571,32.791,59.806,97.361,0.107
95,1045.800,9.566,0.554,1.467,5.352,10.309,24.935,37.456,63.106,107.361,0.105
100,11247.400,0.741,0.037,0.123,0.230,0.475,1.743,3.638,8.041,64.457,1.349
105,10000.200,0.598,0.036,0.138,0.269,0.484,0.762,2.746,5.739,40.670,1.673
110,9999.600,0.610,0.038,0.139,0.287,0.496,0.856,2.795,5.766,39.233,1.640
115,9982.200,0.604,0.037,0.139,0.288,0.495,0.823,2.776,5.550,52.602,1.654
