Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,30.200,17.152,0.542,2.190,7.102,21.464,46.155,61.172,94.830,214.603,0.058
5,39.000,9.327,0.671,1.307,1.912,12.716,27.589,39.948,67.594,71.803,0.107
10,31.600,10.910,0.567,1.403,2.084,18.600,31.271,43.848,50.405,51.370,0.092
15,29.200,8.302,0.773,1.218,1.778,11.567,30.715,34.389,54.406,61.361,0.120
20,32.800,8.317,0.598,1.224,1.785,12.603,26.946,34.840,46.846,56.459,0.120
25,25.400,8.550,0.650,1.381,1.867,12.247,28.329,35.140,47.807,50.736,0.117
30,36.800,8.427,0.653,1.337,1.805,12.280,24.005,30.544,80.642,89.950,0.119
35,29.800,8.692,0.670,1.203,1.712,15.930,27.503,32.064,47.297,52.625,0.115
40,32.200,8.820,0.583,1.261,1.647,12.337,31.976,34.913,71.577,71.984,0.113
45,26.600,10.109,0.660,1.303,1.869,12.524,31.256,38.200,106.603,131.359,0.099
50,30.800,10.131,0.688,1.239,2.124,16.621,29.196,36.828,50.336,56.825,0.099
55,28.400,9.139,0.633,1.295,1.851,15.834,27.629,33.022,40.971,42.383,0.109
60,33.800,8.118,0.579,1.279,1.948,14.315,22.848,29.163,45.500,62.187,0.123
65,24.200,8.090,0.797,1.247,1.791,11.502,25.778,29.918,53.711,67.462,0.124
70,37.600,8.038,0.615,1.212,1.706,10.508,26.791,31.622,44.972,86.083,0.124
75,39.000,7.618,0.591,1.261,1.679,13.153,22.899,27.925,39.821,43.948,0.131
80,41.400,8.685,0.546,1.210,1.724,14.562,26.770,31.055,40.228,41.452,0.115
85,34.600,7.363,0.543,1.170,1.673,12.668,22.163,28.512,33.565,35.498,0.136
90,47.200,7.123,0.535,1.130,1.676,10.615,21.718,26.864,38.618,55.672,0.140
95,42.600,8.191,0.554,1.269,1.647,14.579,23.992,30.061,38.596,53.248,0.122
100,449.800,0.689,0.037,0.240,0.453,0.733,1.030,1.660,5.351,27.781,1.452
105,396.000,0.637,0.037,0.232,0.498,0.723,0.919,1.017,12.048,19.019,1.570
110,404.600,0.655,0.039,0.293,0.534,0.768,0.966,1.031,1.235,31.055,1.527
115,393.800,0.651,0.037,0.274,0.525,0.758,0.945,1.034,1.377,19.215,1.536
