Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,159.000,14.545,1.188,4.654,11.743,22.644,29.640,33.762,49.885,102.263,0.069
5,191.200,14.066,1.081,3.196,10.528,23.880,25.479,30.990,75.774,182.577,0.071
10,235.600,10.451,1.033,2.440,4.744,18.126,25.164,28.004,39.660,56.524,0.096
15,213.600,11.851,0.950,2.413,5.663,22.382,25.298,27.714,49.300,149.795,0.084
20,257.600,11.472,0.991,2.365,4.257,16.668,25.167,28.618,64.669,333.680,0.087
25,208.000,12.622,1.074,2.726,10.181,23.909,25.377,27.749,33.582,51.000,0.079
30,191.200,13.396,1.046,2.794,9.463,23.627,25.331,27.420,59.751,165.119,0.075
35,233.800,10.549,0.971,2.470,4.365,17.020,25.116,25.841,34.420,174.093,0.095
40,299.400,9.294,1.039,2.295,3.627,13.554,25.048,25.865,48.664,124.887,0.108
45,196.400,12.006,1.070,2.444,5.783,22.820,25.233,26.650,41.769,192.273,0.083
50,272.000,9.537,0.965,2.326,4.005,16.762,25.104,25.469,34.464,50.697,0.105
55,188.200,13.417,1.039,2.675,9.959,24.302,25.403,30.426,42.034,173.570,0.075
60,245.200,14.122,0.986,2.207,3.965,18.171,25.178,26.982,57.140,992.686,0.071
65,205.200,10.982,1.043,2.245,3.817,17.182,25.247,31.066,45.262,223.890,0.091
70,273.200,9.194,1.009,2.177,3.650,16.081,25.006,25.529,36.126,50.215,0.109
75,199.600,12.306,0.959,2.533,8.531,23.661,25.325,27.138,34.352,60.464,0.081
80,203.600,12.234,1.016,2.557,6.803,21.403,25.253,27.312,58.034,183.774,0.082
85,199.200,12.803,1.008,2.602,9.345,23.805,25.344,29.748,41.424,55.043,0.078
90,214.200,12.435,0.982,2.496,7.155,23.481,25.378,28.349,42.396,228.764,0.080
95,232.000,10.848,1.046,2.347,3.957,16.694,24.986,25.374,38.641,1022.558,0.092
100,177.000,11.813,1.011,2.463,5.763,22.161,25.288,29.614,49.535,114.650,0.085
105,228.200,11.695,0.982,2.357,4.808,22.813,25.306,26.998,40.574,182.344,0.086
110,189.600,12.906,0.991,2.558,10.487,23.819,25.307,27.789,47.570,83.125,0.077
115,179.800,15.778,1.049,2.885,13.087,24.620,25.749,31.954,151.759,183.568,0.063
