Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.400,6.639,2.390,4.020,5.402,7.310,9.527,12.141,45.888,45.888,0.151
5,18.600,2.689,1.610,2.147,2.535,3.228,3.683,4.221,4.616,4.616,0.372
10,22.800,2.059,1.337,1.695,2.009,2.221,2.701,3.030,4.282,4.359,0.486
15,18.200,1.836,1.259,1.583,1.747,1.984,2.286,2.515,4.229,4.229,0.545
20,21.800,1.760,1.216,1.463,1.622,1.958,2.437,2.740,3.219,3.268,0.568
25,14.600,1.631,1.165,1.425,1.585,1.826,1.944,2.174,2.343,2.343,0.613
30,18.400,1.797,1.098,1.457,1.685,2.022,2.596,2.713,3.611,3.611,0.557
35,19.000,1.640,1.146,1.407,1.568,1.757,2.079,2.345,3.533,3.533,0.610
40,28.800,1.658,1.108,1.424,1.584,1.808,2.055,2.245,2.894,2.925,0.603
45,15.600,1.602,1.219,1.431,1.562,1.703,2.029,2.107,2.706,2.706,0.624
50,22.000,1.617,1.122,1.422,1.530,1.748,2.055,2.192,2.355,3.000,0.619
55,19.200,1.604,1.115,1.425,1.547,1.721,1.905,2.088,3.504,3.504,0.624
60,21.400,1.618,1.136,1.392,1.585,1.752,2.025,2.234,2.536,2.719,0.618
65,21.800,1.683,1.069,1.386,1.558,1.814,2.233,2.845,3.369,3.435,0.594
70,29.200,1.634,1.091,1.387,1.529,1.739,2.124,2.368,3.421,3.910,0.612
75,15.600,1.558,1.136,1.356,1.522,1.629,1.919,2.168,3.207,3.207,0.642
80,18.400,1.572,1.065,1.376,1.523,1.654,1.980,2.116,3.149,3.149,0.636
85,21.200,1.604,1.115,1.359,1.478,1.802,2.094,2.330,2.723,2.779,0.623
90,19.000,1.689,1.175,1.417,1.588,1.784,2.301,2.609,3.982,3.982,0.592
95,22.800,1.739,1.002,1.382,1.625,1.954,2.370,2.908,3.075,3.857,0.575
100,15.600,1.706,1.129,1.420,1.590,1.809,2.412,2.923,3.316,3.316,0.586
105,21.600,1.555,1.114,1.345,1.489,1.657,1.879,2.134,2.809,4.203,0.643
110,17.800,1.588,1.083,1.330,1.502,1.692,2.028,2.330,3.237,3.237,0.630
115,14.600,1.601,1.235,1.377,1.561,1.665,2.021,2.189,2.654,2.654,0.625
