Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,6.087,0.901,5.058,5.924,6.736,8.335,9.525,16.118,16.118,0.164
5,15.800,5.132,0.672,4.609,5.083,5.908,6.611,7.040,7.426,7.426,0.195
10,21.400,5.005,0.522,4.564,5.126,5.654,6.255,6.823,7.430,7.533,0.200
15,17.800,5.171,0.625,4.586,5.088,5.936,6.673,6.973,7.536,7.536,0.193
20,18.200,5.074,0.561,4.787,5.307,5.674,6.204,6.788,7.477,7.477,0.197
25,13.800,5.134,0.608,4.614,5.204,5.942,6.489,6.822,11.843,11.843,0.195
30,16.200,5.199,0.802,4.768,5.303,5.846,6.275,6.732,7.376,7.376,0.192
35,16.600,4.997,0.675,4.405,5.129,5.900,6.350,6.651,8.051,8.051,0.200
40,26.400,5.174,0.562,4.690,5.280,5.955,6.446,6.794,7.243,7.282,0.193
45,17.600,5.255,0.634,4.791,5.451,6.169,6.399,6.833,9.298,9.298,0.190
50,23.400,4.952,0.546,4.541,5.098,5.877,6.394,7.148,7.795,8.976,0.202
55,17.000,4.853,0.629,4.463,5.080,5.706,6.291,6.557,7.184,7.184,0.206
60,21.800,5.092,0.896,4.592,5.230,5.811,6.552,6.943,7.204,8.452,0.196
65,19.400,5.091,1.073,4.665,5.208,5.761,6.014,6.581,7.139,7.139,0.196
70,21.800,4.825,0.577,4.627,5.205,5.601,6.222,6.584,7.250,8.087,0.207
75,17.600,4.951,0.655,4.539,5.025,5.777,6.071,6.226,6.709,6.709,0.202
80,22.400,5.033,0.512,4.729,5.323,5.877,6.282,6.604,7.011,7.104,0.199
85,19.200,5.018,0.582,4.733,5.537,6.001,6.402,6.640,7.174,7.174,0.199
90,16.800,4.968,0.522,4.491,5.250,5.912,6.676,7.214,8.354,8.354,0.201
95,21.200,5.224,0.531,4.548,5.603,6.106,6.564,7.002,7.311,7.382,0.191
100,16.800,5.317,0.722,4.873,5.309,5.887,6.577,7.017,8.591,8.591,0.188
105,17.400,5.019,0.654,4.579,5.218,5.995,6.442,6.672,7.581,7.581,0.199
110,14.600,5.050,0.587,4.777,5.277,5.822,6.149,6.568,7.214,7.214,0.198
115,17.000,5.032,0.626,4.550,4.974,5.830,6.243,6.480,7.267,7.267,0.199
