Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,622,622.000,634,4475,14622,16302,21709,30977,35720,103548,104742
1,614,614.000,619,1029,17187,15909,24002,30230,33698,51869,81852
2,646,646.000,512,1106,16656,15553,23208,29185,32784,49109,55450
3,696,696.000,526,2014,15869,14278,21274,25604,28857,35176,38677
4,690,690.000,515,4301,16311,14552,21369,25413,28741,35205,40582
5,675,675.000,547,6170,16476,14746,21974,25561,27588,33126,41340
6,651,651.000,578,2899,16150,15351,21488,27038,33765,55542,72099
7,712,712.000,484,7315,15313,14060,20531,24602,27383,31729,37036
8,711,711.000,513,4694,15871,13961,20426,24190,27604,31913,37423
9,746,746.000,533,2670,15066,13327,20012,23711,26564,31583,34970
10,694,694.000,503,6928,16071,14497,20838,24850,27252,33041,40982
11,684,684.000,467,9375,16353,14582,20802,24047,27162,31830,37973
12,642,642.000,531,7653,16812,15585,22533,26444,29909,43374,47923
13,699,699.000,534,7028,15818,14220,20939,25261,27310,30082,38164
14,758,758.000,481,4119,14582,13256,19733,24069,26378,30624,35075
15,701,701.000,472,6067,15877,14214,20550,24929,27126,31942,81236
16,576,576.000,523,7678,19747,17416,25817,29548,33111,42738,44874
17,578,578.000,463,8576,20430,17363,25017,28034,29806,33701,36294
18,586,586.000,468,10103,19138,16896,23944,27635,29849,33621,35066
19,632,632.000,526,7740,18331,15902,22843,26474,28972,32180,40013
20,663,663.000,505,6830,17028,14984,21642,25276,27687,35470,41981
21,684,684.000,477,6858,16390,14589,21593,25563,28408,32138,35275
22,672,672.000,506,3916,16005,14900,22072,26856,29114,45750,68252
23,687,687.000,530,6173,16491,14685,21621,25344,27327,32101,44151
24,721,721.000,500,4276,15846,13765,20419,24198,26170,29409,31866
25,684,684.000,520,6516,16388,14543,20917,25125,27898,33768,48496
26,701,701.000,466,6587,16195,14292,20910,25180,27010,31193,45176
27,727,727.000,518,5302,15239,13737,20298,24600,27501,31473,37241
28,694,694.000,519,9155,16033,14386,20318,24218,26143,31593,41036
29,704,704.000,485,6936,16309,14192,20697,23927,26203,30014,36500
30,752,752.000,545,3393,15309,13233,19848,23290,25675,30137,34196
31,637,637.000,476,8132,17147,15731,22500,26976,29739,53294,62364
32,681,681.000,491,1062,15639,14902,20026,24042,26481,34600,1038736
33,707,707.000,472,6927,15683,13968,20302,23997,26807,31111,41122
34,730,730.000,506,3636,15168,13681,20113,25198,27920,32793,37529
35,522,522.000,510,10725,22563,19177,27376,30500,31882,39205,49574
36,587,587.000,523,9240,19622,16948,23690,27476,29739,39197,49628
37,606,606.000,481,9435,18484,16520,23410,27891,30319,38861,46574
38,705,705.000,473,2869,16348,14157,21308,25257,27587,31345,36465
39,777,777.000,391,798,14321,12795,20465,25649,30241,38623,56615
40,937,937.000,475,751,12385,10722,18139,22516,25314,29727,40189
41,923,923.000,469,742,11477,11440,17903,22101,24817,31393,1030069
42,726,726.000,459,944,15204,12943,20522,25301,27430,32680,40194
43,698,698.000,484,5567,16147,14296,20949,24791,27607,31303,39213
44,726,726.000,469,4601,15384,13773,20225,24421,26315,30472,42443
45,738,738.000,476,5681,14849,13518,19686,23717,26525,30497,41108
46,655,655.000,488,5411,14637,16254,19154,22994,25083,29013,1024094
47,666,666.000,517,2846,15853,14022,20634,25223,27959,37546,48607
48,730,730.000,521,3579,15142,13679,20449,24617,26809,30042,38088
49,646,646.000,511,6046,17137,15550,22266,26815,31078,44772,55174
50,746,746.000,482,5463,15120,13382,19538,23191,25155,29114,34006
51,730,730.000,507,3054,15520,13690,20032,24639,27771,31689,49878
52,533,533.000,517,9306,21147,18691,27815,31054,33844,46658,60099
53,520,520.000,526,14944,22034,19246,27121,30711,33032,35596,42629
54,614,614.000,528,6150,18411,16239,23404,27848,31294,35720,40143
55,601,601.000,520,8885,18050,16634,23545,28675,31909,41873,61019
56,662,662.000,505,6875,16955,15082,21541,26272,29091,34446,42135
57,656,656.000,526,9236,16939,15231,21332,25360,27664,35386,41022
58,722,722.000,484,5055,15434,13851,20627,24764,26440,30205,36781
59,681,681.000,522,8108,16649,14648,21030,24818,26238,33505,52336
60,694,694.000,466,6462,16170,14430,21474,24891,26786,30093,36099
61,745,745.000,476,2812,15094,13477,20004,24324,26419,31062,40568
62,733,733.000,499,5546,15302,13549,20006,23935,25835,28794,38011
63,702,702.000,466,6388,15947,14244,20638,24605,26623,30667,37095
64,721,721.000,542,6017,15478,13866,20351,24006,26300,30873,37674
65,728,728.000,496,5089,15171,13679,19994,24219,26490,29947,32862
66,736,736.000,495,5350,15001,13644,20273,23874,26364,30914,33794
67,663,663.000,455,5260,16506,15030,21614,25881,28040,52367,63248
68,764,764.000,472,3724,14696,13093,19345,23163,25538,30173,35818
69,723,723.000,523,5974,15733,13793,20163,23586,25740,30918,41811
70,718,718.000,491,7391,15686,13981,20067,23649,26788,29865,37287
71,467,467.000,519,13665,23939,21222,28735,33125,37428,58546,66459
72,590,590.000,515,8750,19658,17052,24481,27922,30048,35357,40885
