time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,324,324.000,324.000,193420,193420,323,1
1,479,479.000,479.000,82652,82652,478,1
2,537,537.000,537.000,66073,66073,536,1
3,569,569.000,569.000,103795,103795,569,0
4,550,550.000,550.000,77301,77301,550,0
5,596,596.000,596.000,68364,68364,595,1
6,584,584.000,584.000,69622,69622,583,1
7,553,553.000,553.000,63320,63320,552,1
8,624,624.000,624.000,58432,58432,623,1
9,558,558.000,558.000,64247,64247,557,1
10,501,501.000,501.000,78506,78506,500,1
11,259,259.000,259.000,176586,176586,258,1
12,260,260.000,260.000,166597,166597,260,0
13,432,432.000,432.000,87356,87356,432,0
14,426,426.000,426.000,98572,98572,426,0
15,633,633.000,633.000,59755,59755,633,0
16,642,642.000,642.000,60786,60786,642,0
17,643,643.000,643.000,63466,63466,642,1
18,651,651.000,651.000,56292,56292,650,1
19,537,537.000,537.000,177370,177370,536,1
20,589,589.000,589.000,66364,66364,588,1
21,611,611.000,611.000,75950,75950,610,1
22,386,386.000,386.000,123303,123303,386,0
23,394,394.000,394.000,91077,91077,393,1
24,410,410.000,410.000,87900,87900,409,1
25,724,724.000,724.000,59518,59518,723,1
26,727,727.000,727.000,51250,51250,726,1
27,621,621.000,621.000,90466,90466,621,0
28,349,349.000,349.000,218949,218949,349,0
29,390,390.000,390.000,78217,78217,389,1
30,439,439.000,439.000,73426,73426,438,1
31,448,448.000,448.000,75438,75438,448,0
32,408,408.000,408.000,76907,76907,407,1
33,500,500.000,500.000,73398,73398,499,1
34,432,432.000,432.000,80452,80452,431,1
35,498,498.000,498.000,75823,75823,497,1
36,440,440.000,440.000,92888,92888,440,0
37,491,491.000,491.000,73614,73614,490,1
38,466,466.000,466.000,73546,73546,465,1
39,576,576.000,576.000,75623,75623,576,0
40,472,472.000,472.000,78173,78173,472,0
41,487,487.000,487.000,70265,70265,486,1
42,489,489.000,489.000,80651,80651,488,1
43,464,464.000,464.000,81749,81749,463,1
44,445,445.000,445.000,78945,78945,445,0
45,450,450.000,450.000,75956,75956,449,1
46,466,466.000,466.000,72738,72738,465,1
47,506,506.000,506.000,61875,61875,506,0
48,484,484.000,484.000,79922,79922,483,1
49,468,468.000,468.000,71634,71634,467,1
50,508,508.000,508.000,69331,69331,507,1
51,497,497.000,497.000,73771,73771,496,1
52,349,349.000,349.000,93393,93393,348,1
53,369,369.000,369.000,125742,125742,368,1
54,325,325.000,325.000,101978,101978,324,1
55,486,486.000,486.000,115932,115932,485,1
56,465,465.000,465.000,83222,83222,464,1
57,355,355.000,355.000,81110,81110,354,1
58,773,773.000,773.000,53137,53137,772,1
59,709,709.000,709.000,62548,62548,708,1
60,348,348.000,348.000,92391,92391,347,1
61,370,370.000,370.000,148665,148665,369,1
62,427,427.000,427.000,81622,81622,426,1
63,402,402.000,402.000,78742,78742,401,1
64,437,437.000,437.000,157396,157396,436,1
65,369,369.000,369.000,127109,127109,369,0
66,439,439.000,439.000,74968,74968,438,1
67,479,479.000,479.000,73730,73730,479,0
68,438,438.000,438.000,73511,73511,437,1
69,465,465.000,465.000,71933,71933,464,1
70,439,439.000,439.000,80030,80030,438,1
71,497,497.000,497.000,66711,66711,496,1
72,544,544.000,544.000,67932,67932,543,1
73,475,475.000,475.000,78259,78259,475,0
74,490,490.000,490.000,73984,73984,489,1
75,491,491.000,491.000,71424,71424,490,1
76,518,518.000,518.000,80979,80979,517,1
77,513,513.000,513.000,79406,79406,512,1
78,514,514.000,514.000,73699,73699,513,1
79,515,515.000,515.000,70849,70849,514,1
80,493,493.000,493.000,75178,75178,492,1
81,472,472.000,472.000,70287,70287,471,1
82,489,489.000,489.000,125123,125123,488,1
83,482,482.000,482.000,62366,62366,481,1
84,498,498.000,498.000,78242,78242,497,1
85,455,455.000,455.000,78835,78835,455,0
86,489,489.000,489.000,81217,81217,489,0
87,451,451.000,451.000,85717,85717,450,1
88,382,382.000,382.000,521942,521942,381,1
89,215,215.000,215.000,126948,126948,215,0
90,376,376.000,376.000,103990,103990,376,0
91,345,345.000,345.000,411441,411441,345,0
92,137,137.000,137.000,393273,393273,136,1
93,550,550.000,550.000,76966,76966,550,0
94,591,591.000,591.000,233232,233232,591,0
95,517,517.000,517.000,84775,84775,516,1
96,379,379.000,379.000,102215,102215,378,1
97,298,298.000,298.000,143862,143862,297,1
98,405,405.000,405.000,80354,80354,404,1
99,425,425.000,425.000,82910,82910,424,1
100,425,425.000,425.000,92096,92096,425,0
101,486,486.000,486.000,82673,82673,485,1
102,419,419.000,419.000,84289,84289,418,1
103,425,425.000,425.000,75463,75463,425,0
104,413,413.000,413.000,78411,78411,412,1
105,446,446.000,446.000,72873,72873,445,1
106,547,547.000,547.000,65492,65492,547,0
107,506,506.000,506.000,72434,72434,506,0
108,503,503.000,503.000,74156,74156,503,0
109,544,544.000,544.000,66563,66563,544,0
110,451,451.000,451.000,65098,65098,450,1
111,455,455.000,455.000,79045,79045,454,1
112,458,458.000,458.000,80310,80310,458,0
113,521,521.000,521.000,69707,69707,520,1
114,506,506.000,506.000,64009,64009,505,1
115,537,537.000,537.000,72196,72196,536,1
116,539,539.000,539.000,68171,68171,538,1
117,473,473.000,473.000,86597,86597,473,0
118,304,304.000,304.000,115967,115967,304,0
119,263,263.000,263.000,68290,68290,263,0
