Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,320,320.000,772,12146,23474,30938,37648,54999,77541,198001,211144,320,0,198001,23474,30938,37648,54999,77541
1,470,470.000,838,8156,19819,21333,27758,44820,54346,67871,92762,470,0,67871,19819,21333,27758,44820,54346
2,509,509.000,689,4355,18083,19431,26583,41753,50981,80571,117330,509,0,80571,18083,19431,26583,41753,50981
3,513,513.000,632,3668,18599,19606,27988,41843,51865,74372,106393,513,0,74372,18599,19606,27988,41843,51865
4,575,575.000,823,3104,17064,17199,25195,33660,39506,52775,109842,575,0,52775,17064,17199,25195,33660,39506
5,597,597.000,851,3399,16694,16880,25047,32496,40037,58601,91619,596,1,58601,16694,16880,25047,32496,40037
6,571,571.000,532,3568,16341,17334,24842,35105,45530,65396,94335,571,0,65396,16341,17334,24842,35105,45530
7,608,608.000,663,3161,16599,16479,25054,32717,36701,54802,81212,608,0,54802,16599,16479,25054,32717,36701
8,585,585.000,807,3858,17334,17089,25529,33452,39515,60869,77580,585,0,60869,17334,17089,25529,33452,39515
9,587,587.000,821,3666,17130,17053,25074,31884,38894,59873,78688,587,0,59873,17130,17053,25074,31884,38894
10,453,453.000,676,4218,18413,23686,30266,56571,68591,136984,158051,452,1,136984,18413,23686,30266,56571,68591
11,219,219.000,976,6024,45361,41810,63790,78524,82570,89285,105375,219,0,89285,45361,41810,63790,78524,82570
12,328,328.000,789,4295,36277,31294,48498,57249,66063,83119,105327,328,0,83119,36277,31294,48498,57249,66063
13,402,402.000,824,3771,24239,25135,37934,48679,62276,95428,99107,402,0,95428,24239,25135,37934,48679,62276
14,441,441.000,768,3710,20264,21953,34500,49406,54908,61790,79723,441,0,61790,20264,21953,34500,49406,54908
15,483,483.000,740,1569,19376,20807,29585,39249,42114,74614,1011895,482,1,74614,19376,20807,29585,39249,42114
16,533,533.000,724,1751,17123,19448,26639,36324,45724,71802,891482,533,0,71802,17123,19448,26639,36324,45724
17,484,484.000,773,2783,19356,19792,29782,42057,50567,70555,91645,484,0,70555,19356,19792,29782,42057,50567
18,573,573.000,770,4778,18087,17420,25789,32284,36972,58766,87414,573,0,58766,18087,17420,25789,32284,36972
19,602,602.000,814,3917,16005,16478,24462,30790,35616,67875,105014,602,0,67875,16005,16478,24462,30790,35616
20,541,541.000,796,6157,18958,18416,26351,33287,39046,63333,94033,541,0,63333,18958,18416,26351,33287,39046
21,578,578.000,763,2655,17248,17326,25477,33471,40063,61908,78407,577,1,61908,17248,17326,25477,33471,40063
22,515,515.000,785,6214,19075,19548,27791,35984,50012,63376,71376,515,0,63376,19075,19548,27791,35984,50012
23,586,586.000,729,3540,16912,16930,25646,31617,37086,56100,100525,586,0,56100,16912,16930,25646,31617,37086
24,519,519.000,784,3777,18279,19515,25314,32094,37023,66140,1013456,519,0,66140,18279,19515,25314,32094,37023
25,395,395.000,795,4690,21528,25933,41662,58946,71281,75023,79641,395,0,75023,21528,25933,41662,58946,71281
26,258,258.000,933,20085,44152,37447,52813,57490,64747,66670,71841,258,0,66670,44152,37447,52813,57490,64747
27,270,270.000,761,6274,36659,37174,50496,90179,93941,109291,110434,269,1,109291,36659,37174,50496,90179,93941
28,445,445.000,786,3418,20526,22093,34150,45208,54356,79314,101794,444,1,79314,20526,22093,34150,45208,54356
29,499,499.000,741,3325,19163,20234,28753,43748,55393,71199,95049,499,0,71199,19163,20234,28753,43748,55393
30,568,568.000,767,3901,17395,17606,25478,36831,43962,56475,67277,568,0,56475,17395,17606,25478,36831,43962
31,562,562.000,785,2587,16293,17671,25476,37352,46224,67832,102565,561,1,67832,16293,17671,25476,37352,46224
32,517,517.000,763,4895,17825,19995,26586,34465,43518,66625,940816,517,0,66625,17825,19995,26586,34465,43518
33,526,526.000,797,4361,18817,18323,26849,35081,40747,59526,113119,526,0,59526,18817,18323,26849,35081,40747
34,571,571.000,724,4768,18083,17543,25090,31462,36569,68119,77471,571,0,68119,18083,17543,25090,31462,36569
