Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,23.800,42.189,1.312,3.810,45.589,62.250,85.907,99.166,113.223,117.330,0.024
5,32.000,37.463,1.432,13.291,42.551,56.600,66.785,77.580,94.191,94.335,0.027
10,20.000,42.097,1.546,4.591,45.890,60.574,78.755,93.299,152.331,152.331,0.024
15,26.000,41.179,1.497,2.564,45.935,61.714,76.522,87.414,105.014,128.163,0.024
20,29.800,40.226,1.466,22.122,46.579,55.580,67.044,73.262,94.033,100.525,0.025
25,20.600,42.148,1.465,6.353,47.757,59.116,76.866,89.031,101.794,104.824,0.024
30,24.400,45.230,1.447,34.131,48.618,59.981,72.063,84.397,102.565,113.119,0.022
35,26.200,44.699,1.397,21.701,43.904,56.676,68.295,81.089,110.190,661.929,0.022
40,23.400,38.969,1.415,5.243,45.559,55.518,65.000,77.485,112.897,119.631,0.026
45,28.400,42.280,1.425,32.931,48.087,56.622,67.089,74.073,102.615,105.463,0.024
50,27.200,42.706,1.069,18.781,45.863,55.677,64.741,69.895,92.325,627.334,0.023
55,22.000,45.659,1.532,28.879,51.452,62.454,76.159,77.899,126.611,134.098,0.022
60,29.200,40.650,1.386,23.517,44.838,56.655,66.686,77.058,104.298,107.312,0.025
65,34.200,34.432,1.441,2.902,37.999,56.459,65.758,72.383,105.318,128.926,0.029
70,13.400,43.326,1.454,3.253,46.493,70.163,90.537,108.145,135.896,135.896,0.023
75,18.400,42.217,1.541,19.775,45.208,56.661,75.375,108.003,142.256,142.256,0.024
80,22.800,38.999,1.493,3.297,47.265,56.642,66.640,79.514,92.766,97.864,0.026
85,25.000,42.351,1.447,36.109,46.957,56.944,63.832,73.196,89.015,112.346,0.024
90,29.800,37.264,1.387,20.366,41.495,52.923,62.862,71.088,88.415,95.408,0.027
95,21.600,46.468,1.352,35.506,49.746,64.322,75.563,83.149,110.635,143.212,0.022
100,30.000,37.380,1.405,8.261,43.436,53.266,65.825,72.220,88.453,91.115,0.027
105,31.000,39.959,1.385,22.666,47.790,56.447,64.854,71.903,85.274,89.814,0.025
110,22.200,40.716,1.400,25.576,45.388,56.565,65.303,73.664,80.435,83.811,0.025
115,26.200,41.888,1.433,30.111,46.975,57.265,69.003,77.012,86.810,89.387,0.024
