time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,320,320.000,320.000,198001,198001,320,0
1,470,470.000,470.000,67871,67871,470,0
2,509,509.000,509.000,80571,80571,509,0
3,513,513.000,513.000,74372,74372,513,0
4,575,575.000,575.000,52775,52775,575,0
5,597,597.000,597.000,58601,58601,596,1
6,571,571.000,571.000,65396,65396,571,0
7,608,608.000,608.000,54802,54802,608,0
8,585,585.000,585.000,60869,60869,585,0
9,587,587.000,587.000,59873,59873,587,0
10,453,453.000,453.000,136984,136984,452,1
11,219,219.000,219.000,89285,89285,219,0
12,328,328.000,328.000,83119,83119,328,0
13,402,402.000,402.000,95428,95428,402,0
14,441,441.000,441.000,61790,61790,441,0
15,483,483.000,483.000,74614,74614,482,1
16,533,533.000,533.000,71802,71802,533,0
17,484,484.000,484.000,70555,70555,484,0
18,573,573.000,573.000,58766,58766,573,0
19,602,602.000,602.000,67875,67875,602,0
20,541,541.000,541.000,63333,63333,541,0
21,578,578.000,578.000,61908,61908,577,1
22,515,515.000,515.000,63376,63376,515,0
23,586,586.000,586.000,56100,56100,586,0
24,519,519.000,519.000,66140,66140,519,0
25,395,395.000,395.000,75023,75023,395,0
26,258,258.000,258.000,66670,66670,258,0
27,270,270.000,270.000,109291,109291,269,1
28,445,445.000,445.000,79314,79314,444,1
29,499,499.000,499.000,71199,71199,499,0
30,568,568.000,568.000,56475,56475,568,0
31,562,562.000,562.000,67832,67832,561,1
32,517,517.000,517.000,66625,66625,517,0
33,526,526.000,526.000,59526,59526,526,0
34,571,571.000,571.000,68119,68119,571,0
35,199,199.000,199.000,661929,661929,198,1
36,545,545.000,545.000,63867,63867,545,0
37,600,600.000,600.000,56417,56417,599,1
38,570,570.000,570.000,62563,62563,569,1
39,636,636.000,636.000,56726,56726,636,0
40,484,484.000,484.000,72554,72554,483,1
41,256,256.000,256.000,84779,84779,255,1
42,380,380.000,380.000,111569,111569,380,0
43,482,482.000,482.000,73657,73657,482,0
44,504,504.000,504.000,57869,57869,504,0
45,545,545.000,545.000,60001,60001,544,1
46,514,514.000,514.000,59526,59526,514,0
47,541,541.000,541.000,62376,62376,541,0
48,550,550.000,550.000,54605,54605,550,0
49,605,605.000,605.000,57064,57064,604,1
50,581,581.000,581.000,59391,59391,581,0
51,605,605.000,605.000,53246,53246,605,0
52,346,346.000,346.000,623263,623263,346,0
53,434,434.000,434.000,67843,67843,434,0
54,596,596.000,596.000,56269,56269,595,1
55,492,492.000,492.000,61908,61908,491,1
56,200,200.000,200.000,151782,151782,200,0
57,333,333.000,333.000,88949,88949,332,1
58,424,424.000,424.000,65785,65785,424,0
59,514,514.000,514.000,60036,60036,514,0
60,511,511.000,511.000,62578,62578,511,0
61,526,526.000,526.000,62525,62525,526,0
62,572,572.000,572.000,49370,49370,572,0
63,545,545.000,545.000,56655,56655,544,1
64,592,592.000,592.000,65539,65539,592,0
65,577,577.000,577.000,60155,60155,577,0
66,484,484.000,484.000,79745,79745,484,0
67,621,621.000,621.000,53388,53388,621,0
68,645,645.000,645.000,53577,53577,645,0
69,650,650.000,650.000,60599,60599,650,0
70,435,435.000,435.000,107991,107991,434,1
71,231,231.000,231.000,85880,85880,231,0
72,257,257.000,257.000,166884,166884,256,1
73,272,272.000,272.000,95047,95047,272,0
74,255,255.000,255.000,120564,120564,255,0
75,156,156.000,156.000,134197,134197,156,0
76,322,322.000,322.000,114226,114226,321,1
77,480,480.000,480.000,64599,64599,480,0
78,614,614.000,614.000,51044,51044,614,0
79,604,604.000,604.000,58815,58815,603,1
80,558,558.000,558.000,61589,61589,558,0
81,517,517.000,517.000,58849,58849,516,1
82,537,537.000,537.000,59682,59682,537,0
83,309,309.000,309.000,68960,68960,309,0
84,297,297.000,297.000,64066,64066,297,0
85,423,423.000,423.000,80761,80761,423,0
86,520,520.000,520.000,56143,56143,520,0
87,470,470.000,470.000,101645,101645,470,0
88,557,557.000,557.000,61267,61267,556,1
89,602,602.000,602.000,49955,49955,602,0
90,568,568.000,568.000,59686,59686,567,1
91,551,551.000,551.000,55054,55054,551,0
92,609,609.000,609.000,60939,60939,609,0
93,632,632.000,632.000,54157,54157,632,0
94,594,594.000,594.000,63782,63782,594,0
95,572,572.000,572.000,65857,65857,572,0
96,284,284.000,284.000,76580,76580,284,0
97,360,360.000,360.000,84247,84247,360,0
98,341,341.000,341.000,106921,106921,341,0
99,505,505.000,505.000,64322,64322,504,1
100,533,533.000,533.000,66244,66244,533,0
101,586,586.000,586.000,61954,61954,586,0
102,594,594.000,594.000,58216,58216,594,0
103,587,587.000,587.000,54133,54133,587,0
104,574,574.000,574.000,62983,62983,574,0
105,627,627.000,627.000,56016,56016,627,0
106,509,509.000,509.000,67272,67272,508,1
107,586,586.000,586.000,55591,55591,585,1
108,622,622.000,622.000,59155,59155,622,0
109,596,596.000,596.000,61280,61280,596,0
110,579,579.000,579.000,61698,61698,579,0
111,250,250.000,250.000,76022,76022,250,0
112,393,393.000,393.000,60906,60906,393,0
113,473,473.000,473.000,63193,63193,472,1
114,515,515.000,515.000,58490,58490,515,0
115,568,568.000,568.000,59935,59935,568,0
116,527,527.000,527.000,66956,66956,527,0
117,557,557.000,557.000,54331,54331,556,1
118,576,576.000,576.000,49266,49266,576,0
119,602,602.000,602.000,57055,57055,602,0
