Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1670279534.321404,121578,5,1,0,0,1,0,121578
3,OrderStatus,1670279534.322691,97002,3,1,0,0,0,1,97002
1,NewOrder,1670279534.322760,118591,9,1,0,0,1,0,118591
1,NewOrder,1670279534.322764,119143,2,1,0,0,1,0,119143
1,NewOrder,1670279534.322825,118313,6,1,0,0,1,0,118313
1,NewOrder,1670279534.322865,118234,8,1,0,0,1,0,118234
1,NewOrder,1670279534.322912,100124,0,1,0,0,0,1,100124
1,NewOrder,1670279534.322944,119104,4,1,0,0,1,0,119104
1,NewOrder,1670279534.322964,119457,1,1,0,0,1,0,119457
1,NewOrder,1670279534.420316,20756,3,1,0,0,1,0,20756
1,NewOrder,1670279534.423226,21618,0,1,0,0,0,1,21618
1,NewOrder,1670279534.441124,6749,3,1,0,0,1,0,6749
1,NewOrder,1670279534.441170,8812,8,1,0,0,1,0,8812
1,NewOrder,1670279534.441257,7098,6,1,0,0,1,0,7098
1,NewOrder,1670279534.441454,4774,9,1,0,0,1,0,4774
1,NewOrder,1670279534.441981,7792,2,1,0,0,1,0,7792
1,NewOrder,1670279534.442114,7252,4,1,0,0,1,0,7252
1,NewOrder,1670279534.442284,7498,7,1,0,0,1,0,7498
1,NewOrder,1670279534.442837,6505,1,1,0,0,1,0,6505
1,NewOrder,1670279534.443047,5325,5,1,0,0,1,0,5325
1,NewOrder,1670279534.444903,28659,0,1,0,0,1,0,28659
1,NewOrder,1670279534.446269,28026,9,1,0,0,1,0,28026
1,NewOrder,1670279534.447906,26067,3,1,0,0,1,0,26067
1,NewOrder,1670279534.448386,25492,6,1,0,0,1,0,25492
1,NewOrder,1670279534.448416,26862,5,1,0,0,1,0,26862
1,NewOrder,1670279534.449369,23774,1,1,0,0,1,0,23774
1,NewOrder,1670279534.449410,24228,4,1,0,0,1,0,24228
1,NewOrder,1670279534.449838,24705,2,1,0,0,0,1,24705
4,Delivery,1670279534.450028,87398,8,1,0,0,0,1,87398
1,NewOrder,1670279534.450065,22483,7,1,0,0,1,0,22483
3,OrderStatus,1670279534.472591,11063,7,1,0,0,0,1,11063
1,NewOrder,1670279534.473211,5995,1,1,0,0,1,0,5995
1,NewOrder,1670279534.473627,4260,0,1,0,0,1,0,4260
1,NewOrder,1670279534.473732,6948,4,1,0,0,1,0,6948
1,NewOrder,1670279534.473919,7310,6,1,0,0,1,0,7310
3,OrderStatus,1670279534.474010,5937,3,1,0,0,0,1,5937
1,NewOrder,1670279534.474338,24999,9,1,0,0,0,1,24999
1,NewOrder,1670279534.474581,23383,2,1,0,0,1,0,23383
1,NewOrder,1670279534.475365,21578,5,1,0,0,1,0,21578
4,Delivery,1670279534.477938,86217,0,1,0,0,0,1,86217
1,NewOrder,1670279534.479239,19036,1,1,0,0,1,0,19036
1,NewOrder,1670279534.479973,19459,3,1,0,0,1,0,19459
1,NewOrder,1670279534.480739,16369,4,1,0,0,1,0,16369
1,NewOrder,1670279534.481315,15873,6,1,0,0,1,0,15873
3,OrderStatus,1670279534.483718,7919,7,1,0,0,0,1,7919
1,NewOrder,1670279534.491694,6462,7,1,0,0,1,0,6462
4,Delivery,1670279534.496982,77585,5,1,0,0,0,1,77585
4,Delivery,1670279534.497147,70052,4,1,0,0,0,1,70052
1,NewOrder,1670279534.497234,3888,6,1,0,0,1,0,3888
5,StockLevel,1670279534.497992,12262,2,1,0,0,0,1,12262
1,NewOrder,1670279534.498197,29749,7,1,0,0,1,0,29749
1,NewOrder,1670279534.498361,7691,1,1,0,0,1,0,7691
1,NewOrder,1670279534.499380,30912,9,1,0,0,1,0,30912
1,NewOrder,1670279534.499853,26154,3,1,0,0,1,0,26154
1,NewOrder,1670279534.501153,29878,6,1,0,0,0,1,29878
1,NewOrder,1670279534.506107,20392,1,1,0,0,1,0,20392
1,NewOrder,1670279534.510294,15540,2,1,0,0,1,0,15540
1,NewOrder,1670279534.525892,3800,2,1,0,0,1,0,3800
1,NewOrder,1670279534.526103,6117,3,1,0,0,1,0,6117
1,NewOrder,1670279534.526585,5356,1,1,0,0,1,0,5356
5,StockLevel,1670279534.528005,9215,7,1,0,0,0,1,9215
1,NewOrder,1670279534.529741,5102,2,1,0,0,1,0,5102
1,NewOrder,1670279534.530379,4662,9,1,0,0,1,0,4662
1,NewOrder,1670279534.531112,31098,6,1,0,0,0,1,31098
4,Delivery,1670279534.531993,65561,1,1,0,0,0,1,65561
1,NewOrder,1670279534.532273,22870,3,1,0,0,1,0,22870
1,NewOrder,1670279534.534885,19926,2,1,0,0,1,0,19926
1,NewOrder,1670279534.535100,21208,9,1,0,0,1,0,21208
1,NewOrder,1670279534.537303,19572,7,1,0,0,1,0,19572
1,NewOrder,1670279534.537481,17377,8,1,0,0,1,0,17377
1,NewOrder,1670279534.554906,4745,2,1,0,0,1,0,4745
1,NewOrder,1670279534.554943,3522,8,1,0,0,1,0,3522
1,NewOrder,1670279534.555234,4106,3,1,0,0,1,0,4106
5,StockLevel,1670279534.556338,9936,9,1,0,0,0,1,9936
