Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,924,924.000,1397,2733,5844,10708,14766,21564,26862,87398,121578,924,0,87398,5844,10708,14766,21564,26862
1,762,762.000,949,2153,5836,13104,17278,35859,45817,71238,86727,762,0,71238,5836,13104,17278,35859,45817
2,348,348.000,1406,12925,19849,28821,43935,66147,71903,79369,94615,348,0,79369,19849,28821,43935,66147,71903
3,401,401.000,1412,12775,21162,24782,33430,48231,58182,72139,91452,401,0,72139,21162,24782,33430,48231,58182
4,531,531.000,1287,11192,16264,18895,24007,35263,41744,52831,64083,530,1,52831,16264,18895,24007,35263,41744
5,581,581.000,1382,10616,14857,17136,21136,31762,38504,55773,78295,580,1,55773,14857,17136,21136,31762,38504
6,624,624.000,1346,9421,14731,15944,20138,28536,34840,50698,72040,624,0,50698,14731,15944,20138,28536,34840
7,629,629.000,689,9378,14489,15878,19600,26701,36095,64250,73706,628,1,64250,14489,15878,19600,26701,36095
8,683,683.000,1270,9412,14065,14657,19246,24125,27437,39153,59419,682,1,39153,14065,14657,19246,24125,27437
9,519,519.000,1162,11291,16160,20013,22594,33417,40444,57830,875973,519,0,57830,16160,20013,22594,33417,40444
10,476,476.000,1202,12008,18717,20086,25721,34598,41181,52188,117415,476,0,52188,18717,20086,25721,34598,41181
11,337,337.000,1216,12108,20964,31474,47761,57237,66196,82450,864724,337,0,82450,20964,31474,47761,57237,66196
12,251,251.000,1639,24570,35947,37537,50672,62867,66558,100919,107959,251,0,100919,35947,37537,50672,62867,66558
13,305,305.000,1551,18110,31809,33072,39752,47615,54718,170807,171100,305,0,170807,31809,33072,39752,47615,54718
14,434,434.000,774,12601,21420,22653,31037,38453,45939,69645,71966,434,0,69645,21420,22653,31037,38453,45939
15,585,585.000,816,10190,15802,17093,22457,31051,35086,45498,70475,585,0,45498,15802,17093,22457,31051,35086
16,550,550.000,1318,10839,16348,18400,23424,33985,42072,57673,69974,550,0,57673,16348,18400,23424,33985,42072
17,610,610.000,746,9527,14462,16127,20035,28959,37108,50338,67652,609,1,50338,14462,16127,20035,28959,37108
18,619,619.000,1386,10237,14730,16115,19994,25758,36559,55392,59361,619,0,55392,14730,16115,19994,25758,36559
19,683,683.000,1276,9789,14040,14640,18694,23774,28406,37749,53080,682,1,37749,14040,14640,18694,23774,28406
20,696,696.000,1209,9000,14341,14350,18527,22769,28190,38941,48024,696,0,38941,14341,14350,18527,22769,28190
21,687,687.000,973,9514,14475,14595,18552,23739,28859,37128,48991,687,0,37128,14475,14595,18552,23739,28859
22,407,407.000,1405,10745,16452,24951,41684,55423,65624,76080,83909,407,0,76080,16452,24951,41684,55423,65624
23,272,272.000,1201,28772,36435,36584,46183,58855,60681,76961,96597,272,0,76961,36435,36584,46183,58855,60681
24,225,225.000,1683,30848,42367,44171,54904,81091,86585,92807,94513,225,0,92807,42367,44171,54904,81091,86585
25,420,420.000,855,12496,21730,23855,30105,41621,57654,82075,94386,420,0,82075,21730,23855,30105,41621,57654
26,549,549.000,1260,10918,16707,18003,22870,30330,35786,59817,94852,549,0,59817,16707,18003,22870,30330,35786
27,567,567.000,1164,10182,15884,17576,21975,34153,38598,52454,101249,567,0,52454,15884,17576,21975,34153,38598
28,608,608.000,846,8864,14569,16581,20731,32538,38915,65361,75448,608,0,65361,14569,16581,20731,32538,38915
29,515,515.000,1214,10750,16152,19702,21792,30202,37425,65935,1032478,514,1,65935,16152,19702,21792,30202,37425
30,584,584.000,1380,10536,15443,16734,21194,27984,34116,48691,72875,584,0,48691,15443,16734,21194,27984,34116
31,670,670.000,1151,9951,14166,14873,18775,23946,28579,40410,50675,670,0,40410,14166,14873,18775,23946,28579
32,669,669.000,1186,9830,14043,14933,18836,23651,29166,45539,67144,668,1,45539,14043,14933,18836,23651,29166
33,627,627.000,1220,10038,14418,16381,19075,25878,38929,66030,78080,627,0,66030,14418,16381,19075,25878,38929
34,213,213.000,1446,41698,48143,45193,53831,60349,69341,93780,94055,213,0,93780,48143,45193,53831,60349,69341
35,284,284.000,1472,22054,36366,35608,47403,56711,61720,88611,110505,283,1,88611,36366,35608,47403,56711,61720
36,345,345.000,827,13768,21703,28713,40840,61875,74341,86496,94671,345,0,86496,21703,28713,40840,61875,74341
37,409,409.000,1295,12863,20716,24599,36022,48541,55247,61739,76154,409,0,61739,20716,24599,36022,48541,55247
38,523,523.000,1255,10198,16297,19059,22961,37807,49930,62315,80008,523,0,62315,16297,19059,22961,37807,49930
39,562,562.000,1401,10362,15250,17792,23212,33258,39575,51613,71589,562,0,51613,15250,17792,23212,33258,39575
40,484,484.000,1211,10167,15775,20689,25372,45461,57215,81870,106985,484,0,81870,15775,20689,25372,45461,57215
41,618,618.000,1290,10754,15042,16105,20076,25853,32269,47556,64896,618,0,47556,15042,16105,20076,25853,32269
42,658,658.000,1192,10519,14870,15217,19355,23273,28163,38129,63896,657,1,38129,14870,15217,19355,23273,28163
43,703,703.000,1203,9091,13679,14213,18040,22177,25916,42355,75809,702,1,42355,13679,14213,18040,22177,25916
44,613,613.000,1346,10107,14598,16248,19844,26805,39365,53850,63102,613,0,53850,14598,16248,19844,26805,39365
45,631,631.000,1307,9925,14214,16029,19039,26902,37662,57240,71634,631,0,57240,14214,16029,19039,26902,37662
46,267,267.000,686,29455,39539,37447,48577,59977,63094,74519,75764,267,0,74519,39539,37447,48577,59977,63094
47,252,252.000,960,26499,37084,40562,49123,69916,99881,105889,135840,251,1,105889,37084,40562,49123,69916,99881
