time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,924,924.000,924.000,87398,87398,924,0
1,762,762.000,762.000,71238,71238,762,0
2,348,348.000,348.000,79369,79369,348,0
3,401,401.000,401.000,72139,72139,401,0
4,531,531.000,531.000,52831,52831,530,1
5,581,581.000,581.000,55773,55773,580,1
6,624,624.000,624.000,50698,50698,624,0
7,629,629.000,629.000,64250,64250,628,1
8,683,683.000,683.000,39153,39153,682,1
9,519,519.000,519.000,57830,57830,519,0
10,476,476.000,476.000,52188,52188,476,0
11,337,337.000,337.000,82450,82450,337,0
12,251,251.000,251.000,100919,100919,251,0
13,305,305.000,305.000,170807,170807,305,0
14,434,434.000,434.000,69645,69645,434,0
15,585,585.000,585.000,45498,45498,585,0
16,550,550.000,550.000,57673,57673,550,0
17,610,610.000,610.000,50338,50338,609,1
18,619,619.000,619.000,55392,55392,619,0
19,683,683.000,683.000,37749,37749,682,1
20,696,696.000,696.000,38941,38941,696,0
21,687,687.000,687.000,37128,37128,687,0
22,407,407.000,407.000,76080,76080,407,0
23,272,272.000,272.000,76961,76961,272,0
24,225,225.000,225.000,92807,92807,225,0
25,420,420.000,420.000,82075,82075,420,0
26,549,549.000,549.000,59817,59817,549,0
27,567,567.000,567.000,52454,52454,567,0
28,608,608.000,608.000,65361,65361,608,0
29,515,515.000,515.000,65935,65935,514,1
30,584,584.000,584.000,48691,48691,584,0
31,670,670.000,670.000,40410,40410,670,0
32,669,669.000,669.000,45539,45539,668,1
33,627,627.000,627.000,66030,66030,627,0
34,213,213.000,213.000,93780,93780,213,0
35,284,284.000,284.000,88611,88611,283,1
36,345,345.000,345.000,86496,86496,345,0
37,409,409.000,409.000,61739,61739,409,0
38,523,523.000,523.000,62315,62315,523,0
39,562,562.000,562.000,51613,51613,562,0
40,484,484.000,484.000,81870,81870,484,0
41,618,618.000,618.000,47556,47556,618,0
42,658,658.000,658.000,38129,38129,657,1
43,703,703.000,703.000,42355,42355,702,1
44,613,613.000,613.000,53850,53850,613,0
45,631,631.000,631.000,57240,57240,631,0
46,267,267.000,267.000,74519,74519,267,0
47,252,252.000,252.000,105889,105889,251,1
48,269,269.000,269.000,72635,72635,268,1
49,412,412.000,412.000,82681,82681,412,0
50,511,511.000,511.000,63454,63454,511,0
51,522,522.000,522.000,72365,72365,522,0
52,578,578.000,578.000,55173,55173,578,0
53,629,629.000,629.000,53142,53142,629,0
54,637,637.000,637.000,42305,42305,637,0
55,637,637.000,637.000,37258,37258,636,1
56,495,495.000,495.000,59454,59454,495,0
57,652,652.000,652.000,74225,74225,652,0
58,222,222.000,222.000,66371,66371,222,0
59,298,298.000,298.000,62485,62485,297,1
60,328,328.000,328.000,83447,83447,328,0
61,403,403.000,403.000,96764,96764,403,0
62,361,361.000,361.000,77406,77406,360,1
63,435,435.000,435.000,74215,74215,435,0
64,574,574.000,574.000,56761,56761,574,0
65,623,623.000,623.000,43890,43890,622,1
66,618,618.000,618.000,51410,51410,617,1
67,689,689.000,689.000,39730,39730,689,0
68,686,686.000,686.000,38650,38650,685,1
69,286,286.000,286.000,80726,80726,286,0
70,243,243.000,243.000,70396,70396,243,0
71,197,197.000,197.000,118062,118062,197,0
72,189,189.000,189.000,91330,91330,189,0
73,155,155.000,155.000,176417,176417,155,0
74,241,241.000,241.000,105626,105626,241,0
75,332,332.000,332.000,100625,100625,331,1
76,440,440.000,440.000,98137,98137,440,0
77,596,596.000,596.000,56391,56391,596,0
78,671,671.000,671.000,43208,43208,671,0
79,597,597.000,597.000,71715,71715,597,0
80,230,230.000,230.000,80463,80463,229,1
81,288,288.000,288.000,68725,68725,288,0
82,255,255.000,255.000,98508,98508,255,0
83,245,245.000,245.000,89252,89252,245,0
84,412,412.000,412.000,83900,83900,412,0
85,580,580.000,580.000,47291,47291,579,1
86,594,594.000,594.000,44254,44254,594,0
87,620,620.000,620.000,44273,44273,620,0
88,664,664.000,664.000,43807,43807,663,1
89,666,666.000,666.000,42874,42874,666,0
90,592,592.000,592.000,60008,60008,592,0
91,245,245.000,245.000,78564,78564,244,1
92,245,245.000,245.000,109132,109132,245,0
93,411,411.000,411.000,75777,75777,411,0
94,491,491.000,491.000,70026,70026,491,0
95,545,545.000,545.000,49298,49298,544,1
96,494,494.000,494.000,81127,81127,494,0
97,584,584.000,584.000,57145,57145,584,0
98,658,658.000,658.000,38764,38764,658,0
99,650,650.000,650.000,40722,40722,650,0
100,606,606.000,606.000,44953,44953,605,1
101,544,544.000,544.000,66854,66854,544,0
102,351,351.000,351.000,74872,74872,351,0
103,263,263.000,263.000,66314,66314,263,0
104,378,378.000,378.000,59184,59184,378,0
105,427,427.000,427.000,60377,60377,426,1
106,587,587.000,587.000,44435,44435,587,0
107,578,578.000,578.000,64711,64711,578,0
108,565,565.000,565.000,68673,68673,565,0
109,684,684.000,684.000,44052,44052,684,0
110,472,472.000,472.000,59327,59327,472,0
111,684,684.000,684.000,42785,42785,684,0
112,238,238.000,238.000,658864,658864,238,0
113,679,679.000,679.000,41652,41652,679,0
114,513,513.000,513.000,67306,67306,513,0
115,230,230.000,230.000,71766,71766,230,0
116,283,283.000,283.000,104314,104314,283,0
117,414,414.000,414.000,85918,85918,414,0
118,514,514.000,514.000,87692,87692,514,0
119,545,545.000,545.000,52146,52146,545,0
