Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.800,6.631,3.562,5.386,6.275,7.606,9.215,9.936,12.262,15.532,0.151
5,28.600,6.883,3.574,5.239,6.130,7.410,9.378,11.291,20.433,32.837,0.145
10,17.800,9.814,3.854,5.507,7.277,9.068,16.240,29.801,51.560,51.560,0.102
15,32.000,6.727,3.327,5.109,6.056,7.413,10.082,12.144,15.699,30.570,0.149
20,25.600,7.100,3.173,5.432,6.604,8.273,10.380,11.660,14.270,15.271,0.141
25,26.800,7.066,3.564,5.061,6.311,7.619,10.942,13.046,18.721,19.246,0.142
30,26.600,7.101,3.645,5.531,6.492,7.709,10.065,13.249,18.279,22.088,0.141
35,21.400,6.906,3.158,5.115,6.269,8.113,10.259,11.910,14.948,15.698,0.145
40,29.800,7.242,3.243,5.456,6.786,8.491,10.686,12.043,15.280,16.322,0.138
45,19.200,7.270,4.029,6.196,7.166,8.352,9.418,10.371,13.467,13.467,0.138
50,29.600,7.253,2.129,5.601,6.746,8.150,10.440,11.680,16.343,19.340,0.138
55,23.400,8.737,3.553,5.636,7.160,9.087,11.806,24.173,33.187,41.243,0.114
60,20.400,9.540,3.443,5.976,7.340,9.565,12.810,20.403,42.682,74.183,0.105
65,30.000,7.118,2.070,5.515,6.757,8.273,9.736,10.638,15.540,17.265,0.140
70,10.600,9.149,4.063,6.905,8.476,11.388,13.471,14.572,20.710,20.710,0.109
75,26.800,7.622,3.966,5.868,7.285,8.797,10.200,11.674,17.611,17.700,0.131
80,13.600,8.201,4.283,6.739,7.694,9.266,10.743,12.276,20.981,20.981,0.122
85,30.200,7.210,3.853,5.258,6.394,8.079,11.130,12.887,16.544,17.469,0.139
90,22.400,8.211,3.787,5.844,7.574,10.037,11.910,13.501,21.657,23.978,0.122
95,26.800,8.205,3.538,5.592,6.959,8.361,11.813,12.961,42.623,42.868,0.122
100,19.400,8.511,3.675,5.772,7.040,10.061,13.663,18.102,31.585,31.585,0.117
105,25.200,6.896,3.497,5.051,6.539,8.021,9.928,11.170,16.610,18.693,0.145
110,27.800,9.097,4.343,6.067,7.628,9.428,16.664,20.015,29.316,30.292,0.110
115,17.000,7.170,3.743,5.685,6.611,8.782,10.252,11.319,13.412,13.412,0.139
