Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,205,205.000,1323,11589,31840,47851,53859,108338,184576,277148,281639,205,0,277148,31840,47851,53859,108338,184576
1,587,587.000,746,3213,13369,17151,24270,37175,57098,84991,111498,587,0,84991,13369,17151,24270,37175,57098
2,579,579.000,924,2547,13058,17510,23680,41224,61640,103421,115570,578,1,103421,13058,17510,23680,41224,61640
3,528,528.000,796,2053,9772,19351,18947,54990,92362,122903,131597,527,1,122903,9772,19351,18947,54990,92362
4,513,513.000,900,2013,10124,18352,21871,54009,74301,101687,129545,512,1,101687,10124,18352,21871,54009,74301
5,609,609.000,692,1918,6882,16418,16279,45621,78847,144910,165654,608,1,144910,6882,16418,16279,45621,78847
6,551,551.000,903,1949,12306,18252,23792,39714,71063,128502,158150,550,1,128502,12306,18252,23792,39714,71063
7,717,717.000,808,1624,8112,13987,16236,27864,53840,99637,124765,716,1,99637,8112,13987,16236,27864,53840
8,606,606.000,718,1687,10509,16445,16475,36232,64627,145977,201288,605,1,145977,10509,16445,16475,36232,64627
9,752,752.000,638,1504,7734,13065,15933,31165,52735,74477,111082,751,1,74477,7734,13065,15933,31165,52735
10,495,495.000,731,1736,11511,20754,25325,58419,85401,147385,159163,494,1,147385,11511,20754,25325,58419,85401
11,597,597.000,642,1745,7574,16314,16690,45664,74091,106856,107861,596,1,106856,7574,16314,16690,45664,74091
12,622,622.000,752,1547,10902,15945,18822,45595,65682,82940,89272,621,1,82940,10902,15945,18822,45595,65682
13,410,410.000,768,1596,11258,24323,24546,77395,106245,161871,233679,410,0,161871,11258,24323,24546,77395,106245
14,601,601.000,678,1390,7375,16646,16821,49821,69342,109225,117408,601,0,109225,7375,16646,16821,49821,69342
15,570,570.000,661,1462,11873,18061,24337,50540,73785,90045,112082,569,1,90045,11873,18061,24337,50540,73785
16,531,531.000,675,1488,9341,18381,17001,49047,88156,131081,146496,530,1,131081,9341,18381,17001,49047,88156
17,612,612.000,786,1431,6846,16227,16473,35121,70120,131535,165791,611,1,131535,6846,16227,16473,35121,70120
18,689,689.000,640,1886,6989,15531,16149,39659,73062,123214,147787,688,1,123214,6989,15531,16149,39659,73062
19,455,455.000,627,1466,11590,21110,27901,62506,87254,117359,132130,454,1,117359,11590,21110,27901,62506,87254
20,359,359.000,731,1933,17172,27640,40818,73957,100808,125927,128981,358,1,125927,17172,27640,40818,73957,100808
21,701,701.000,707,1450,9513,13844,16310,32347,49241,89294,98907,700,1,89294,9513,13844,16310,32347,49241
22,494,494.000,646,1675,10588,20894,25218,71375,82276,103894,106674,494,0,103894,10588,20894,25218,71375,82276
23,578,578.000,760,1727,12357,16967,18120,45584,65490,100295,131363,578,0,100295,12357,16967,18120,45584,65490
24,547,547.000,740,1804,12618,18206,23312,52385,72693,90693,105070,546,1,90693,12618,18206,23312,52385,72693
25,514,514.000,664,1577,11506,19359,20926,49217,66047,205056,225154,514,0,205056,11506,19359,20926,49217,66047
26,648,648.000,576,1465,9571,15307,16743,41536,65936,95213,102953,647,1,95213,9571,15307,16743,41536,65936
27,729,729.000,780,1466,7413,13646,16564,33167,53261,76959,114024,728,1,76959,7413,13646,16564,33167,53261
28,708,708.000,752,1584,8953,14213,16361,32921,59449,88457,107217,707,1,88457,8953,14213,16361,32921,59449
