Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,23.775,0.994,2.519,10.284,33.736,49.493,74.877,200.551,200.551,0.042
5,25.800,10.802,0.715,1.711,2.150,16.868,33.797,40.408,51.149,122.708,0.093
10,20.200,11.585,0.722,1.518,1.977,19.503,32.469,45.369,59.199,61.498,0.086
15,23.400,12.704,0.786,1.243,1.924,23.607,38.335,47.437,64.169,73.094,0.079
20,26.000,15.286,0.731,1.524,2.412,25.213,45.556,52.166,70.366,72.090,0.065
25,25.000,14.747,0.698,1.389,2.910,25.177,39.944,47.582,78.129,102.953,0.068
30,24.800,10.966,0.741,1.330,1.804,18.487,33.887,42.184,54.200,82.139,0.091
35,19.800,16.608,0.722,1.400,1.773,24.106,41.518,65.362,173.120,173.120,0.060
40,20.000,11.320,0.788,1.247,1.734,18.694,33.430,43.634,173.262,173.262,0.088
45,27.000,12.750,0.726,1.266,2.084,21.381,40.772,46.835,133.630,139.131,0.078
50,23.600,11.338,0.722,1.238,1.698,17.250,35.633,48.644,78.160,105.986,0.088
55,23.800,10.426,0.849,1.329,1.863,16.862,35.362,42.470,57.031,59.535,0.096
60,24.600,12.018,0.732,1.228,1.998,21.253,37.775,48.759,57.264,61.735,0.083
65,23.400,10.494,0.701,1.298,1.752,12.587,33.925,40.658,54.123,198.082,0.095
70,24.800,12.797,0.787,1.397,2.060,24.008,40.717,44.870,53.337,59.472,0.078
75,22.400,10.262,0.802,1.391,1.845,17.949,31.368,35.487,46.408,54.107,0.097
80,22.800,14.066,0.648,1.468,2.311,24.954,38.780,43.394,61.860,177.373,0.071
85,27.600,10.699,0.677,1.249,1.673,16.162,39.315,49.890,84.127,88.555,0.093
90,24.200,12.173,0.779,1.370,1.826,21.225,33.502,44.598,73.565,134.498,0.082
95,25.200,11.989,0.574,1.415,2.023,22.997,38.127,42.487,64.113,64.235,0.083
100,23.800,11.159,0.642,1.161,1.706,17.373,33.836,40.303,122.895,124.675,0.090
105,20.400,10.785,0.798,1.484,1.864,19.161,34.627,42.285,59.898,69.476,0.093
110,25.800,11.202,0.727,1.192,1.870,20.339,39.030,43.655,53.692,55.797,0.089
115,23.600,10.694,0.705,1.412,1.919,13.660,33.915,48.589,59.106,71.927,0.094
