Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,22.600,6.060,1.072,4.582,5.399,6.438,7.735,10.348,16.165,48.677,0.165
5,24.400,5.036,0.638,4.323,5.179,5.845,6.285,6.735,9.032,14.924,0.199
10,24.200,4.654,0.731,4.113,4.976,5.734,6.286,6.427,7.093,7.640,0.215
15,21.800,4.977,0.627,4.535,5.286,5.867,6.232,6.410,6.629,15.082,0.201
20,20.000,5.177,0.646,4.580,5.348,6.191,6.770,7.029,8.018,8.018,0.193
25,26.600,4.913,0.576,4.388,5.240,5.814,6.460,6.714,7.649,15.225,0.204
30,24.000,5.054,0.571,4.396,5.343,5.945,6.310,6.524,8.507,15.492,0.198
35,17.600,5.151,0.637,4.338,5.232,5.965,6.540,7.099,33.563,33.563,0.194
40,25.600,4.784,0.595,4.054,5.139,5.685,6.391,6.620,7.542,7.714,0.209
45,24.000,4.898,0.676,4.406,5.119,5.887,6.232,6.712,7.649,7.787,0.204
50,19.600,4.689,0.560,4.271,5.004,5.688,6.176,6.621,7.886,7.886,0.213
55,28.000,4.886,0.618,4.324,5.205,5.815,6.332,6.797,7.313,8.309,0.205
60,17.800,4.760,0.715,4.138,4.786,5.646,6.137,6.701,16.770,16.770,0.210
65,20.200,4.611,0.579,4.298,4.929,5.607,6.046,6.327,7.031,7.091,0.217
70,26.800,5.163,0.623,4.399,5.221,5.959,6.555,7.139,15.302,23.731,0.194
75,23.000,4.829,0.514,4.189,5.242,5.832,6.510,6.680,8.732,9.052,0.207
80,27.200,4.927,0.639,4.287,5.194,5.915,6.515,6.956,8.016,16.353,0.203
85,23.000,4.952,0.606,4.490,5.444,5.994,6.648,6.940,7.193,7.323,0.202
90,27.800,5.129,0.643,4.454,5.298,6.074,6.546,6.816,15.162,15.215,0.195
95,27.200,5.072,0.563,4.670,5.500,6.038,6.474,6.739,7.042,7.189,0.197
100,22.200,5.047,0.550,4.581,5.469,5.864,6.440,6.942,7.252,7.994,0.198
105,19.000,5.020,0.640,4.618,5.315,5.844,6.240,6.361,6.837,6.837,0.199
110,31.000,4.837,0.624,4.428,5.155,5.823,6.384,6.661,6.949,7.555,0.207
115,21.600,4.530,0.594,3.998,4.883,5.879,6.352,6.701,7.474,7.866,0.221
