Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,547.600,18.249,2.409,16.327,16.616,16.951,18.378,24.409,91.002,193.675,0.055
5,612.200,16.274,1.497,16.318,16.597,16.778,17.141,18.127,50.108,100.208,0.061
10,727.200,13.730,7.323,8.329,16.295,16.703,16.968,17.172,58.405,100.199,0.073
15,943.800,10.557,7.032,8.207,8.401,8.930,16.753,16.951,24.786,108.509,0.095
20,980.800,10.183,6.356,8.182,8.399,8.840,16.733,16.962,25.018,41.685,0.098
25,986.000,10.120,1.050,8.217,8.357,8.617,16.646,16.791,17.807,108.501,0.099
30,897.000,11.137,7.336,8.235,8.382,8.905,16.766,16.983,41.250,141.590,0.090
35,993.600,10.041,1.200,8.232,8.355,8.552,16.657,16.823,24.527,142.095,0.100
40,946.600,10.546,7.023,8.222,8.387,9.052,16.759,16.908,17.523,50.989,0.095
45,1016.000,9.830,7.147,8.195,8.364,8.618,16.634,16.868,17.850,108.716,0.102
50,1000.000,9.979,6.533,8.180,8.349,8.613,16.689,16.856,25.022,142.277,0.100
55,910.200,10.965,0.920,8.164,8.402,8.878,16.793,17.083,33.847,141.852,0.091
60,976.200,10.222,0.897,8.173,8.375,8.827,16.756,16.964,24.735,51.051,0.098
65,946.400,10.546,6.740,8.203,8.350,8.606,16.710,16.896,33.025,165.166,0.095
70,999.000,9.990,6.342,8.172,8.360,8.649,16.655,16.942,25.294,108.243,0.100
75,952.000,10.487,5.986,8.138,8.355,8.634,16.385,16.804,25.330,401.379,0.095
80,1027.800,9.712,6.446,8.165,8.357,8.639,16.624,16.855,17.691,50.781,0.103
85,1007.800,9.905,6.225,8.162,8.353,8.657,16.586,16.842,25.029,108.197,0.101
90,1011.800,9.866,6.393,8.163,8.366,8.683,16.600,16.837,24.972,108.100,0.101
95,1014.200,9.843,6.168,8.149,8.347,8.626,16.419,16.833,25.167,150.464,0.102
100,1034.000,9.654,6.710,8.161,8.350,8.595,16.175,16.726,24.992,109.091,0.104
105,989.600,10.086,6.545,8.188,8.397,8.701,16.704,17.068,25.904,50.795,0.099
110,1048.000,9.524,6.673,8.182,8.346,8.565,16.421,16.811,18.589,75.226,0.105
115,984.800,10.100,0.776,8.196,8.351,8.588,16.532,16.813,32.716,178.304,0.099
