Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,40.200,3.921,1.495,2.214,2.781,4.398,7.071,9.169,13.703,42.932,0.255
5,39.800,1.900,1.287,1.617,1.831,2.070,2.357,2.643,3.386,3.744,0.526
10,37.000,1.673,1.136,1.434,1.576,1.746,1.992,2.403,4.144,4.412,0.598
15,43.000,1.503,1.088,1.348,1.449,1.602,1.778,1.910,2.249,3.153,0.665
20,44.400,1.479,1.029,1.333,1.455,1.552,1.715,1.842,2.465,3.675,0.676
25,32.000,1.526,1.090,1.375,1.460,1.616,1.850,2.135,2.659,2.722,0.655
30,35.400,1.494,1.077,1.327,1.448,1.575,1.764,2.007,2.845,3.008,0.669
35,37.200,1.554,1.128,1.356,1.470,1.613,1.870,2.049,2.635,5.687,0.643
40,36.800,1.572,1.058,1.351,1.466,1.704,1.958,2.256,2.956,3.130,0.636
45,36.400,1.666,1.168,1.409,1.561,1.733,1.945,2.271,3.907,5.370,0.600
50,40.600,1.571,1.052,1.421,1.540,1.687,1.878,1.988,2.171,3.005,0.637
55,43.600,1.584,1.042,1.403,1.535,1.695,1.857,2.096,2.935,3.604,0.631
60,43.600,1.565,1.097,1.389,1.527,1.692,1.857,2.015,2.584,2.696,0.639
65,40.800,1.577,1.099,1.405,1.520,1.693,1.903,2.111,2.613,3.019,0.634
70,45.000,1.592,1.188,1.424,1.535,1.710,1.891,2.020,2.644,2.767,0.628
75,47.200,1.598,1.126,1.411,1.535,1.727,1.946,2.148,2.523,3.927,0.626
80,40.800,1.566,1.101,1.409,1.548,1.688,1.816,1.957,2.416,3.027,0.638
85,40.600,1.597,1.200,1.440,1.542,1.670,1.864,1.975,2.861,3.833,0.626
90,29.200,1.564,1.169,1.383,1.517,1.680,1.851,1.979,2.794,3.150,0.639
95,48.200,1.587,1.042,1.407,1.567,1.711,1.877,2.005,2.421,2.912,0.630
100,41.000,1.570,1.096,1.415,1.542,1.660,1.823,1.996,2.464,3.302,0.637
105,39.400,1.613,1.091,1.378,1.531,1.717,1.955,2.314,3.349,4.371,0.620
110,22.400,1.764,1.182,1.484,1.654,1.908,2.302,2.645,3.448,3.463,0.567
115,48.000,1.635,1.154,1.421,1.543,1.704,1.943,2.181,3.499,5.102,0.612
