Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.200,5.178,2.759,4.027,4.808,5.468,6.422,7.442,13.378,46.042,0.193
5,34.800,4.283,2.569,3.672,4.251,4.709,5.380,5.758,6.925,6.942,0.233
10,35.000,4.487,2.601,3.920,4.378,5.005,5.525,6.304,7.291,7.405,0.223
15,48.200,4.396,2.316,3.852,4.384,4.832,5.449,5.797,6.480,6.850,0.227
20,41.600,4.325,2.618,3.738,4.295,4.760,5.478,5.764,6.500,7.055,0.231
25,35.400,4.612,2.704,3.947,4.443,4.899,6.056,7.047,8.053,9.906,0.217
30,42.000,4.300,2.606,3.816,4.294,4.760,5.210,5.481,6.063,6.532,0.233
35,39.000,4.310,2.316,3.693,4.279,4.764,5.347,5.810,6.789,9.255,0.232
40,36.000,4.211,2.731,3.653,4.195,4.656,5.294,5.626,6.649,11.399,0.237
45,41.400,4.482,2.648,3.846,4.391,5.018,5.757,6.272,6.599,8.227,0.223
50,49.400,4.341,2.378,3.806,4.211,4.790,5.326,5.731,6.680,7.161,0.230
55,52.200,4.397,2.587,3.864,4.325,4.954,5.419,5.760,6.289,6.466,0.227
60,39.200,4.329,2.648,3.828,4.238,4.820,5.357,5.625,6.324,6.823,0.231
65,41.600,4.393,3.044,3.851,4.300,4.809,5.370,5.782,6.906,7.138,0.228
70,43.400,4.294,2.564,3.764,4.258,4.770,5.313,5.645,6.417,6.709,0.233
75,42.800,4.335,2.554,3.720,4.349,4.819,5.336,5.746,6.608,7.029,0.231
80,42.800,4.387,2.449,3.849,4.313,4.836,5.553,6.077,6.494,6.789,0.228
85,41.800,4.312,2.680,3.788,4.215,4.710,5.223,5.835,6.213,7.272,0.232
90,27.400,4.504,2.783,3.875,4.328,4.859,5.627,6.014,9.563,12.805,0.222
95,41.800,4.491,2.594,3.920,4.435,4.964,5.592,5.947,6.739,7.723,0.223
100,41.400,4.273,2.350,3.711,4.215,4.662,5.430,5.728,6.760,7.238,0.234
105,37.800,4.157,2.370,3.561,3.989,4.632,5.226,5.623,6.824,8.761,0.241
110,22.000,4.434,2.754,3.736,4.332,4.996,5.511,6.161,7.398,7.873,0.226
115,48.400,4.349,2.755,3.793,4.354,4.764,5.352,5.618,6.219,7.909,0.230
